40,49
11,16
45,8
10,25
8,40
17,4
19,24
44,15
45,30
10,41
8,29
18,37
36,23
5,24
8,38
4,30
46,5
25,29
35,12
35,27
27,13
42,12
37,25
48,40
31,35
33,14
1,10
2,18
39,4
25,22
7,14
4,27
35,12
27,21
13,2
37,24
11,15
20,8
27,11
36,20
18,32
47,29
13,49
17,49
21,27
7,3
31,1
6,35
5,9
10,16
40,2
40,23
46,41
45,24
33,40
16,2
49,43
15,40
16,2
35,27
23,7
7,11
5,3
31,19
38,44
2,46
1,44
8,31
19,37
36,2
38,3
22,45
20,32
10,45
26,47
13,32
19,4
16,42
7,14
2,31
33,38
43,2
30,40
45,29
1,7
2,31
5,37
21,38
40,30
24,47
21,2
13,41
44,41
45,21
29,26
22,41
11,7
15,10
38,23
9,18
31,7
20,19
42,43
34,9
20,3
47,48
26,41
18,19
36,27
6,42
3,28
46,21
45,18
37,5
48,40
5,19
7,21
48,35
18,7
45,36
42,11
26,37
6,44
35,21
27,5
3,43
40,49
33,14
47,37
23,48
17,16
4,30
18,31
9,6
43,5
21,28
19,41
43,36
16,3
39,37
6,8
18,44
29,37
15,40
30,33
46,37
32,1
26,36
2,4
35,32
32,45
33,13
4,44
3,48
28,4
8,42
47,9
30,4
30,23
35,31
39,32
4,43
10,26
45,26
23,14
4,11
6,32
7,33
45,11
15,40
5,29
5,3
27,12
25,45
27,41
49,32
24,9
8,13
13,36
28,43
1,36
22,12
24,42
41,22
1,16
18,31
32,41
39,43
6,37
23,40
35,45
40,47
15,7
25,46
15,39
40,13
39,23
12,9
11,8
35,31
40,21
17,49
20,14
38,26
2,13
7,47
32,1
32,11
36,6
28,20
14,38
9,49
48,3
47,18
34,3
22,24
32,37
15,25
2,9
18,9
7,12
41,44
33,19
49,40
7,37
33,25
48,14
27,10
26,39
38,25
38,35
2,40
39,36
1,17
19,4
22,46
26,30
33,3
47,20
46,17
18,6
46,47
46,33
29,47
4,29
35,16
43,6
42,13
42,25
23,43
29,19
42,34
47,26
22,21
28,5
34,35
44,6
11,5
16,23
33,25
13,15
33,45
46,23
20,5
10,43
19,18
14,48
30,28
5,11
16,5
26,49
21,15
23,25
6,21
41,31
44,36
44,48
37,22
25,36
18,27
24,37
36,23
30,29
48,13
19,18
23,31
39,43
3,6
18,20
20,2
47,22
8,1
4,36
47,39
47,16
