45,4,41
34,14,9
37,8,46
34,21,43
20,40,12
26,3,6
25,35,41
42,9,44
43,9,25
1,46,18
24,6,22
21,23,40
21,47,5
23,43,30
19,15,40
37,4,16
36,9,14
3,19,46
12,36,18
15,16,5
44,9,31
22,1,41
29,10,32
1,10,8
21,43,12
35,16,17
12,43,33
21,37,15
23,21,15
32,28,43
11,47,17
34,32,46
13,33,16
5,23,17
37,35,3
30,5,27
46,24,2
19,1,9
18,33,17
2,31,41
48,37,33
21,4,41
25,31,48
35,24,33
11,20,41
23,24,27
1,2,43
10,2,7
14,37,35
27,38,23
7,33,24
46,44,41
29,9,47
7,14,35
6,26,27
11,45,47
6,31,35
5,43,29
17,43,19
10,16,26
13,1,14
9,39,27
10,36,34
26,36,11
17,22,10
16,13,30
24,43,22
1,16,15
36,38,46
8,16,5
44,34,39
5,37,32
36,3,47
6,8,25
37,18,6
20,38,8
46,24,27
10,13,19
7,13,34
32,37,2
12,42,16
20,35,16
44,14,38
11,44,5
11,41,47
42,41,34
3,2,40
2,16,8
32,6,40
20,23,10
22,40,26
28,41,20
45,46,33
33,9,39
31,36,21
7,40,25
6,19,9
2,4,24
26,17,7
36,9,40
11,30,7
7,46,17
46,41,20
34,14,36
23,6,10
43,39,33
26,29,37
5,34,3
46,4,44
22,38,16
16,22,11
3,46,42
45,19,41
18,48,10
3,45,28
9,42,22
28,9,26
39,37,4
34,27,5
29,12,34
42,44,32
40,2,4
41,13,19
32,45,15
1,20,30
34,46,8
23,35,34
47,8,3
3,14,19
3,35,15
31,6,10
28,22,37
24,1,43
3,47,48
8,13,17
10,22,44
11,31,43
36,8,35
42,34,14
2,12,37
1,49,31
37,31,1
27,30,24
43,45,42
7,2,13
1,44,10
27,17,14
20,15,13
26,47,44
35,28,32
30,32,6
35,27,4
32,29,21
30,19,40
1,13,6
22,25,36
43,6,25
47,11,39
48,7,4
26,20,15
38,32,21
30,23,20
42,7,24
46,22,35
5,16,35
11,14,48
46,12,20
45,49,28
45,35,44
7,9,13
21,9,19
15,5,3
20,22,46
49,13,17
44,20,41
42,5,12
7,25,42
15,19,18
37,20,28
2,20,40
27,19,10
5,40,45
8,47,37
41,9,30
49,24,34
44,10,14
47,34,46
49,4,27
29,48,49
35,31,11
33,39,13
41,12,43
19,3,13
8,12,32
9,14,4
22,4,29
12,41,7
16,28,46
10,12,39
22,44,40
21,6,38
25,4,42
6,11,26
25,14,7
5,45,48
48,20,45
12,41,20
25,21,43
31,3,29
42,32,24
11,25,18
9,11,27
21,32,16
16,5,47
19,12,43
48,41,1
24,43,2
28,49,21
41,28,45
21,43,42
39,22,42
40,4,22
19,3,45
41,31,22
4,9,49
3,19,45
44,1,18
2,46,7
19,1,9
36,15,37
16,38,8
15,16,39
11,40,25
38,30,47
45,2,27
47,11,45
9,28,20
25,39,11
17,2,19
2,34,16
43,48,30
44,26,20
11,37,45
3,8,24
32,40,45
27,34,49
4,43,33
17,40,8
22,15,27
21,22,13
16,17,29
42,3,14
14,34,38
23,5,19
9,12,10
2,28,24
1,11,16
3,42,12
22,48,16
21,39,32
43,15,33
19,35,7
12,3,9
28,1,30
5,34,36
9,2,4
4,17,27
34,22,5
44,23,22
30,25,21
10,8,25
11,24,18
42,14,5
43,49,34
40,13,11
12,40,25
20,17,21
4,23,28
12,41,25
2,12,11
4,16,9
31,18,48
16,44,21
46,40,3
49,28,31
9,32,18
23,13,17
25,35,19
2,33,42
32,41,27
16,22,32
24,44,23
10,35,18
10,27,15
12,42,21
2,14,45
28,2,42
48,45,36
15,10,13
47,43,4
26,19,49
28,17,33
40,33,42
21,28,29
44,4,9
9,2,26
20,18,4
48,1,44
12,3,11
13,33,35
12,32,4
16,28,9
39,3,18
11,24,23
35,47,21
49,4,33
34,27,32
34,30,32
42,23,41
46,7,40
38,47,31
5,29,15
47,7,41
9,12,5
38,31,36
20,6,4
17,46,14
17,6,39
46,31,21
3,25,37
43,39,1
23,33,21
18,38,6
47,27,4
13,23,26
31,8,39
26,1,23
20,38,3
43,7,1
4,12,23
34,31,32
33,44,5
34,15,9
13,34,33
21,13,18
45,38,34
2,27,43
47,17,10
25,45,15
14,42,19
45,25,41
14,17,27
43,4,39
17,38,3
45,14,29
19,44,7
21,27,29
14,15,25
38,39,34
10,23,34
4,45,42
6,32,35
2,47,38
16,25,41
19,39,46
28,40,24
5,7,20
6,48,3
30,14,25
13,5,48
42,16,22
14,8,38
48,35,42
39,11,9
23,25,33
29,24,22
27,22,23
10,44,11
38,47,7
40,16,19
41,20,17
47,11,23
37,31,25
37,16,49
18,26,23
23,22,46
22,30,17
47,12,17
48,5,25
32,19,4
30,16,25
48,37,6
38,12,8
49,12,21
4,28,14
20,48,23
36,20,33
28,39,8
29,9,30
24,21,39
44,40,22
42,48,28
4,26,22
33,12,20
10,37,15
9,34,38
19,1,43
43,32,8
44,22,10
18,44,35
31,37,26
9,3,38
22,11,45
16,19,14
17,38,10
5,25,11
16,1,39
46,14,19
35,6,29
38,9,35
7,4,6
23,22,2
27,2,1
42,39,6
10,45,2
42,30,48
6,22,11
40,11,36
21,40,42
35,14,24
28,39,45
5,31,14
32,40,31
43,10,47
21,33,35
8,5,39
13,12,32
6,12,49
17,38,32
48,22,2
38,2,43
11,37,27
22,45,21
26,40,32
46,16,15
24,4,13
4,34,38
24,36,9
40,9,25
11,17,49
32,25,44
18,9,29
