41,49,28
33,48,3
22,35,44
25,3,4
48,8,28
44,42,2
23,40,1
12,31,17
6,14,24
9,41,42
22,39,20
42,7,22
17,23,13
27,46,10
41,32,45
1,37,26
19,9,1
2,14,22
28,22,39
5,36,34
28,27,19
49,29,10
4,46,12
27,29,23
49,43,25
7,44,37
40,29,47
16,28,6
1,37,29
46,5,30
34,10,21
49,36,27
48,12,8
26,5,33
32,21,2
25,38,9
11,48,37
14,22,6
25,29,44
49,26,31
30,26,1
39,20,47
24,31,23
14,9,12
11,38,5
31,47,4
30,46,45
40,13,32
6,3,25
37,14,20
17,11,39
35,18,23
41,33,19
17,29,38
30,14,40
6,5,11
28,33,15
22,33,13
19,2,21
30,19,32
32,6,26
1,14,44
40,45,1
23,34,42
27,6,5
31,35,15
37,1,42
24,13,33
5,19,20
22,8,33
12,30,33
49,35,10
46,40,48
17,9,6
18,22,17
34,6,1
7,44,26
4,12,43
37,25,33
23,40,44
41,18,47
43,4,13
29,41,33
2,34,43
23,13,41
25,44,47
16,17,4
33,7,39
43,21,46
12,24,36
48,18,17
33,36,40
42,35,40
27,40,44
40,20,2
26,37,9
14,21,13
42,12,15
21,41,7
49,44,22
10,28,26
42,30,32
48,16,30
47,15,18
14,37,6
49,20,30
48,42,3
47,4,20
46,40,43
14,4,7
43,32,18
19,38,14
15,47,12
11,29,27
5,26,6
42,25,3
17,8,37
14,16,44
39,42,47
23,9,27
33,2,21
20,34,9
41,30,9
22,19,38
38,4,10
18,49,27
45,16,21
23,37,40
17,22,30
46,7,31
3,45,23
32,10,42
22,18,41
41,40,6
47,44,27
23,35,37
29,20,47
7,36,4
49,16,45
10,24,13
47,26,37
30,24,15
36,1,27
34,21,30
48,27,41
26,19,33
33,35,16
45,48,10
4,2,10
16,35,48
25,1,14
4,5,9
48,44,6
6,45,35
22,42,8
3,2,6
11,24,31
17,48,4
43,49,36
21,13,24
8,33,19
3,45,24
29,31,27
8,36,13
46,1,12
1,31,14
37,15,8
17,23,5
25,37,3
37,19,44
12,27,15
19,34,14
18,19,47
13,43,48
47,31,5
8,6,26
4,16,32
27,32,25
39,43,26
39,13,3
14,5,11
22,17,6
21,44,47
22,32,25
6,5,4
2,14,30
22,26,49
48,41,18
29,25,43
16,11,30
3,49,43
38,32,34
20,24,36
34,28,40
26,7,45
39,5,18
13,14,43
47,41,21
8,27,16
44,32,10
1,24,11
33,18,35
29,17,9
46,18,31
41,17,3
20,5,34
23,7,29
42,43,23
37,38,9
45,29,17
13,41,1
8,33,48
49,38,17
35,5,36
42,7,20
26,38,22
19,15,9
2,30,18
13,4,41
26,5,18
22,30,35
5,4,22
27,45,1
22,13,44
46,10,27
41,27,17
30,27,37
33,10,11
43,12,31
18,10,44
37,29,12
9,37,26
21,19,45
18,32,6
46,22,49
36,32,14
7,26,39
6,9,22
6,49,41
15,2,31
49,21,47
21,40,13
13,5,22
11,15,41
42,45,44
4,40,16
20,33,45
8,19,17
46,20,7
32,15,46
23,5,40
31,9,25
27,49,40
7,5,43
32,45,14
7,4,37
25,42,30
9,37,7
35,4,40
44,38,17
35,30,10
36,37,2
2,20,43
43,44,45
31,33,9
35,2,48
16,13,37
28,15,47
32,26,28
47,5,8
35,48,31
6,8,9
44,28,23
23,25,12
2,19,7
13,37,40
19,29,44
32,1,19
33,47,10
41,23,13
10,33,39
44,33,41
20,12,38
21,40,34
46,26,40
1,10,3
16,5,31
6,45,7
32,2,28
4,33,20
35,8,49
28,34,42
9,40,30
23,14,43
20,1,23
47,39,45
14,34,20
40,2,25
26,33,38
47,36,31
42,19,31
46,1,9
2,44,22
21,11,9
1,26,36
19,26,29
43,10,49
13,42,46
6,41,27
15,6,30
37,13,16
28,30,12
24,29,31
18,37,40
17,11,28
6,48,38
3,4,29
8,43,20
14,46,25
15,12,31
11,8,13
29,33,17
27,15,36
18,31,21
47,36,14
12,40,15
33,27,18
7,25,4
34,5,11
47,44,35
32,5,43
39,49,7
11,47,16
38,35,9
31,38,39
14,5,27
6,4,8
15,10,4
5,26,9
12,38,8
23,19,47
39,48,26
3,21,32
37,12,47
13,38,24
2,25,49
28,17,23
41,10,20
33,38,17
27,45,29
36,29,3
17,40,29
3,46,15
38,35,20
38,10,48
37,48,11
23,25,31
47,27,7
6,9,45
21,37,49
12,26,13
28,47,16
2,11,22
15,19,11
32,37,31
18,3,2
21,36,3
44,31,5
48,21,17
10,32,13
11,35,43
23,3,27
47,18,41
15,24,16
29,9,33
45,22,40
40,31,25
46,2,1
9,21,3
32,10,18
23,22,33
15,36,24
13,40,14
38,36,44
10,22,27
35,18,47
37,41,26
41,30,43
6,21,26
29,2,47
41,40,6
40,27,28
29,47,4
44,21,48
21,3,49
21,36,44
40,2,43
30,34,45
25,31,43
17,13,26
15,2,25
1,30,4
12,25,49
32,37,16
48,40,22
19,15,49
28,43,42
13,21,4
39,43,35
32,48,21
