5,38,13,21
38,24,45,16
3,8,12,41
13,22,37,9
1,36,11,37
43,17,9,5
47,24,16,20
2,7,12,42
10,29,30,40
33,47,18,16
7,6,43,11
47,36,31,24
14,43,39,1
28,6,41,2
3,31,8,16
30,41,39,36
14,43,40,20
10,31,38,30
39,5,38,41
21,10,7,25
44,23,12,46
40,23,12,6
46,10,4,18
4,23,21,42
20,3,24,49
13,42,27,22
12,36,39,42
6,41,5,18
13,29,11,43
28,13,38,19
34,45,32,11
22,4,38,26
17,39,30,4
20,35,21,22
46,48,2,37
14,35,45,32
12,45,1,27
18,37,44,2
11,30,8,36
34,38,37,9
31,43,29,16
36,33,20,11
32,41,26,20
5,7,21,10
49,15,27,19
43,21,46,37
15,22,31,48
31,47,9,24
38,17,13,10
9,28,4,47
33,22,45,44
28,29,9,17
6,21,37,5
29,6,8,46
36,25,46,38
48,42,43,44
49,13,31,17
24,22,36,28
33,14,4,20
7,32,36,41
16,30,29,28
25,7,26,48
6,30,28,25
40,45,23,24
3,38,28,22
37,26,15,5
41,22,38,42
31,8,22,7
36,5,44,19
23,28,25,37
30,9,12,1
41,6,33,27
34,3,38,33
38,26,19,18
20,3,22,30
30,11,24,13
32,16,41,36
25,45,43,19
48,10,8,45
6,30,7,32
16,36,2,46
25,21,33,29
25,6,3,37
11,8,4,49
32,39,22,38
34,8,18,35
19,24,4,38
6,47,41,45
15,47,3,36
24,20,49,35
2,40,34,8
16,13,17,5
28,18,46,36
42,37,32,18
10,32,42,41
34,42,46,20
4,25,17,14
34,21,37,5
49,38,26,12
29,31,18,11
23,45,17,7
40,49,38,34
2,29,33,12
16,46,44,43
15,29,2,46
16,39,19,30
15,7,12,37
47,29,24,35
46,44,7,35
27,35,24,40
34,12,7,45
18,20,37,14
8,47,15,13
45,34,49,36
15,14,21,4
35,37,5,49
6,3,10,44
24,49,18,22
4,1,18,3
38,25,40,39
38,35,34,8
25,24,28,36
48,35,33,39
43,9,41,47
20,21,17,27
48,6,32,20
45,35,33,13
15,49,23,29
33,8,24,18
36,23,16,35
39,17,21,27
42,27,35,11
16,15,38,25
19,18,7,27
5,10,44,38
33,26,36,31
21,46,40,16
24,5,48,9
11,37,43,32
38,9,42,18
20,48,3,12
12,14,21,35
20,9,21,28
47,17,43,22
20,26,25,49
26,4,20,35
7,47,1,23
35,28,47,24
44,5,34,35
41,33,37,22
17,18,11,47
16,22,45,29
1,11,34,48
14,34,33,5
27,23,29,40
15,26,24,49
6,10,2,3
2,25,47,11
19,10,18,25
47,19,22,25
47,32,5,9
24,47,46,25
25,26,12,5
23,4,11,28
37,1,49,12
42,15,30,25
11,29,28,4
32,38,12,36
26,45,24,41
25,42,31,32
28,38,32,48
31,42,29,15
17,26,11,16
11,35,20,29
13,31,26,37
19,48,9,33
45,6,7,11
18,17,35,10
15,8,28,16
15,43,8,11
1,5,24,30
49,23,9,29
11,23,41,10
3,34,17,31
17,22,11,40
9,48,7,38
19,26,29,36
25,31,21,3
35,32,1,11
5,7,18,14
28,36,42,23
42,16,27,41
34,33,12,21
36,26,24,41
6,46,38,42
36,9,15,24
38,36,6,21
32,18,39,15
32,11,36,9
16,14,49,43
41,2,46,17
26,33,36,30
27,28,26,48
