18,33,27
1,19,7
33,47,38
16,37,12
48,18,1
48,26,39
47,35,37
49,21,14
28,29,9
8,47,3
7,40,38
22,44,5
7,18,11
47,14,15
27,3,13
49,6,37
48,19,16
21,20,11
42,27,12
21,45,12
9,1,49
37,6,11
3,34,8
9,37,38
29,43,6
42,5,44
46,7,11
37,3,47
42,2,12
6,40,37
28,39,32
36,33,29
43,36,1
47,10,26
18,37,9
21,40,20
25,6,32
9,24,33
19,40,43
21,45,29
8,16,20
29,20,41
48,42,34
37,48,8
26,20,12
7,28,23
29,27,35
45,15,16
39,33,37
29,22,7
27,49,8
47,23,35
41,14,18
49,17,15
36,7,40
30,21,46
16,48,11
15,23,32
36,29,9
7,35,32
40,29,49
1,34,45
48,14,29
17,30,36
11,35,42
15,31,38
42,6,28
11,23,43
47,44,15
48,16,18
44,19,27
23,45,8
19,26,2
6,3,34
40,15,45
19,38,23
34,11,18
18,13,45
45,14,19
39,19,38
23,39,29
10,8,27
3,45,5
49,29,40
29,7,31
8,13,28
41,28,36
25,3,14
5,31,32
36,25,47
37,2,38
7,1,20
1,29,9
24,2,35
9,40,45
19,31,36
48,43,6
13,42,37
13,42,44
43,36,2
21,9,36
14,1,36
11,30,20
35,1,43
6,24,28
40,1,41
10,11,37
35,38,49
38,48,26
31,11,10
28,6,8
17,36,33
24,25,6
7,31,44
7,19,8
12,49,11
22,39,23
36,23,2
30,47,37
41,44,29
31,27,37
12,3,20
39,6,30
46,43,44
34,4,41
5,48,2
29,21,2
11,38,27
43,21,28
15,6,38
15,45,49
10,26,39
14,23,8
5,29,35
29,39,3
10,7,26
34,45,27
34,28,16
44,25,4
34,13,21
11,41,15
45,20,43
20,14,4
42,23,33
20,37,32
16,23,38
8,19,38
20,19,31
8,7,20
47,5,29
34,45,28
30,5,48
45,14,46
44,10,14
16,34,3
19,2,34
47,21,26
5,20,28
18,1,25
35,17,12
12,47,32
7,33,31
48,42,16
8,17,15
12,43,45
29,17,8
30,19,3
44,2,20
33,29,46
9,44,25
3,34,8
22,28,12
20,17,27
41,28,12
39,28,14
3,19,22
8,31,21
46,6,39
38,11,24
30,4,37
19,32,7
45,28,42
36,24,5
30,43,20
11,4,17
27,6,12
35,30,23
28,13,25
5,30,21
39,30,17
29,46,11
9,35,41
6,24,3
14,26,23
10,34,30
3,13,9
29,35,40
5,9,11
20,2,17
16,34,30
38,45,31
27,44,15
49,2,19
27,24,41
32,40,36
37,4,34
25,43,22
30,23,40
14,32,43
5,26,31
5,16,25
36,48,30
41,39,46
31,16,17
4,22,26
42,20,24
30,41,7
23,32,8
22,9,6
5,18,32
33,19,9
28,29,1
23,45,16
13,48,22
47,35,18
7,25,47
35,16,30
27,10,7
2,18,1
10,3,24
15,22,9
4,2,36
22,19,48
45,3,4
19,17,13
17,11,45
49,13,27
35,2,34
37,24,11
17,39,13
20,31,30
5,24,47
20,36,27
31,33,6
13,38,44
7,4,22
