30,10,28
43,16,29
32,33,47
12,21,17
28,1,24
44,34,11
20,32,7
42,2,33
31,37,22
29,30,39
17,23,25
35,39,5
24,29,4
21,44,16
34,4,15
39,13,43
8,6,38
20,37,41
43,2,22
48,3,17
10,25,4
25,26,10
43,29,9
45,14,44
27,4,43
25,46,41
45,43,1
17,25,7
37,42,33
28,17,15
14,2,21
2,38,26
42,38,26
47,17,27
30,1,6
3,43,11
19,29,41
44,22,4
36,37,9
18,48,7
43,26,28
46,10,15
21,38,10
22,19,30
34,13,18
39,43,35
5,24,43
11,42,37
9,14,36
37,34,19
2,37,44
9,2,5
47,41,17
42,33,10
48,39,23
36,18,27
5,21,35
44,19,45
19,37,29
49,45,29
49,11,21
10,28,12
7,27,35
11,40,25
10,13,33
42,38,7
5,14,23
38,24,6
45,22,5
39,24,40
38,5,30
40,42,3
42,39,16
20,2,22
29,26,5
11,8,2
41,11,48
41,3,6
3,45,4
34,25,22
7,46,34
28,23,29
45,6,10
19,11,41
43,25,4
17,22,7
19,23,17
16,24,20
24,18,44
47,39,41
6,21,37
49,28,46
31,24,40
38,17,7
8,46,2
1,9,43
31,16,38
25,46,24
45,36,5
39,1,15
14,25,35
24,40,18
23,24,2
12,21,13
21,3,17
2,3,16
8,36,40
34,39,42
4,24,3
42,36,37
35,21,23
25,41,19
9,17,2
2,44,43
16,30,11
28,17,26
27,26,37
49,46,22
38,19,47
40,25,12
37,27,43
7,47,27
16,8,46
33,8,40
2,3,33
49,31,7
37,14,5
38,44,4
46,47,32
22,19,47
47,23,27
10,28,39
27,14,5
32,25,9
22,33,4
36,43,20
36,20,44
42,8,2
49,19,31
24,40,33
47,22,28
9,22,10
46,24,35
48,33,4
32,6,11
41,21,44
49,39,46
48,38,45
33,47,35
49,37,36
29,23,9
19,13,20
7,20,1
34,17,15
44,19,12
13,29,9
26,8,4
11,1,46
23,6,31
16,10,3
6,20,4
47,49,16
49,46,35
28,49,35
9,15,34
10,46,11
36,42,44
32,14,27
42,35,6
17,3,26
46,45,15
34,30,2
27,25,6
26,4,42
17,44,24
1,13,27
40,29,4
41,1,34
45,10,27
30,43,16
20,19,24
9,10,40
35,47,23
28,42,31
19,11,32
19,16,20
2,12,4
22,3,6
34,30,2
10,27,3
32,35,36
8,21,18
21,19,28
17,48,36
4,8,32
37,8,44
6,8,19
20,34,48
1,17,11
40,1,24
31,17,30
17,20,23
46,6,10
32,2,22
39,14,19
48,9,27
17,32,43
32,27,38
28,2,47
13,6,9
25,44,8
13,24,20
5,36,13
2,26,38
16,24,12
49,21,27
24,25,31
21,44,42
29,38,5
21,6,20
41,47,12
15,26,7
6,39,16
7,30,1
17,46,45
19,7,41
47,48,45
33,20,4
27,18,16
36,22,7
33,22,17
31,1,3
45,48,43
24,26,34
6,21,13
46,9,42
21,6,15
44,39,1
43,33,48
29,40,35
3,34,47
32,22,16
44,30,35
22,44,32
5,4,45
3,4,28
40,17,48
39,24,2
