25,42,6,14
6,27,2,44
21,1,26,15
8,45,14,39
6,14,32,27
44,36,45,14
27,38,40,7
31,42,47,18
12,14,49,35
49,35,38,2
23,29,26,47
33,3,15,32
46,7,15,28
21,48,42,31
2,26,5,12
22,37,36,20
26,37,6,17
17,47,35,32
4,29,28,21
42,4,29,47
31,7,22,4
30,10,11,24
10,18,16,20
20,37,2,34
34,30,19,47
11,4,43,17
49,27,29,23
39,16,34,43
37,18,2,24
30,35,11,1
43,11,32,18
24,21,3,15
25,31,5,32
2,48,37,6
34,36,37,47
1,26,17,48
42,8,3,20
24,19,16,45
16,3,34,39
9,42,6,43
18,46,16,9
6,5,11,41
23,33,5,16
9,38,13,25
47,3,49,9
22,34,6,8
21,46,33,32
37,36,43,34
47,12,7,8
37,26,7,36
21,12,30,13
30,20,47,44
26,43,28,47
31,24,11,14
49,3,14,15
13,35,14,37
11,49,36,20
28,4,45,43
5,34,18,14
11,44,29,1
6,17,15,29
28,34,46,15
47,42,23,15
19,30,27,10
6,22,2,15
18,34,49,35
11,38,8,3
24,5,33,26
30,40,22,5
18,43,32,31
36,13,5,7
8,46,5,26
19,9,24,22
7,34,15,5
6,9,37,20
45,30,14,20
15,28,26,43
46,37,14,36
6,12,27,7
19,46,31,1
14,32,39,45
34,4,1,32
27,49,16,6
30,21,13,49
15,28,21,1
36,49,45,35
35,28,18,6
24,43,33,8
29,23,42,39
43,20,28,19
40,12,43,7
48,20,8,31
26,7,47,24
7,30,27,24
20,46,2,25
6,30,45,48
48,15,19,49
9,19,47,44
25,26,40,42
42,9,34,21
43,18,48,17
25,33,19,28
15,18,40,11
44,15,18,27
35,12,5,31
28,26,18,21
4,21,30,18
44,8,3,37
17,29,21,43
17,14,43,21
21,38,14,39
48,8,36,40
25,2,27,38
20,44,32,11
49,23,45,43
23,12,33,10
20,4,7,5
37,25,9,10
9,47,41,21
36,27,25,39
10,48,49,4
18,1,22,27
7,16,28,46
15,37,44,36
41,1,45,28
11,2,48,7
4,49,15,11
9,15,32,49
2,8,10,42
21,41,43,3
34,15,3,23
25,19,33,28
48,16,22,7
4,37,8,19
34,22,38,12
44,8,45,29
26,31,44,35
38,34,8,28
7,44,15,41
2,19,48,23
9,34,46,49
23,37,13,18
43,35,27,7
40,28,47,35
29,24,13,8
38,36,43,39
5,35,45,33
49,10,6,12
19,8,48,2
18,37,24,1
36,21,25,12
13,6,26,4
5,33,4,23
17,1,33,38
6,37,17,1
31,27,45,38
39,46,14,9
46,11,21,25
7,35,47,44
36,8,4,5
20,27,39,40
36,17,8,25
21,39,17,36
26,39,10,7
40,45,13,48
42,2,37,38
6,47,25,5
39,44,16,1
20,36,19,43
34,40,27,44
39,28,2,48
22,24,35,41
34,36,47,27
38,36,30,28
6,16,40,41
34,6,12,44
7,18,17,44
46,10,32,37
23,14,5,30
49,29,35,33
45,20,43,44
38,45,21,29
39,21,35,6
5,40,31,47
26,40,41,47
49,2,12,38
44,46,18,3
39,27,38,11
29,32,8,35
28,4,9,7
26,42,20,31
15,7,24,10
11,9,3,1
29,6,33,8
11,15,5,49
49,36,21,27
28,18,40,21
45,44,41,37
12,9,30,35
35,39,19,1
44,6,4,35
38,10,18,13
23,36,29,48
26,7,4,14
23,22,7,36
10,21,36,37
41,17,7,36
21,14,11,34
31,41,36,23
37,5,12,4
26,2,29,44
27,19,17,30
11,48,23,25
2,48,15,8
29,25,5,49
5,30,32,8
26,20,12,25
40,23,24,39
47,41,39,5
11,27,16,40
38,35,25,47
33,44,41,37
4,9,15,33
8,32,2,23
9,12,7,29
8,49,45,13
1,5,13,47
47,23,33,35
44,39,16,17
32,18,14,4
22,21,36,26
16,11,21,13
15,48,28,10
2,42,23,28
21,43,46,18
19,23,26,1
14,11,10,25
12,5,43,44
28,37,42,5
42,11,47,12
30,19,31,9
20,39,5,26
45,47,8,34
16,15,29,34
39,42,11,23
1,45,41,44
19,34,35,43
7,31,27,42
49,44,19,16
13,30,36,35
38,14,12,25
29,20,13,15
19,28,18,21
3,16,2,22
8,27,23,11
34,49,21,48
19,22,21,18
29,28,14,6
30,41,25,37
31,22,35,27
39,19,44,49
18,43,13,20
43,18,47,42
28,14,44,11
16,23,22,29
31,46,34,23
35,18,24,3
29,6,27,7
38,36,23,18
19,32,2,22
35,2,46,1
44,12,22,38
17,48,14,27
8,34,36,12
30,47,28,7
7,4,45,38
33,12,25,7
11,39,35,3
11,7,30,36
21,14,44,2
19,41,1,2
19,35,38,34
32,29,41,39
5,6,17,42
37,26,17,33
37,40,20,5
2,35,37,9
43,27,20,35
32,47,3,24
37,31,48,12
10,40,29,11
6,45,2,41
25,24,11,28
31,19,24,15
39,4,10,6
41,23,25,44
8,20,4,36
21,15,33,24
37,5,31,12
46,6,28,48
37,5,20,7
46,29,12,41
45,10,20,29
21,47,48,32
38,9,8,23
39,22,14,45
36,44,24,8
15,37,34,26
12,32,15,26
49,43,21,30
31,32,9,27
46,33,35,9
33,13,41,3
26,19,18,36
37,30,31,42
9,10,38,34
41,29,18,19
43,30,29,45
23,13,41,24
48,37,10,34
9,19,10,30
19,11,45,7
32,17,6,3
8,40,18,2
10,7,45,47
17,20,49,39
15,5,30,49
41,49,13,32
18,47,29,40
18,48,5,36
23,42,47,24
5,28,15,34
13,8,38,21
7,10,46,21
29,44,13,3
26,40,23,49
6,28,36,9
18,25,30,34
24,34,47,32
3,7,41,20
15,33,1,35
31,5,14,32
27,33,26,47
18,42,1,43
35,49,21,14
8,38,46,3
1,29,32,18
44,10,13,34
30,1,11,24
2,37,9,44
22,8,17,46
11,4,28,46
27,47,41,6
25,27,13,12
27,37,39,29
30,34,12,10
45,18,11,32
12,24,40,46
15,18,8,12
14,46,34,10
21,16,5,31
16,15,44,11
