38,49
5,33
27,24
33,27
18,46
15,5
22,38
39,11
43,32
35,10
4,44
19,38
38,2
39,33
7,38
10,35
9,21
22,27
6,27
37,12
45,47
48,2
29,22
43,29
6,45
6,12
8,43
2,45
42,21
22,9
2,44
34,47
49,39
34,15
34,32
2,13
25,38
2,30
47,1
8,31
11,39
12,19
16,19
6,16
37,2
24,19
30,17
32,49
21,5
37,45
25,46
28,33
5,23
46,11
8,42
35,37
33,23
45,37
42,14
13,2
3,16
12,35
29,48
6,23
19,6
46,11
25,14
5,25
40,10
42,1
40,2
37,31
44,43
6,2
15,10
49,16
13,42
45,10
43,33
20,25
11,12
26,24
30,26
47,16
24,22
7,20
12,39
18,38
21,12
30,47
24,31
10,2
47,45
5,6
23,16
4,11
4,1
5,48
4,32
44,36
23,35
25,41
22,6
18,48
17,45
21,6
45,22
47,44
11,23
47,7
48,13
35,49
40,36
13,39
13,32
44,45
31,7
27,22
37,45
31,48
2,5
26,49
11,26
42,8
41,7
41,23
14,22
18,16
1,27
36,29
44,45
35,18
20,2
42,27
7,25
14,21
13,4
6,8
25,13
23,4
11,32
49,42
43,7
18,25
1,10
7,15
23,28
46,44
6,5
16,33
28,33
15,33
6,15
32,15
15,16
28,29
12,13
36,15
21,41
43,36
35,36
37,33
1,46
42,39
7,19
47,23
46,23
10,7
10,31
49,21
6,24
24,41
43,38
5,3
34,14
10,28
23,49
30,11
34,29
2,32
3,48
2,7
17,23
18,42
21,13
15,33
1,45
2,1
29,44
44,30
5,45
47,26
44,45
42,43
25,31
17,30
36,24
40,42
2,36
1,30
42,8
19,23
46,34
37,20
33,31
18,39
23,42
12,1
43,28
46,21
29,6
35,10
38,37
4,48
15,7
10,24
36,43
8,4
47,21
25,5
28,34
4,49
2,27
19,3
44,35
34,41
3,47
29,2
29,6
16,9
7,25
24,5
40,26
32,31
11,34
20,44
14,9
12,15
23,26
39,28
46,10
36,10
19,3
38,13
42,40
14,6
18,22
38,24
24,36
44,9
27,36
1,16
28,12
12,18
28,36
13,43
11,27
18,6
48,35
35,12
49,27
32,49
30,40
29,8
31,20
18,35
37,5
44,41
5,22
28,27
34,17
22,49
4,1
44,42
36,39
1,2
16,36
44,21
7,2
35,29
21,4
27,22
8,46
40,25
26,28
41,40
23,17
47,39
14,30
16,12
45,15
3,40
38,49
10,14
7,6
35,3
43,30
8,21
11,48
35,12
21,23
34,25
38,35
27,12
38,44
39,3
5,41
46,28
38,12
5,23
38,2
21,2
26,21
44,7
12,2
18,48
4,8
10,49
48,16
47,8
26,17
18,28
10,3
39,23
20,14
8,40
20,26
39,38
17,15
33,9
18,49
25,41
4,27
19,22
12,19
8,23
49,15
38,10
47,49
17,33
45,27
10,36
35,43
6,1
5,28
27,12
3,21
38,14
18,25
8,16
46,44
44,9
15,31
10,22
41,7
13,21
27,44
8,48
18,42
4,23
47,48
31,17
29,49
23,36
21,28
40,21
49,12
37,28
20,10
21,28
39,21
49,7
17,42
34,15
28,35
14,41
22,37
15,2
20,49
46,45
40,23
38,27
16,49
19,1
10,27
38,37
4,6
15,32
33,48
41,44
14,9
42,47
41,6
3,30
8,48
25,2
20,44
41,38
43,13
41,44
33,13
3,48
42,30
6,18
42,12
35,42
24,1
23,36
33,44
33,41
48,8
8,9
47,14
15,35
25,35
21,33
5,33
16,5
41,29
12,9
24,46
16,41
33,17
48,8
11,1
25,22
28,38
29,20
39,28
16,15
41,45
4,33
40,4
31,24
40,46
30,38
6,24
31,43
24,6
44,17
13,46
19,45
41,37
27,44
38,32
1,33
5,18
37,14
43,13
11,29
1,33
47,1
36,35
31,10
9,16
49,22
28,40
37,49
1,49
39,22
14,42
14,28
27,47
38,5
9,21
41,1
23,13
41,9
19,34
19,32
38,45
7,44
49,32
25,45
35,4
44,30
12,40
1,34
22,9
12,2
37,46
1,40
11,6
9,30
16,17
25,3
38,41
10,11
12,37
33,1
48,43
44,5
30,22
38,16
34,18
24,38
17,12
11,47
25,1
7,21
26,47
32,46
9,20
3,13
2,7
44,13
24,29
46,47
35,46
7,31
38,23
29,25
19,16
42,23
29,44
32,27
23,46
45,30
21,8
35,3
47,21
17,28
21,18
22,36
34,20
19,43
28,46
41,2
4,18
17,7
10,36
47,21
11,10
33,41
24,17
11,22
7,43
1,19
39,16
11,24
13,48
29,41
1,11
11,30
14,21
15,10
40,18
33,20
14,39
6,19
29,21
13,2
15,45
44,16
14,16
17,49
29,18
3,42
38,40
26,8
22,7
21,17
28,22
6,45
23,18
21,19
19,40
48,42
6,24
15,32
21,15
13,29
7,29
41,46
21,4
10,42
14,43
35,25
10,16
8,17
31,29
9,45
7,12
45,22
33,28
29,7
37,17
5,21
26,18
43,4
11,24
38,20
36,27
46,24
46,48
13,48
23,41
11,5
11,19
42,19
8,38
49,25
13,1
7,13
21,12
36,27
37,24
19,14
33,38
34,44
14,27
38,18
3,8
3,35
15,39
20,29
19,22
22,47
15,48
42,2
39,28
13,8
20,24
24,8
6,23
27,13
32,17
11,47
47,36
47,17
1,11
13,21
11,36
18,22
11,21
18,16
35,34
38,42
36,46
7,29
26,25
14,41
7,19
19,7
5,19
27,42
3,17
9,3
34,44
44,4
21,14
42,30
21,29
48,19
24,19
21,42
43,36
40,11
34,47
18,3
8,6
12,42
36,41
33,35
3,32
41,48
44,10
42,16
7,33
20,31
18,3
5,31
20,10
21,18
5,49
27,35
41,8
38,37
12,5
31,37
28,12
16,6
39,36
31,9
31,9
21,34
41,3
15,2
36,43
5,26
35,27
36,11
36,37
12,44
18,36
26,27
10,27
41,27
46,3
49,39
12,31
7,8
42,13
38,6
28,4
17,40
46,7
22,34
49,8
35,25
7,3
38,1
35,36
28,8
17,37
42,44
19,42
8,30
39,40
43,31
44,9
2,46
9,12
1,29
27,16
25,35
28,45
41,13
30,1
45,36
2,30
45,46
40,20
10,27
42,6
33,37
21,10
4,34
39,25
43,29
12,25
6,25
15,38
38,33
46,1
13,43
23,49
41,3
5,43
11,5
2,22
43,40
12,33
8,18
45,20
28,36
23,13
44,24
30,29
8,38
26,40
44,10
38,8
17,44
44,22
3,35
13,8
49,28
33,5
31,33
43,37
39,26
16,42
30,47
22,11
36,7
32,25
41,24
39,35
18,14
40,33
5,14
35,29
6,7
8,19
13,43
23,35
45,10
44,26
10,38
30,27
20,49
42,10
44,10
25,2
22,14
3,37
29,6
8,29
21,6
34,28
5,49
22,19
41,4
21,29
13,44
9,37
25,43
18,34
9,43
23,5
31,19
6,43
33,17
7,42
46,14
1,25
34,6
20,46
17,37
22,19
5,8
18,1
19,40
33,26
9,5
15,34
13,32
22,24
38,4
40,29
48,28
11,14
25,3
21,8
41,2
9,34
42,45
40,10
20,29
8,34
29,32
34,44
28,30
6,8
13,21
13,10
26,17
16,6
14,12
34,22
17,37
31,39
11,21
46,9
29,42
15,17
22,36
38,17
42,1
24,46
30,49
5,14
23,44
8,10
5,2
31,7
27,21
26,1
17,37
35,29
10,41
22,46
33,21
40,19
37,33
23,3
7,13
35,41
13,42
35,40
33,42
37,30
47,33
16,41
42,23
33,36
19,22
8,18
8,15
46,22
9,19
15,43
35,45
12,44
4,44
39,23
28,9
7,34
12,41
1,49
43,27
45,46
30,8
40,43
3,13
12,39
26,33
30,12
9,32
34,12
20,2
19,33
34,18
43,14
15,2
13,4
45,10
48,44
49,31
27,43
48,34
44,30
29,41
5,23
46,38
47,28
3,42
39,26
33,17
27,3
10,8
10,5
32,34
24,47
19,29
12,6
11,9
20,14
38,20
35,37
15,33
1,2
24,9
44,17
13,17
26,11
4,26
32,15
36,42
44,42
18,36
44,41
42,2
37,16
34,8
37,29
30,21
31,43
41,28
25,41
6,17
48,43
39,16
41,15
18,5
47,28
10,1
40,7
6,45
10,7
41,20
12,20
5,32
39,25
30,1
31,16
35,8
8,41
19,47
11,15
29,45
28,11
49,21
30,13
45,46
26,7
48,39
47,18
11,25
22,29
13,8
41,13
37,17
34,21
7,25
46,45
44,35
15,32
30,29
