32,49,43,22,3
3,32,44,42,10
42,20,28,13,46
5,33,25,15,18
46,35,21,14,39
27,34,21,36,23
6,49,48,39,18
30,11,13,29,17
38,46,17,24,19
2,24,26,39,14
7,43,27,46,49
34,49,7,33,36
47,11,17,34,16
33,18,22,28,25
5,17,43,45,36
25,35,3,23,32
22,48,49,20,31
36,33,30,1,31
16,35,12,13,23
44,13,43,21,3
36,46,31,20,27
27,1,4,45,33
17,10,37,6,39
1,20,44,36,35
45,34,16,44,33
7,19,29,39,31
31,36,1,17,48
15,39,11,26,33
2,17,27,11,42
13,27,29,26,31
13,27,24,40,12
5,28,2,18,33
17,30,33,2,13
4,3,22,39,49
41,28,45,48,39
35,15,47,28,38
18,39,2,31,42
10,16,20,31,15
40,21,12,16,8
42,40,45,48,26
23,28,37,33,13
27,24,9,25,34
45,34,4,22,27
2,49,4,31,38
21,27,13,40,34
17,24,2,44,49
38,39,21,16,13
12,37,49,28,15
5,6,24,15,41
21,43,37,7,47
19,27,39,30,17
1,14,18,11,2
22,21,29,25,6
29,42,25,9,15
18,40,36,35,8
10,25,3,20,7
45,35,25,43,42
45,43,5,40,25
44,11,37,19,43
39,8,16,15,31
33,27,39,14,34
34,4,41,47,23
34,6,49,32,20
40,29,16,45,10
13,38,3,49,36
18,35,3,34,16
41,35,23,43,3
18,12,36,31,27
5,24,8,36,34
25,38,33,21,3
11,37,26,7,12
6,37,1,36,27
43,33,1,31,20
10,9,17,49,42
32,8,45,29,37
37,34,24,17,5
1,35,14,12,10
44,3,45,29,25
41,27,9,15,37
6,39,45,40,5
6,39,24,44,43
34,14,7,2,32
42,4,1,34,30
8,44,9,16,47
42,32,11,34,45
38,32,10,46,36
42,10,5,47,19
33,49,27,46,6
8,49,2,15,9
3,38,17,43,46
42,6,46,2,1
8,44,49,34,47
1,27,4,38,9
21,25,4,41,43
17,10,12,40,25
7,14,49,3,28
1,44,30,24,27
40,32,1,21,22
30,5,44,18,7
44,26,14,23,4
40,16,19,25,49
19,11,44,46,14
39,29,4,47,49
38,8,13,3,31
26,44,1,30,24
37,42,27,15,46
16,6,17,44,7
8,24,9,18,42
38,31,17,39,7
13,26,41,25,49
47,40,16,6,29
47,28,12,16,32
47,4,1,35,48
40,34,7,16,9
5,36,48,23,18
31,9,48,2,30
19,28,20,4,23
45,29,35,9,38
2,39,9,45,16
5,3,4,16,22
28,44,32,4,13
6,41,35,47,42
49,19,40,4,21
47,8,48,44,1
16,34,18,39,27
44,48,15,6,31
37,32,28,30,45
13,34,14,41,28
4,8,13,6,24
49,36,28,47,6
16,27,4,35,21
38,3,13,1,26
11,10,8,16,20
23,1,43,45,38
42,14,29,34,11
24,3,47,41,36
8,48,15,20,41
9,34,19,1,20
38,45,44,22,21
32,43,4,25,35
2,8,13,16,23
