21,13,32
6,11,4
25,10,47
21,41,42
33,21,31
21,25,43
14,38,30
26,35,3
2,27,42
20,27,24
46,11,12
37,41,33
37,4,27
14,26,17
12,3,41
27,16,2
44,1,13
39,18,23
28,10,9
42,49,15
14,23,44
7,11,27
19,16,28
34,21,36
36,29,31
32,41,16
4,6,43
33,32,4
46,13,49
49,46,21
7,16,26
2,8,48
17,26,14
15,46,2
5,29,1
35,40,15
17,18,13
36,5,18
8,39,38
3,1,27
4,40,20
20,39,48
39,20,1
38,24,39
26,15,7
2,10,45
47,33,16
46,9,24
26,34,14
32,16,25
15,7,37
28,4,41
39,48,36
12,38,30
16,27,46
41,38,46
12,44,4
22,5,39
18,49,38
2,23,38
45,1,10
13,12,19
34,22,1
43,47,29
27,32,48
35,16,40
40,22,19
10,44,31
37,13,47
6,27,34
26,19,23
17,7,40
7,18,44
40,12,31
41,13,14
36,9,37
16,11,19
12,37,8
4,49,14
15,45,4
32,25,44
38,8,46
20,14,2
38,44,14
1,20,25
20,6,24
15,44,40
5,2,23
2,46,17
3,7,11
42,7,35
7,16,10
36,37,15
27,26,40
4,48,45
21,24,5
27,21,37
5,31,40
21,28,43
43,19,9
11,34,16
21,11,19
40,43,37
13,32,18
4,34,27
33,39,22
8,4,21
35,33,13
30,21,39
5,14,42
16,4,41
4,8,37
11,36,21
27,21,34
39,34,32
14,7,48
22,26,24
28,30,17
41,40,26
46,27,40
47,44,21
46,4,11
45,37,22
5,43,6
35,27,20
44,3,9
37,7,1
3,30,20
47,20,7
49,5,43
41,19,40
30,25,37
8,42,38
33,44,5
27,8,17
3,35,30
30,33,49
38,47,23
14,31,15
44,28,23
4,12,27
39,15,8
16,29,32
3,17,19
22,7,16
27,29,41
30,40,11
5,49,13
23,27,28
31,9,21
21,41,9
43,23,22
16,17,31
36,23,45
47,41,37
11,38,30
48,14,49
8,40,45
44,47,49
7,24,2
2,48,42
29,11,43
15,29,20
49,8,29
22,18,39
23,35,46
20,32,38
25,14,30
28,9,14
31,21,22
21,24,44
36,11,2
18,5,3
23,13,18
46,13,14
12,48,18
41,27,4
25,29,18
9,38,2
40,12,45
8,37,4
38,9,3
1,43,46
49,39,11
46,5,48
11,39,48
17,46,4
39,17,26
24,9,36
39,22,45
41,18,27
38,37,23
24,34,13
49,11,30
44,35,3
23,21,26
25,43,31
39,8,19
24,47,44
42,34,48
21,40,2
16,48,18
31,17,39
24,3,9
39,21,8
20,40,27
32,48,8
26,2,49
33,17,38
20,15,2
23,3,10
44,25,7
33,21,5
38,18,39
14,5,37
48,44,42
27,3,40
9,43,14
14,24,48
31,27,17
21,3,32
30,46,27
30,2,35
6,4,7
31,42,35
12,45,34
14,6,4
24,46,35
32,3,13
44,33,8
38,28,20
42,40,39
46,29,33
9,47,2
18,34,29
1,4,35
17,33,5
39,41,24
17,39,1
16,37,20
19,48,12
14,37,39
26,38,3
21,26,31
33,4,42
48,25,30
18,10,11
17,23,16
22,6,8
47,43,17
2,11,18
1,30,27
11,22,44
35,7,31
23,28,19
16,40,42
44,18,28
5,44,4
18,2,7
37,28,47
3,19,1
11,16,12
49,43,28
15,33,19
21,39,32
7,37,25
29,34,9
24,12,26
29,20,11
18,34,26
10,34,23
21,39,9
1,5,40
12,37,8
5,18,43
36,4,32
31,43,1
42,4,41
49,34,11
24,49,39
12,30,43
32,1,19
21,36,29
37,45,43
14,39,48
25,48,43
17,40,6
6,31,26
38,11,25
46,24,29
6,2,12
43,3,25
5,48,46
4,33,22
2,46,13
49,15,42
26,29,22
49,31,11
23,45,9
45,39,18
39,5,33
8,6,9
8,27,49
11,33,14
34,21,37
45,17,26
11,2,45
16,25,4
4,11,35
43,12,24
16,29,6
31,46,47
35,39,48
27,29,19
30,19,49
35,14,29
27,47,1
18,3,9
8,10,29
10,18,2
14,39,38
4,11,37
22,32,29
32,34,18
33,21,16
3,31,22
19,49,17
28,15,23
21,45,1
43,22,38
13,2,27
37,38,1
5,10,6
42,8,12
36,40,37
23,35,16
27,28,38
11,9,4
28,30,33
19,43,16
37,45,8
49,29,2
30,45,35
6,47,8
11,17,26
44,20,7
4,11,43
27,18,34
44,6,2
44,35,41
11,15,45
19,21,24
5,6,14
23,11,6
27,19,42
28,16,3
10,22,3
33,20,32
20,10,40
22,48,44
35,30,32
34,26,12
3,15,35
22,39,43
44,1,26
38,33,16
31,32,39
40,19,44
1,41,48
44,47,3
8,38,28
22,41,18
28,22,36
27,41,3
40,27,26
23,12,48
36,35,31
22,12,30
34,12,26
47,36,6
2,42,12
22,9,1
32,40,5
27,40,15
21,12,41
25,20,14
24,22,13
21,15,45
26,35,29
35,5,25
46,49,26
39,1,27
3,41,44
34,26,16
20,49,21
22,8,32
46,3,5
47,43,45
26,25,2
47,20,43
32,9,4
48,43,32
1,13,41
48,35,16
9,41,30
47,30,8
39,1,11
10,15,39
33,38,19
37,29,14
19,28,15
17,5,16
4,23,25
9,4,31
6,24,46
19,23,31
42,19,23
43,42,3
47,38,8
41,37,17
1,32,41
21,46,12
1,41,7
46,17,3
8,30,1
5,21,46
42,49,33
14,11,21
38,13,10
42,18,5
11,32,6
21,10,40
35,44,48
1,30,47
40,15,30
14,36,34
44,13,36
21,43,46
17,30,49
22,34,16
49,10,15
10,9,37
9,26,49
32,6,29
29,3,39
31,14,9
15,38,6
8,43,4
28,36,27
39,40,28
37,31,2
33,28,3
10,4,42
27,25,21
44,47,21
27,20,41
29,38,34
2,24,5
44,26,8
38,20,1
6,40,33
6,30,12
46,3,35
47,43,29
8,20,5
15,19,32
23,5,12
3,4,48
22,39,18
32,9,42
46,22,17
23,36,37
15,35,4
43,44,39
9,5,11
9,49,25
27,16,26
42,38,39
45,18,26
31,26,47
44,19,8
8,31,16
44,20,12
16,15,9
32,38,22
41,1,18
3,35,38
30,17,42
17,15,16
28,13,45
32,15,14
28,20,31
42,16,28
2,19,16
15,30,14
32,12,4
8,6,10
15,1,6
23,13,21
33,47,27
37,6,46
20,7,39
49,38,6
20,12,35
23,32,17
8,32,42
36,25,12
43,10,32
34,4,48
31,11,7
44,27,13
35,26,23
14,1,5
4,8,24
10,47,20
49,29,41
7,33,48
47,12,42
24,2,43
18,42,21
43,8,40
1,35,7
31,46,43
12,39,29
26,34,36
20,19,26
41,49,22
43,35,6
16,37,19
28,38,22
34,36,48
14,23,17
30,38,32
17,32,44
1,13,31
29,30,19
11,19,47
26,31,14
22,41,30
41,24,31
16,11,28
40,37,46
7,16,15
8,28,29
40,23,4
22,2,15
13,16,24
39,10,34
40,10,24
48,25,26
38,16,22
20,14,3
44,1,24
37,14,33
27,24,15
3,23,34
40,18,14
48,19,47
9,5,23
8,25,47
42,36,3
14,49,5
29,30,25
22,15,25
45,48,2
27,46,6
9,28,43
6,5,32
4,13,43
42,35,20
34,14,6
24,27,42
37,15,49
11,13,21
11,41,39
42,15,9
4,12,29
40,48,5
22,37,6
26,5,39
15,24,32
39,3,44
20,8,34
1,32,25
44,29,10
14,42,5
28,6,33
41,11,32
8,27,10
14,38,24
44,22,46
7,29,45
20,46,17
21,9,14
10,15,46
34,32,3
37,35,14
5,22,20
14,27,39
18,10,3
21,40,46
46,16,8
46,44,33
32,49,14
5,20,4
27,49,20
17,22,48
7,49,36
28,27,29
43,34,38
8,5,14
45,38,40
8,43,17
17,22,12
6,24,20
20,8,48
4,46,32
45,25,5
11,4,12
18,48,40
10,36,41
40,4,39
17,42,38
42,10,43
2,11,41
13,44,30
35,32,20
33,34,29
42,16,23
29,35,13
2,27,1
10,38,20
29,9,35
7,10,18
28,31,42
6,14,20
27,18,38
17,37,38
35,3,6
27,5,19
34,33,9
12,40,22
44,8,20
43,7,8
49,39,14
26,5,39
36,4,11
12,36,2
21,28,1
14,47,19
47,13,23
18,26,44
41,4,1
26,42,22
13,30,21
25,7,44
29,4,31
14,7,32
21,19,28
46,12,44
48,9,32
48,8,7
29,8,46
31,10,28
24,17,2
27,3,5
49,12,11
37,1,25
11,28,42
42,18,31
24,12,3
28,3,5
39,21,44
35,41,44
26,21,42
25,34,15
23,40,41
49,1,9
32,2,25
35,39,17
20,27,24
47,46,49
47,26,7
43,33,17
2,48,32
9,25,17
47,25,17
24,3,8
28,19,11
2,6,23
36,46,43
24,39,1
37,46,34
10,38,47
33,47,12
44,30,1
9,13,24
12,25,42
7,22,1
36,22,44
49,33,11
42,2,48
34,14,18
39,27,46
32,41,36
40,10,2
3,15,12
15,31,25
35,29,7
26,21,27
19,21,8
22,11,46
39,35,38
39,37,24
1,21,41
13,45,16
25,43,39
8,13,7
29,11,38
19,10,33
4,49,37
14,34,10
46,42,21
4,13,11
38,14,1
20,16,10
25,16,26
20,13,27
2,18,43
32,31,28
29,46,49
43,18,1
41,18,30
36,30,4
34,10,4
27,8,46
32,43,38
20,13,44
19,21,14
37,49,11
34,27,28
48,29,28
41,44,23
16,4,31
36,3,16
33,32,15
19,33,26
23,29,7
32,7,8
44,48,12
41,24,16
12,42,4
26,25,41
44,34,5
24,49,21
28,44,32
37,32,47
10,46,9
9,5,23
7,43,30
35,1,16
30,39,46
38,10,9
44,19,49
11,29,26
17,23,43
4,33,13
11,16,6
41,3,31
42,25,16
20,27,32
13,47,43
43,3,18
45,15,10
38,27,22
40,36,16
36,5,44
26,42,34
13,48,49
3,9,12
8,25,34
37,43,39
34,19,39
46,3,19
14,22,27
47,30,10
44,35,17
48,13,22
2,45,34
19,7,20
47,27,10
7,44,46
12,41,42
39,18,38
8,46,25
14,11,38
35,5,14
47,46,3
22,26,11
42,5,14
2,37,1
37,28,25
3,40,7
32,5,38
45,28,23
12,23,20
5,37,3
35,45,48
26,32,36
26,7,1
36,19,48
27,13,18
13,11,27
1,43,10
28,48,21
3,20,1
34,40,33
41,5,1
37,22,6
41,17,6
41,15,22
35,40,10
33,8,42
21,16,4
33,41,47
1,10,6
1,9,43
22,16,33
19,45,7
19,39,49
35,21,4
22,44,2
49,37,1
12,47,19
14,9,12
41,3,12
49,35,19
22,41,37
14,11,36
16,39,45
6,3,16
48,32,49
35,13,37
11,42,3
28,4,27
30,22,15
8,38,20
45,2,5
28,13,5
19,32,12
20,29,34
12,16,21
47,14,16
7,16,6
32,18,14
30,46,23
3,14,39
41,46,1
31,36,34
47,30,5
47,43,20
26,48,11
16,21,20
14,19,38
44,20,41
44,25,30
38,5,14
24,28,46
16,45,47
40,6,28
29,39,1
44,17,15
41,36,4
15,2,38
49,12,27
15,17,22
26,39,33
28,45,40
16,30,26
16,33,28
3,37,45
26,2,25
21,5,25
8,34,36
26,7,35
17,6,32
19,29,20
9,34,40
4,18,15
44,35,22
48,42,21
42,13,28
17,49,18
3,6,15
27,9,26
34,6,39
10,1,48
1,49,30
37,25,41
36,9,20
16,43,38
31,37,49
13,22,23
28,49,39
23,27,34
19,43,2
33,24,36
5,17,23
38,4,34
34,21,17
4,32,28
29,40,16
39,27,16
41,14,26
14,26,45
46,22,29
21,38,49
19,25,40
21,43,17
28,27,5
24,30,26
15,49,31
35,25,17
3,36,5
8,24,9
31,43,12
32,18,21
30,15,32
24,10,31
44,35,3
12,28,41
20,34,14
22,8,37
29,6,3
40,2,20
23,38,7
6,31,27
6,43,27
30,34,31
39,28,42
6,10,7
21,5,12
30,27,16
40,24,11
31,4,19
19,8,7
29,26,47
48,47,49
45,17,10
8,29,4
18,37,43
26,18,48
10,46,29
38,46,39
34,44,5
41,22,1
16,15,39
37,33,45
49,18,4
10,21,14
34,23,42
26,13,30
44,37,39
4,28,26
2,12,9
27,32,18
41,46,37
47,6,2
26,16,17
15,16,37
23,46,6
42,48,24
38,44,19
36,17,33
18,16,45
33,42,2
24,20,26
9,4,42
5,46,22
4,5,48
10,48,36
19,14,13
39,6,4
37,45,46
36,23,16
6,23,1
42,3,7
30,1,37
39,26,40
19,46,13
17,41,21
1,41,32
49,8,48
1,16,44
2,47,29
30,47,46
30,47,17
32,46,38
49,37,12
17,25,46
