48,44,13,3,45
36,7,5,14,17
14,43,21,12,23
2,41,12,14,17
24,26,23,33,13
38,8,36,25,42
48,38,22,42,26
7,32,13,11,18
21,45,16,47,35
49,4,14,9,48
34,47,7,3,4
10,15,16,48,14
18,2,43,42,26
18,11,7,43,41
31,34,49,1,11
9,6,18,15,44
47,19,28,24,18
22,24,41,40,14
18,43,11,45,26
13,35,29,27,21
11,7,27,16,30
16,49,34,31,6
25,30,24,43,39
33,11,23,28,10
8,17,12,14,49
48,31,35,40,37
3,10,35,8,19
10,25,31,6,23
30,41,29,43,9
6,23,37,30,14
7,29,37,40,12
20,34,35,24,28
4,9,44,43,42
18,12,25,23,2
31,44,32,33,10
48,10,28,39,12
16,31,11,13,29
47,1,9,31,32
27,16,4,17,14
12,44,48,46,35
21,2,33,31,17
4,1,24,3,27
11,47,35,39,17
20,9,48,25,15
42,31,39,33,21
47,36,42,12,24
23,46,27,20,47
3,45,38,25,33
9,38,12,31,45
1,7,6,11,48
21,39,47,22,23
27,49,38,17,20
4,42,10,45,49
42,30,2,22,43
6,33,22,38,49
4,23,3,35,40
29,25,49,47,44
24,22,47,31,1
34,23,29,1,42
47,41,27,32,45
16,9,24,46,4
23,2,28,19,15
27,1,44,6,2
10,31,41,4,33
33,4,44,16,20
1,42,9,28,18
34,43,10,29,16
7,26,17,1,47
45,2,7,24,46
36,35,10,44,13
21,34,20,1,39
47,19,34,23,29
43,8,46,10,47
4,15,20,2,38
15,6,21,33,32
22,18,8,16,24
39,40,37,32,26
46,34,31,36,40
36,30,44,40,42
15,28,6,23,39
15,48,42,7,24
30,16,6,11,5
9,2,22,17,3
18,11,24,30,40
32,45,39,47,40
31,28,48,18,15
44,22,23,26,2
5,34,42,23,49
27,29,26,28,8
29,34,7,24,23
48,13,12,46,25
46,1,47,40,15
14,43,19,32,42
32,27,16,48,34
5,27,15,18,30
14,48,37,1,47
9,43,49,5,7
18,35,49,6,41
49,24,2,19,33
2,43,32,28,19
38,47,28,35,13
21,43,1,27,31
10,26,46,23,1
9,41,28,4,12
17,15,16,23,41
41,49,7,32,40
26,44,33,3,46
14,32,10,27,2
19,48,16,37,39
48,4,6,21,30
9,33,15,14,22
34,13,11,5,29
34,10,12,25,19
13,49,8,11,46
16,12,17,5,21
26,2,34,41,35
13,36,37,28,14
4,2,5,41,49
38,34,22,21,28
28,14,22,2,12
46,23,19,3,5
40,15,32,14,27
5,44,35,48,11
43,28,6,25,29
16,41,7,24,30
30,33,10,47,7
14,42,49,46,43
34,2,31,35,45
27,28,9,43,11
10,32,21,30,9
12,28,5,45,1
18,45,42,46,11
29,20,34,49,28
2,46,41,17,16
38,25,43,29,18
39,21,15,11,38
42,28,5,18,40
28,8,37,9,44
6,23,25,11,2
40,20,25,11,24
26,2,12,20,28
24,22,30,15,21
2,45,14,41,12
15,31,4,8,40
48,10,14,5,41
36,34,31,39,37
36,10,49,13,23
49,47,44,45,39
36,45,12,47,39
14,45,7,27,25
9,32,24,27,10
41,13,16,45,6
22,24,2,26,36
13,44,35,28,20
47,23,5,43,21
20,39,38,34,7
36,38,34,49,1
5,29,35,19,15
37,2,25,8,11
20,41,34,2,5
40,15,32,35,30
35,18,3,22,21
23,8,31,46,47
11,8,19,12,41
47,24,3,37,29
38,5,49,11,21
1,42,38,49,34
9,38,13,44,42
46,25,22,38,27
37,7,18,40,21
26,16,3,6,29
12,15,28,2,42
22,49,33,48,9
32,15,46,49,8
37,28,21,39,7
12,29,24,35,33
4,30,25,26,10
14,32,36,30,8
7,14,8,11,35
17,23,1,44,38
7,28,14,15,39
6,42,16,21,39
10,5,6,31,16
2,16,44,35,46
16,10,19,37,24
23,12,30,20,7
39,29,48,25,40
36,8,26,47,33
45,29,44,42,12
30,24,23,35,5
47,41,3,27,49
18,30,10,17,31
15,34,48,23,35
20,32,23,44,1
33,35,26,24,42
48,11,41,26,2
32,45,38,9,31
32,34,49,17,19
7,47,41,32,37
37,3,13,6,15
24,22,7,12,30
17,24,2,29,26
16,48,7,4,8
15,24,19,25,5
37,47,19,46,26
49,6,42,7,37
32,5,4,29,38
8,24,10,49,45
8,40,3,24,17
38,1,7,28,14
1,10,42,11,28
29,44,31,30,35
35,4,49,45,18
26,48,35,49,22
41,1,43,37,6
42,28,11,33,26
12,29,34,8,1
19,34,27,39,32
5,40,21,24,44
43,8,12,17,7
4,8,22,13,9
17,12,5,41,22
38,49,41,26,8
5,8,25,49,1
48,44,1,28,33
38,10,28,40,43
23,25,49,20,6
47,36,14,5,32
2,41,14,11,5
38,46,3,32,23
22,14,44,46,15
16,26,44,3,28
21,40,38,7,25
34,44,11,13,7
19,30,41,10,27
13,21,6,17,34
3,36,29,31,19
39,31,33,49,41
13,35,31,34,33
16,12,23,27,7
18,16,27,36,3
23,18,15,20,47
32,2,37,43,18
21,2,8,12,42
35,18,29,9,17
45,5,37,1,17
9,45,26,15,21
7,31,24,40,46
37,11,24,7,40
25,23,7,1,36
6,1,16,34,45
30,46,21,31,16
48,33,7,24,12
29,3,15,43,36
17,34,15,2,24
5,29,35,46,18
23,19,10,22,25
12,49,10,3,36
38,28,31,6,30
39,17,36,44,1
34,16,19,26,20
14,30,1,37,19
25,40,47,36,35
35,32,44,29,40
23,28,6,41,42
4,3,21,22,23
12,34,6,33,31
31,13,12,23,28
42,7,25,46,29
11,9,21,47,14
45,35,19,20,26
44,12,18,2,48
21,35,28,5,31
40,11,49,28,30
37,35,3,46,30
44,38,37,43,24
16,1,41,3,42
35,2,10,15,23
28,46,4,40,47
26,9,46,12,15
19,39,1,47,8
49,41,35,24,2
11,38,37,3,30
5,14,19,42,28
49,23,22,48,31
6,29,31,7,47
46,31,3,36,25
36,46,2,8,42
4,46,41,43,15
17,38,20,9,14
28,48,24,41,35
41,44,13,23,29
40,17,18,27,39
27,34,28,43,1
2,17,39,25,35
23,9,34,27,43
10,47,43,34,16
11,17,30,8,4
38,25,48,10,18
23,28,22,38,33
3,38,37,41,42
39,21,35,23,27
1,42,16,24,12
37,32,25,36,24
33,41,21,40,3
5,11,18,13,14
15,7,44,5,43
23,26,15,14,20
32,40,7,33,18
36,15,43,28,13
25,34,14,49,30
44,31,39,15,2
32,25,33,8,41
43,46,39,17,6
36,27,31,29,30
40,18,37,38,46
41,22,3,28,1
18,24,3,32,36
10,28,4,5,3
48,12,38,9,13
34,26,15,40,47
10,48,44,42,37
18,26,27,40,46
41,25,36,33,6
5,22,2,33,37
4,28,46,32,33
33,49,43,46,21
5,25,32,3,33
37,40,38,23,46
27,10,24,45,34
36,9,7,37,6
39,35,8,40,14
45,5,21,28,35
32,9,10,24,15
8,19,46,40,1
43,49,2,42,5
32,30,22,45,28
48,2,25,23,3
3,18,14,29,8
46,18,27,40,26
3,15,20,48,10
4,2,5,40,47
1,38,45,34,36
3,45,20,17,39
3,33,32,49,46
29,31,22,40,21
30,7,1,39,40
8,47,2,24,20
27,30,35,36,2
19,14,2,36,21
28,5,6,43,19
20,18,43,14,31
44,5,8,12,42
24,6,9,45,21
42,47,5,43,48
2,44,15,36,11
44,20,6,25,19
19,11,43,48,34
7,29,34,12,23
11,48,34,22,31
39,15,38,23,14
7,13,2,19,28
45,40,25,1,44
31,28,40,11,9
49,7,37,8,46
17,19,43,3,7
40,44,20,33,2
18,44,12,1,5
22,21,44,9,35
6,32,26,36,30
16,3,48,6,20
26,16,49,5,1
27,6,4,9,33
1,47,17,2,25
47,4,40,16,7
14,43,37,2,4
10,26,32,3,14
46,30,47,43,22
18,3,4,15,9
8,37,24,22,5
32,7,13,41,9
39,28,11,15,34
40,26,1,21,17
9,39,26,36,17
41,25,22,45,19
49,16,21,27,18
6,2,1,37,8
20,14,2,41,17
44,30,45,41,3
25,36,17,12,1
15,10,41,1,44
18,26,1,25,12
33,20,39,3,18
31,6,15,9,30
12,31,48,34,7
36,6,18,2,31
31,9,38,8,44
15,6,33,1,3
36,38,44,6,46
28,36,24,34,11
40,45,12,2,15
8,13,7,44,16
17,14,1,46,7
38,48,14,6,9
43,47,17,49,19
26,38,5,28,11
8,48,43,16,45
16,24,37,8,44
6,8,48,21,24
49,23,44,19,21
11,2,44,24,49
15,35,31,9,42
10,7,37,29,18
39,25,10,38,44
36,42,31,33,30
7,29,37,44,4
15,38,46,40,12
9,7,24,36,2
16,31,25,4,10
49,38,21,22,42
30,2,11,24,45
3,9,29,47,43
18,1,7,39,12
10,24,33,20,29
18,38,30,17,7
35,4,8,1,16
36,41,31,32,37
47,32,36,33,29
22,48,46,31,38
12,13,19,15,23
16,20,33,19,21
31,13,23,2,49
18,37,45,31,35
45,8,21,14,27
43,22,26,30,23
12,32,31,27,37
39,21,7,15,29
47,13,36,46,7
1,13,34,25,32
48,19,22,37,41
46,39,33,35,40
20,12,17,22,39
8,18,49,22,35
15,20,13,38,39
46,27,31,4,1
6,2,17,11,49
27,43,30,29,39
4,17,34,48,1
44,4,18,33,39
2,28,18,13,34
14,37,10,24,16
5,10,49,31,43
30,8,44,42,45
45,15,4,31,20
25,1,43,4,15
25,44,32,16,3
29,5,22,35,41
31,20,5,34,7
42,8,21,6,30
35,7,22,8,41
2,43,7,13,40
37,21,7,19,6
12,37,26,42,6
34,21,9,2,5
26,23,4,45,20
19,37,9,47,28
18,10,46,1,44
30,18,42,12,40
10,16,25,45,39
35,1,37,33,46
37,7,41,46,33
42,49,47,35,30
2,43,47,42,35
33,16,39,29,26
30,32,31,37,49
41,25,7,36,15
10,31,2,33,37
14,33,34,27,32
30,17,35,13,25
45,41,14,7,16
34,8,48,23,18
17,46,28,6,36
18,10,27,25,5
21,24,34,40,17
46,22,43,34,38
1,42,13,43,18
46,39,43,32,49
6,46,47,7,11
29,23,31,36,32
3,43,6,49,26
10,1,4,31,17
1,26,38,27,46
13,11,33,25,30
10,19,30,45,8
21,43,25,17,30
29,33,19,22,28
24,44,21,25,37
24,43,32,7,21
30,31,21,24,1
15,25,40,35,9
31,35,1,33,13
7,27,16,38,35
7,3,6,12,14
49,3,42,27,14
2,21,11,43,40
3,46,9,26,28
41,23,39,26,4
46,24,29,2,34
32,5,38,26,8
7,49,37,28,35
15,22,27,39,6
28,2,24,37,31
6,46,7,39,8
35,12,7,40,37
19,11,32,21,18
8,47,12,14,26
47,4,39,36,35
28,46,1,11,24
3,2,16,20,9
32,28,13,18,15
15,23,41,40,25
35,5,32,12,37
18,42,4,12,3
47,42,45,25,26
25,49,19,28,10
6,9,5,42,19
47,10,17,22,34
10,48,22,20,40
40,16,12,29,3
26,18,41,23,14
14,1,39,23,47
42,15,35,8,39
39,2,36,34,42
23,47,18,7,32
45,40,35,10,30
26,9,22,27,45
25,40,18,3,46
43,15,27,37,31
25,35,15,47,3
43,44,48,8,2
23,48,20,26,1
38,30,15,40,45
17,18,42,29,38
42,44,30,17,10
1,22,15,49,11
26,7,14,34,36
39,46,9,37,26
21,23,45,17,36
3,36,16,44,13
36,28,40,47,48
7,33,28,26,21
33,3,11,16,1
6,41,7,14,16
1,36,34,29,17
27,25,24,16,11
46,3,5,29,13
25,3,48,37,35
49,19,37,36,20
38,48,32,43,27
6,49,9,11,45
43,41,39,34,28
19,42,18,20,48
13,3,34,10,2
7,4,28,45,34
11,7,19,15,26
29,16,42,45,46
41,20,42,26,7
6,23,18,27,12
23,30,39,35,42
27,49,46,13,20
33,14,43,7,1
20,42,24,12,36
37,47,12,21,5
12,46,48,8,34
13,12,34,46,4
41,7,4,29,15
29,16,48,42,22
46,39,14,43,32
42,43,3,36,14
8,6,42,30,49
5,44,13,25,28
49,30,23,13,5
25,38,8,11,31
1,47,42,8,30
37,43,29,13,42
13,12,6,19,8
25,31,15,41,2
39,27,14,9,18
6,40,17,1,27
48,39,37,45,19
29,34,47,7,27
48,11,27,47,19
12,36,9,32,44
32,24,21,30,28
23,27,19,34,24
33,17,47,30,19
4,33,1,34,14
25,9,4,45,33
15,44,46,40,11
37,28,23,16,46
33,36,6,34,24
43,12,44,6,45
25,41,32,38,30
34,13,4,23,5
15,29,20,1,12
30,35,49,45,43
13,31,39,17,22
40,18,32,13,46
6,29,20,49,24
48,45,13,7,27
1,15,7,27,33
28,26,41,22,38
10,3,26,41,44
12,20,29,28,11
28,32,17,38,27
17,32,33,5,13
35,3,18,41,48
22,21,5,9,15
19,34,12,1,5
31,20,15,24,29
33,14,1,48,4
44,33,24,2,17
44,3,4,6,42
21,34,26,13,30
22,24,13,7,25
14,5,25,20,39
14,3,11,21,1
10,46,45,42,24
18,1,25,39,34
29,7,10,16,21
15,29,39,3,17
40,29,46,43,32
47,45,15,24,42
2,5,44,21,45
8,9,26,37,4
41,11,46,22,35
21,13,15,20,14
14,33,22,29,44
39,36,7,11,33
34,44,11,47,25
34,6,23,40,9
22,13,5,19,46
42,43,37,24,48
39,48,42,25,43
18,4,25,41,21
24,42,13,22,43
35,4,31,6,41
13,10,3,1,40
6,35,12,28,17
31,39,13,49,17
7,13,16,32,39
10,25,28,33,5
14,26,9,10,45
47,3,46,12,1
31,30,19,32,16
27,48,15,47,19
36,28,14,16,33
21,9,27,45,38
21,32,9,22,36
42,18,7,45,41
18,45,33,6,2
17,37,36,7,22
1,22,8,29,18
41,47,3,38,5
34,22,28,32,41
39,47,4,35,9
6,28,31,37,17
15,3,28,39,4
2,18,44,29,41
38,24,21,35,14
14,36,16,25,30
7,5,16,40,35
36,4,9,46,12
21,20,3,38,8
31,3,34,18,45
48,43,28,16,31
32,3,8,20,7
22,40,30,36,21
6,1,13,12,44
34,41,27,12,36
27,10,23,34,29
38,20,22,48,11
41,22,28,16,17
24,12,39,38,30
34,3,9,4,1
15,49,3,28,27
46,15,7,8,4
20,31,18,10,34
4,15,7,40,2
24,17,29,42,12
17,19,47,27,33
16,31,48,8,37
40,25,21,10,17
32,16,44,41,6
34,33,48,4,24
35,32,41,21,40
33,5,2,44,43
12,38,22,2,7
30,5,9,3,29
13,9,32,11,2
12,41,24,39,37
18,35,43,26,21
39,9,45,32,31
8,47,16,30,29
6,18,33,20,17
1,39,42,22,25
23,10,11,27,28
49,1,27,18,24
13,14,41,32,20
39,9,5,42,11
5,28,30,26,16
11,17,38,47,7
32,17,2,23,9
14,29,12,21,24
32,41,37,9,14
23,49,34,11,7
44,4,9,13,8
23,3,12,40,41
47,19,28,38,24
43,6,23,16,46
42,45,37,26,10
46,10,11,12,39
41,44,40,45,7
3,47,44,16,5
13,48,35,33,36
1,30,23,36,37
19,13,35,39,36
43,32,24,22,18
34,16,33,18,19
26,16,44,7,4
11,40,45,22,13
41,6,47,12,17
21,46,49,29,23
38,34,25,18,17
11,48,36,2,21
26,16,40,30,24
13,39,2,37,36
8,11,45,47,36
44,18,13,22,31
1,43,45,10,33
6,46,30,18,19
7,25,26,10,24
37,15,33,21,4
37,27,28,45,38
10,46,24,9,11
41,21,16,7,36
39,7,23,38,26
18,21,2,7,9
48,26,2,38,47
3,9,35,26,28
7,4,33,18,13
44,32,33,2,47
16,44,3,46,1
4,26,45,37,8
42,37,14,39,3
23,36,10,33,38
28,35,36,29,8
48,47,20,21,26
30,7,44,48,38
41,20,38,16,15
8,45,3,27,14
25,38,7,26,35
9,2,25,40,19
