34,28,25,23
35,29,13,21
10,34,24,43
9,46,1,16
7,42,16,43
15,3,12,48
4,9,45,39
37,48,6,5
29,6,33,8
2,42,26,9
41,7,4,45
1,48,12,24
36,35,27,40
41,17,28,43
42,17,33,29
29,30,38,15
26,2,29,14
31,45,35,32
5,37,30,8
29,22,32,37
49,46,6,27
5,25,14,36
12,39,24,48
25,23,26,27
26,24,47,34
33,36,28,11
27,28,48,49
39,33,36,26
19,27,2,47
12,21,48,4
5,41,34,30
38,48,23,46
17,29,42,31
28,46,2,4
14,11,7,30
36,10,9,30
21,5,13,48
5,43,37,34
15,35,33,42
19,22,7,9
3,33,27,46
14,23,24,6
22,40,8,33
34,3,11,28
19,31,39,15
31,45,10,18
2,16,1,24
43,14,3,22
45,3,48,35
3,36,37,29
35,19,45,33
4,28,14,36
18,37,34,24
44,47,32,40
8,49,19,48
12,21,47,29
42,40,47,11
17,28,23,36
6,1,22,49
3,32,23,17
47,49,46,27
32,11,37,24
39,37,11,47
10,5,38,6
40,21,46,34
2,38,14,17
16,25,12,8
11,36,41,29
44,18,8,3
29,47,37,38
29,48,31,44
16,6,45,47
22,45,47,24
29,7,34,9
44,43,25,39
39,43,36,18
45,20,31,39
15,25,32,5
28,11,12,26
49,15,44,32
33,44,48,8
11,9,24,28
46,49,24,26
37,32,30,49
17,39,48,1
37,18,16,32
12,2,30,1
1,41,18,30
7,38,43,19
16,18,46,13
32,45,5,47
49,30,33,20
42,11,17,16
32,30,14,33
17,3,26,2
42,37,10,30
42,15,29,30
3,24,35,30
21,48,41,10
6,8,3,32
12,7,8,29
39,9,17,29
28,46,7,43
25,30,31,29
46,31,3,37
49,40,14,5
32,34,44,4
32,14,30,19
8,48,33,7
35,12,22,31
43,44,40,42
3,15,47,28
8,3,31,39
46,30,22,42
29,23,1,37
30,13,31,49
46,14,43,10
13,4,9,19
18,32,19,4
13,42,47,9
31,34,3,22
1,24,29,31
19,46,37,14
3,42,5,15
43,23,30,7
12,24,37,31
44,3,19,4
21,49,24,46
25,27,14,31
44,32,18,27
25,39,28,48
41,10,13,25
7,22,9,30
39,32,21,30
20,13,6,33
1,39,6,7
10,30,46,4
49,43,21,27
7,26,18,3
40,9,5,20
20,22,7,39
40,4,22,38
41,34,39,4
28,4,25,38
14,6,15,42
23,27,36,20
24,37,5,14
25,8,11,30
26,46,20,49
40,4,13,34
48,16,44,26
9,24,4,34
36,3,29,45
25,45,26,19
21,15,43,6
26,29,10,2
15,4,20,35
43,9,23,33
30,7,34,48
11,18,45,37
8,7,23,31
25,35,2,46
45,42,47,37
24,38,5,4
48,7,32,37
2,17,41,43
29,13,38,28
9,26,21,2
9,20,33,43
37,20,12,35
16,45,32,36
18,33,32,11
44,37,42,23
4,24,25,31
8,48,18,27
26,30,2,46
49,35,9,7
20,40,4,15
12,37,4,27
37,12,13,24
11,49,28,18
24,15,17,30
9,22,17,11
38,37,28,33
15,44,31,33
31,32,19,29
2,30,18,38
46,33,22,9
47,36,13,42
21,43,33,31
42,41,11,5
5,30,33,4
17,24,19,31
7,6,25,14
38,12,36,49
22,38,2,27
46,28,4,41
36,30,3,49
39,15,6,49
14,13,3,18
34,10,43,35
8,35,49,48
29,43,38,34
35,30,49,3
21,27,18,12
38,45,16,42
2,25,30,45
6,14,36,47
15,10,4,48
25,27,49,9
34,31,30,38
22,5,33,36
27,35,40,3
48,40,46,42
13,46,12,11
36,28,45,33
25,29,15,46
44,33,45,34
7,3,18,10
38,12,3,34
42,13,20,6
44,34,46,21
22,20,42,38
44,38,27,32
6,33,39,10
29,11,13,38
22,47,5,12
46,43,45,39
35,33,24,18
28,17,44,19
18,21,1,14
10,8,2,46
39,46,19,27
26,10,40,11
21,4,16,37
32,42,14,17
39,38,11,9
27,49,40,10
40,19,14,43
42,32,36,20
20,3,6,41
25,43,12,31
6,33,47,37
19,28,7,49
16,28,45,37
26,32,45,3
45,12,28,40
39,18,1,41
5,45,16,22
3,24,10,19
21,47,9,25
41,2,8,40
29,38,6,40
32,33,48,30
17,22,14,21
48,29,13,41
8,46,25,20
5,43,40,32
49,13,46,29
15,49,48,9
29,7,3,17
7,29,30,18
11,49,30,28
14,3,24,42
47,19,32,5
39,35,13,17
16,49,42,28
28,42,34,14
36,10,20,8
5,11,39,45
41,13,35,38
30,26,29,42
27,21,44,46
33,3,26,11
45,42,17,14
