41,25,8,2,22
49,7,16,21,2
16,48,37,36,39
45,44,42,18,16
7,45,30,44,37
35,46,34,30,8
28,13,9,8,38
32,1,48,13,43
30,44,35,49,43
9,12,43,38,7
46,14,9,25,22
47,40,3,11,30
10,25,36,14,22
25,20,11,27,34
43,7,15,1,49
13,39,8,31,40
35,31,3,11,44
8,42,46,7,30
46,27,47,16,43
42,29,27,18,28
33,38,29,41,24
40,43,35,3,46
35,24,46,8,11
8,45,9,32,33
43,44,9,15,11
19,38,26,37,24
38,5,19,30,2
47,24,40,12,15
16,41,29,36,40
5,43,33,25,12
10,42,3,26,49
37,38,46,19,20
46,16,42,17,20
6,7,20,17,29
25,3,41,31,36
36,21,37,25,33
43,22,49,33,28
14,9,25,13,47
30,35,28,49,21
46,38,24,17,15
7,41,37,19,3
31,21,6,8,27
32,28,14,37,1
14,27,11,29,35
17,15,49,25,32
5,18,20,33,13
45,32,28,40,38
40,16,4,28,21
25,46,17,14,40
17,25,36,6,3
27,9,14,17,41
17,33,16,12,20
11,18,16,33,24
32,33,46,1,3
13,28,29,49,1
1,35,18,20,8
6,14,1,44,7
43,47,19,31,8
36,31,13,26,34
13,8,43,2,47
42,7,4,16,5
2,27,40,48,15
17,29,43,14,37
18,38,2,47,45
20,16,29,36,13
35,39,28,2,34
23,38,7,32,16
3,30,15,17,26
14,33,15,34,45
29,25,40,48,49
40,38,1,12,10
2,7,35,46,9
1,11,27,20,44
36,11,4,25,44
3,28,21,25,19
11,36,41,25,21
48,44,3,27,1
1,44,41,23,10
3,17,40,31,39
33,28,12,4,40
16,26,38,18,13
44,45,23,41,37
49,6,9,23,29
30,2,12,37,8
17,9,27,5,39
42,1,38,3,27
33,3,11,30,1
33,41,37,16,9
32,24,6,37,13
17,46,4,29,41
12,37,22,2,1
23,16,28,8,20
33,9,4,46,15
42,15,40,5,11
39,27,6,17,19
9,37,6,34,16
41,49,24,37,15
27,7,35,18,40
12,28,47,34,29
36,14,49,13,10
16,36,34,18,7
9,5,7,46,21
19,6,47,7,20
34,26,35,48,3
46,47,10,4,35
27,5,29,6,3
14,11,39,49,35
18,33,19,7,39
27,7,29,23,32
21,43,8,26,47
14,27,20,49,38
31,14,13,37,39
24,43,23,49,18
21,43,41,34,28
35,15,25,49,33
29,30,7,40,25
49,1,39,25,45
17,33,23,18,11
32,28,15,33,39
44,3,10,22,40
23,26,44,17,19
48,32,17,15,4
16,41,38,33,6
3,24,45,34,17
27,48,45,47,29
44,28,11,4,8
6,8,4,46,44
10,4,47,44,37
34,41,31,7,12
20,19,14,2,10
8,23,28,16,26
40,39,28,41,8
4,21,37,27,25
7,37,47,42,3
46,18,23,12,10
2,5,11,46,21
3,12,22,6,7
35,36,46,14,33
48,40,11,41,8
47,16,26,34,24
22,5,9,17,24
30,34,26,28,29
32,22,4,25,20
2,26,27,12,10
34,3,26,21,47
36,7,24,43,4
13,47,3,39,16
16,13,27,28,47
47,23,36,27,10
43,37,39,41,31
19,34,24,47,4
32,10,33,7,18
15,20,4,34,25
5,38,10,31,45
13,36,29,6,31
23,21,18,45,46
17,2,7,27,46
20,49,17,15,12
40,38,37,14,17
43,1,15,33,34
21,13,19,6,24
41,10,46,33,24
33,9,28,4,10
31,19,3,48,21
41,34,25,13,12
35,7,1,6,22
18,33,7,23,32
34,23,7,32,6
21,49,3,22,2
15,28,46,39,18
12,11,22,10,7
32,26,11,21,40
1,16,6,41,12
46,37,48,18,17
23,11,4,38,12
47,28,15,6,22
14,1,34,13,8
28,47,18,15,40
4,35,10,9,27
35,25,5,20,18
6,29,24,41,13
6,47,11,8,3
2,7,21,8,48
19,21,16,44,40
39,31,5,1,2
28,16,4,30,20
33,26,47,19,44
49,26,24,23,34
29,35,44,48,5
30,10,2,42,17
34,15,47,19,14
41,19,33,18,28
35,26,36,25,18
3,16,15,27,10
47,12,1,38,48
30,28,14,40,12
13,35,18,41,10
6,22,43,9,16
30,41,35,13,12
2,38,10,13,9
35,22,32,39,8
1,37,18,15,4
18,27,32,30,36
4,47,18,42,26
28,1,38,25,20
2,43,17,42,41
5,44,10,43,18
20,46,30,48,42
41,40,32,33,49
1,9,19,15,12
41,26,44,4,13
26,37,20,21,40
24,2,29,21,25
44,16,42,13,29
32,25,28,30,35
28,43,25,34,44
42,40,23,16,31
14,42,2,32,16
41,27,22,14,33
18,21,16,41,23
42,11,22,26,21
21,25,14,12,31
11,13,10,27,45
12,24,6,44,48
11,46,28,33,37
14,3,8,15,35
28,2,36,24,43
8,21,17,19,42
37,24,34,46,43
47,14,25,16,48
3,27,37,46,36
13,27,49,23,2
21,43,10,39,28
6,20,4,42,13
17,15,29,12,47
24,34,20,15,25
28,48,33,30,9
40,10,41,24,23
