12,20,34,13,23,36
33,6,11,37,45,44
5,23,31,49,36,1
41,31,32,38,2,26
39,23,43,36,28,40
41,35,40,16,1,43
43,12,30,4,15,49
26,3,30,21,9,14
40,26,28,12,29,16
42,39,7,44,8,20
21,22,1,12,19,44
13,2,15,3,35,8
47,23,9,17,45,24
41,47,32,18,44,35
7,44,16,42,37,46
45,32,31,29,8,22
18,2,40,29,10,36
9,34,7,13,26,38
8,42,44,12,26,23
19,40,23,38,48,1
31,35,15,49,5,11
27,38,26,10,48,11
22,45,37,13,46,17
38,20,45,6,10,37
11,37,49,4,15,5
29,9,43,21,25,3
26,23,40,44,36,49
12,34,31,6,24,27
11,18,26,48,27,46
42,28,21,24,4,7
4,33,5,6,10,41
41,32,36,40,35,39
46,42,38,41,39,2
42,27,28,43,25,26
7,36,12,13,3,9
30,44,49,4,21,17
13,35,23,44,41,27
42,27,35,14,43,15
45,11,33,1,35,18
13,11,28,48,22,15
45,13,7,3,14,20
25,17,4,29,22,19
38,24,10,6,11,41
39,33,13,8,28,31
6,17,2,48,44,27
31,41,39,19,45,36
30,26,35,40,24,9
6,1,35,41,46,47
21,39,10,38,2,15
10,18,23,19,22,44
36,14,16,12,1,11
46,23,8,24,14,48
31,20,25,38,30,7
27,8,10,25,43,11
13,32,49,46,10,26
40,5,9,30,33,22
31,49,34,40,22,25
28,21,5,46,18,47
19,4,38,49,23,1
17,22,40,8,25,35
3,2,7,11,47,15
35,46,20,23,2,15
25,18,21,11,20,29
31,1,26,37,32,7
8,37,7,26,4,10
34,8,22,39,30,23
5,21,39,1,33,41
17,8,14,12,13,49
7,2,18,5,20,26
45,48,41,23,21,42
44,26,47,7,43,3
18,5,32,23,26,6
49,29,20,9,43,41
40,16,32,9,7,15
15,44,47,14,18,11
16,37,41,45,29,46
49,26,30,43,34,20
15,31,20,1,41,45
23,30,36,19,37,39
5,37,32,2,14,42
7,15,13,41,33,37
12,25,48,36,30,13
46,49,29,35,48,15
11,34,32,21,39,36
7,34,9,25,48,16
30,9,6,2,12,24
37,35,10,42,15,22
41,46,47,7,3,38
27,44,11,41,3,21
45,42,26,33,19,28
36,22,45,21,43,8
12,34,48,38,24,21
22,41,33,14,37,8
32,33,45,4,16,38
16,4,44,47,31,34
49,11,22,26,6,21
28,38,3,4,44,7
32,13,2,27,5,8
10,37,38,15,24,25
37,29,49,45,46,25
17,4,28,21,23,22
36,25,17,1,35,39
38,34,4,7,42,40
22,46,44,25,36,39
35,24,28,22,5,27
33,10,28,27,40,15
39,12,44,1,33,41
34,44,42,11,21,2
31,3,30,19,15,35
32,49,30,23,10,17
26,8,21,42,15,9
14,40,28,27,9,1
20,15,16,34,33,45
28,48,38,36,20,2
23,20,26,12,47,21
16,22,9,36,30,33
14,4,45,28,13,17
40,21,20,11,4,48
1,46,22,20,19,18
21,7,17,29,26,13
9,40,15,48,34,43
22,3,30,29,5,43
17,42,19,5,32,29
8,1,39,40,33,43
48,40,46,44,17,38
40,14,47,22,19,5
8,42,35,22,17,46
8,20,32,28,15,16
2,17,18,35,11,16
9,47,48,32,18,12
19,20,14,30,5,1
15,38,7,14,41,23
