10,47
9,11
18,49
33,14
20,21
27,1
7,28
36,23
46,12
17,49
49,25
2,11
11,45
34,17
13,34
15,9
29,24
29,7
48,11
32,8
2,27
26,42
17,39
34,13
24,1
13,28
25,42
13,1
9,33
1,36
41,28
49,18
8,14
45,9
22,4
47,49
31,45
24,13
48,3
17,1
20,7
25,29
39,17
19,14
38,15
42,45
45,33
9,14
33,36
8,30
2,3
10,29
1,35
2,35
44,48
25,1
36,11
17,8
12,10
21,8
34,2
23,33
39,10
45,14
15,40
48,6
9,2
49,45
16,34
13,29
37,19
41,7
19,25
34,22
34,10
3,23
15,30
47,31
15,37
25,44
25,47
18,8
47,24
17,10
23,7
16,19
16,35
9,38
27,36
12,25
24,47
28,26
6,32
13,5
36,32
49,38
31,35
32,20
43,16
10,34
22,20
4,42
44,30
17,27
24,47
41,29
24,25
6,29
16,43
30,15
8,41
12,31
23,44
1,23
38,35
39,27
24,28
9,38
31,11
25,9
48,23
46,22
24,15
49,3
19,8
38,41
48,11
43,37
33,42
1,40
24,29
22,48
2,18
48,41
41,46
6,48
10,12
22,20
6,46
44,1
38,29
30,11
23,45
45,20
43,27
32,40
8,31
6,35
48,49
31,3
22,36
6,48
30,34
9,12
37,24
38,45
34,15
36,20
32,21
44,36
7,38
48,37
23,15
18,46
48,42
26,36
21,37
12,34
39,23
41,10
41,44
43,46
23,36
37,20
39,21
35,1
42,28
20,18
46,24
10,45
31,26
10,13
29,12
14,5
21,8
5,7
21,40
43,16
14,16
31,30
2,12
13,37
3,41
40,46
8,3
33,44
42,16
49,38
44,47
12,20
19,43
11,44
29,6
22,29
15,42
35,9
13,15
27,41
9,4
8,3
25,45
19,4
33,44
9,37
43,31
31,9
21,41
25,42
16,44
31,22
4,38
37,31
29,7
16,37
26,3
31,30
27,28
36,45
36,39
23,39
17,20
36,42
42,11
28,15
11,23
22,35
38,27
20,4
3,20
34,29
27,9
30,8
30,35
30,27
40,17
23,14
39,10
5,30
2,36
3,1
23,5
49,27
48,10
46,34
49,29
5,13
36,24
13,28
19,22
14,29
7,6
43,47
24,18
45,47
15,1
5,30
24,4
10,31
16,2
21,47
43,33
40,47
37,3
39,13
42,6
12,39
24,25
14,9
28,33
30,42
48,14
25,3
8,25
46,14
42,49
33,19
18,8
29,1
9,14
21,19
47,21
15,14
33,29
35,14
41,20
13,4
19,1
8,46
9,23
4,27
24,45
1,38
1,49
45,43
20,36
22,7
48,8
45,39
35,20
35,49
46,39
5,31
17,37
27,14
13,44
40,5
15,23
11,18
2,21
34,20
18,5
10,46
19,6
38,36
42,27
48,1
47,17
29,15
11,3
37,16
15,13
34,5
39,15
12,21
24,44
9,41
49,42
33,1
42,17
21,6
23,8
10,36
15,29
2,26
37,43
2,30
25,48
26,49
20,32
48,20
24,6
29,16
38,48
9,36
5,48
28,27
18,48
32,11
14,1
43,23
44,49
