4,40
36,26
26,17
30,33
38,27
15,18
8,44
2,38
41,25
41,45
39,46
22,43
21,19
14,27
10,7
35,1
13,41
10,44
10,40
2,35
11,44
1,36
3,37
17,21
30,31
25,11
28,18
20,39
39,27
16,27
12,16
22,6
9,31
29,30
21,13
31,32
21,14
47,20
47,18
24,14
45,11
1,47
38,28
24,9
27,7
16,25
1,11
15,25
15,21
5,23
32,29
5,44
45,25
16,10
5,31
5,11
4,41
5,44
40,16
19,22
30,8
40,23
12,13
24,21
24,48
32,10
31,11
15,7
28,19
17,43
8,26
37,23
12,28
16,26
11,45
44,15
5,38
1,49
40,32
47,23
40,21
37,29
43,26
8,43
14,6
43,29
43,39
22,39
21,6
15,31
40,9
45,44
19,45
35,13
44,26
47,24
13,33
2,22
2,11
43,20
32,4
49,41
31,13
6,35
45,26
10,6
9,31
17,48
9,46
33,24
17,48
46,47
9,33
49,20
44,7
33,43
47,46
5,23
6,49
2,37
17,35
45,14
10,31
9,35
14,37
18,19
8,46
46,1
4,16
4,41
8,7
2,38
37,26
26,34
30,34
20,1
15,31
37,3
16,32
44,18
42,21
20,30
48,8
21,30
28,2
17,45
2,24
23,40
31,6
6,5
37,10
27,14
24,22
31,40
15,39
49,6
40,23
31,46
27,19
22,48
20,25
1,23
20,35
34,11
23,22
34,15
27,39
20,40
34,41
4,17
15,20
34,35
15,4
36,41
22,48
32,46
44,42
45,30
9,26
27,10
42,9
20,14
27,13
47,8
26,3
3,13
46,48
40,23
39,34
2,20
1,15
36,10
38,36
11,39
24,45
2,15
20,7
1,16
35,26
47,8
13,19
35,25
4,29
34,41
21,5
38,14
17,34
31,13
49,38
22,40
1,9
3,38
22,9
11,22
48,23
44,7
44,10
14,8
39,29
11,27
45,37
31,27
18,7
38,34
37,43
22,42
46,23
31,47
34,20
36,24
17,38
30,49
23,43
10,47
38,47
3,23
24,36
4,31
17,3
24,15
23,33
16,46
29,4
32,1
17,35
29,39
25,35
19,41
4,10
9,20
40,44
8,37
4,31
11,28
29,12
44,33
23,1
3,5
19,30
22,1
20,9
35,30
24,13
6,16
18,6
25,2
21,34
26,34
13,36
33,9
30,33
2,49
19,2
22,20
8,42
32,38
32,3
16,9
47,17
14,38
27,9
32,42
12,35
28,17
4,48
13,42
22,48
47,28
44,40
18,3
9,23
37,34
19,20
44,4
49,28
40,15
13,40
14,16
45,38
43,6
42,32
29,7
5,7
14,1
13,12
13,38
9,42
21,31
38,29
12,9
30,48
8,11
41,42
11,36
4,35
34,6
30,19
28,49
19,48
44,46
32,12
36,23
5,27
4,9
13,27
3,45
16,28
26,30
27,6
38,35
38,49
24,44
36,7
47,34
23,48
41,23
26,40
24,4
19,33
16,42
36,20
7,45
29,6
40,49
13,41
19,33
24,34
48,11
45,28
45,17
27,11
18,47
49,43
43,35
38,9
44,30
39,29
32,42
3,28
31,15
2,8
14,40
9,24
3,37
10,37
23,46
34,1
22,35
36,37
42,43
4,17
7,27
30,14
37,19
14,48
44,38
32,9
24,48
43,32
33,17
22,20
39,8
13,2
43,15
8,26
31,18
41,31
17,14
32,30
23,45
25,27
22,27
34,42
6,33
1,15
16,47
16,27
49,1
14,28
21,2
31,11
12,36
23,28
33,1
9,32
21,46
41,22
15,46
40,5
1,43
29,37
12,3
31,24
30,38
23,11
14,4
49,13
19,11
18,34
2,40
9,20
5,20
8,46
32,6
43,14
31,43
7,34
20,13
39,27
14,49
3,1
16,44
5,25
2,16
23,36
49,21
8,39
42,17
42,49
13,22
28,37
38,35
39,19
46,9
39,21
48,31
34,39
48,47
37,22
49,37
36,18
40,37
1,35
12,45
2,43
42,44
43,22
8,25
3,17
27,48
37,43
38,31
21,24
43,12
27,2
25,48
47,23
29,48
11,7
48,14
48,23
13,8
35,36
11,1
14,29
34,46
8,43
17,30
18,25
16,43
16,19
36,10
45,30
49,45
22,39
17,28
38,7
31,48
27,9
41,16
45,18
36,1
36,8
6,4
17,9
8,25
19,21
30,22
40,6
37,30
45,8
46,38
22,38
36,4
7,2
3,44
33,36
7,21
23,43
34,46
6,11
20,9
44,46
31,3
19,42
15,38
39,26
29,9
25,39
28,11
32,23
44,23
46,47
27,48
21,16
32,43
16,42
4,22
30,18
36,38
19,17
18,22
30,17
11,7
42,30
42,21
5,16
43,20
6,10
8,40
38,26
21,25
35,24
14,7
27,39
48,32
8,45
20,14
18,12
36,42
20,8
43,48
42,22
33,47
48,17
20,32
20,45
30,33
2,31
23,32
27,39
12,28
29,15
15,9
26,35
2,10
19,43
1,5
14,41
37,11
37,7
2,38
11,19
37,6
41,29
13,15
28,19
36,9
17,46
16,12
3,33
15,9
28,27
1,34
7,13
39,18
37,16
7,38
15,38
44,22
46,26
43,48
6,11
42,15
5,23
15,13
29,44
6,46
42,20
38,6
44,26
29,28
11,29
32,31
33,30
42,32
40,47
42,41
25,16
6,10
35,6
31,32
12,47
8,34
47,35
48,9
5,4
12,21
14,13
37,2
37,45
1,44
22,32
13,39
20,41
41,18
39,33
48,5
8,33
38,42
36,14
23,13
8,42
39,19
24,7
30,26
26,22
6,12
18,27
36,4
15,9
36,46
29,10
30,35
31,24
22,42
42,30
43,4
39,36
45,23
15,29
45,34
12,33
11,6
27,5
48,18
28,23
3,12
9,47
33,47
39,24
29,15
16,48
17,45
44,26
1,44
18,10
10,9
33,41
39,38
46,17
6,16
18,45
45,13
40,38
10,27
23,12
2,43
7,14
11,43
4,24
27,15
42,14
44,32
48,43
42,32
35,26
7,16
35,48
17,1
24,35
30,35
9,22
40,6
12,18
12,37
33,21
31,18
27,42
18,4
21,24
25,11
46,10
23,30
15,18
32,22
24,17
15,49
38,49
32,40
7,42
49,36
15,4
7,4
26,28
13,39
34,39
18,30
39,6
32,14
36,17
5,29
31,21
23,7
44,30
34,12
31,43
24,36
17,37
39,49
39,4
19,33
23,33
25,23
12,4
49,8
20,13
21,44
47,5
25,27
35,16
26,20
14,31
47,45
4,32
35,30
21,34
9,29
22,15
1,12
40,21
13,44
4,12
39,47
19,34
23,16
30,20
47,21
19,14
6,35
17,3
32,9
18,29
20,4
43,14
3,48
10,47
8,4
5,2
42,29
35,46
22,11
37,17
32,7
36,2
49,20
1,25
9,19
45,1
3,28
37,39
12,34
48,21
40,16
32,44
48,8
24,46
13,48
17,32
35,7
37,32
1,47
35,11
15,13
40,30
48,4
9,37
29,14
48,46
48,27
9,27
5,27
26,19
37,13
44,37
1,39
31,19
19,9
48,7
46,17
35,4
29,33
43,21
2,29
12,15
34,23
13,34
28,13
45,44
45,34
46,44
21,40
20,5
14,28
30,45
6,18
16,3
45,19
34,9
20,28
45,11
15,32
28,13
46,39
44,14
13,35
8,36
17,46
40,11
10,23
24,27
8,14
48,47
23,35
7,21
33,11
26,8
27,14
26,17
2,38
35,3
45,21
30,45
29,43
25,11
40,29
47,28
47,49
46,31
4,17
15,47
11,32
31,5
31,16
17,13
25,48
29,33
9,24
30,1
1,41
15,14
34,28
47,42
28,14
16,42
38,42
3,45
38,22
16,21
19,20
21,11
2,19
20,19
21,47
27,28
48,36
12,21
5,34
1,24
28,15
2,36
23,8
22,43
1,6
24,46
9,10
44,43
48,39
47,35
35,16
37,16
31,44
35,48
4,34
1,43
46,2
33,46
11,48
5,47
45,1
8,43
2,29
2,41
11,43
17,46
10,5
20,25
16,35
29,12
5,35
33,11
9,44
24,8
13,14
29,35
32,23
27,35
16,1
25,9
13,42
20,12
20,11
32,31
30,27
49,28
34,16
44,3
12,3
37,6
11,6
40,20
44,20
39,43
49,20
44,15
12,38
21,26
3,7
