4,1,9,23,30,31
8,48,5,42,17,1
33,46,23,25,8,36
9,45,49,19,18,22
46,28,5,20,37,39
39,23,1,22,32,30
27,25,5,14,21,16
45,10,20,16,7,44
20,7,6,37,30,46
47,29,37,44,24,27
9,40,35,4,6,28
15,41,4,20,49,3
48,46,47,30,10,36
40,49,42,4,48,20
13,37,9,40,23,4
7,32,34,14,15,3
34,14,3,16,6,43
7,27,31,19,9,37
20,36,25,8,6,1
19,27,37,49,17,11
28,3,36,12,13,1
7,41,2,40,24,19
6,7,2,4,39,48
22,11,1,27,31,25
32,2,15,43,18,13
3,47,29,11,15,20
13,24,39,22,21,23
41,36,31,14,28,1
44,49,35,10,32,2
3,13,6,46,24,41
12,16,44,36,48,47
43,34,39,23,33,2
3,18,13,7,15,38
3,2,36,45,42,7
38,16,37,29,27,7
13,47,11,17,2,39
4,29,14,31,5,7
30,24,36,7,21,1
6,14,40,10,25,49
40,18,28,16,42,46
39,14,17,1,2,45
47,2,43,38,27,46
37,30,26,4,2,34
26,30,6,36,12,27
36,22,39,5,6,46
43,20,31,33,38,47
15,36,34,26,48,16
31,36,45,22,25,19
7,9,41,5,18,10
45,15,12,18,26,9
26,12,28,15,5,18
3,25,10,29,24,39
22,39,26,45,36,1
48,17,39,1,43,21
5,40,13,11,15,37
33,43,1,40,18,29
30,1,17,31,8,35
4,27,40,42,12,48
5,39,13,37,20,11
48,21,34,27,39,38
5,38,16,8,49,46
40,14,24,43,19,3
29,9,45,49,16,31
4,6,13,47,25,40
44,25,39,35,6,26
20,10,5,13,44,22
25,32,43,34,11,40
11,23,8,31,28,48
23,18,4,19,2,29
4,16,11,34,31,30
5,6,23,21,32,8
28,48,36,2,27,20
36,42,43,34,7,11
46,17,15,14,49,34
49,32,4,15,8,11
2,5,22,29,44,7
34,1,23,48,29,32
42,3,24,36,43,37
41,9,13,49,3,35
37,7,47,43,26,27
24,28,2,41,42,37
4,48,15,31,19,20
12,16,19,29,3,43
36,5,15,13,19,33
19,30,24,8,31,4
4,37,32,44,34,9
3,47,9,24,19,17
5,39,10,3,15,47
7,12,22,39,49,2
30,5,48,8,35,18
10,31,6,46,28,36
25,23,20,22,9,8
46,2,6,47,3,40
39,7,18,2,25,47
45,36,37,28,12,49
27,29,4,33,24,35
33,26,19,36,13,6
42,1,19,33,31,49
41,6,45,8,37,23
6,3,43,44,8,26
37,6,34,36,20,23
17,37,26,35,15,9
22,2,49,17,7,34
47,5,7,38,15,14
12,25,8,1,6,19
31,19,13,44,46,25
14,31,4,47,15,12
43,14,6,13,18,3
38,1,16,11,31,29
45,11,19,48,37,30
42,34,6,47,45,13
9,5,4,22,31,8
6,15,26,24,39,36
40,14,20,48,15,6
28,2,18,48,37,24
25,38,16,35,24,12
12,37,42,41,14,24
18,34,7,24,20,31
45,10,31,9,16,30
13,39,37,10,23,43
18,49,41,38,24,12
19,6,17,48,41,7
15,21,13,10,25,36
