24,35,15,27
12,37,43,42
44,14,13,39
19,20,46,25
26,11,22,38
25,13,5,45
37,31,26,17
20,45,32,49
33,39,18,21
23,13,35,36
19,42,44,13
27,9,23,13
8,43,27,29
7,37,38,10
3,47,21,10
38,27,42,20
21,27,39,40
19,43,23,42
41,4,17,2
8,18,42,35
36,32,22,46
13,36,17,5
34,31,24,7
17,5,2,6
24,2,23,27
36,32,34,41
41,1,10,18
13,28,4,36
1,21,43,18
41,47,17,19
18,24,45,12
43,4,46,18
31,45,41,11
40,24,16,33
3,5,28,45
28,23,39,32
47,38,45,30
20,47,10,33
34,12,35,27
22,28,9,16
46,11,8,5
33,19,25,42
15,46,27,39
19,43,34,33
29,2,34,21
12,21,39,48
31,1,32,23
15,21,32,47
5,30,22,4
19,24,38,14
8,7,44,42
31,5,11,21
22,23,16,7
23,10,33,28
8,29,26,20
24,44,1,19
34,37,30,41
44,1,15,11
31,14,24,11
12,49,29,13
29,11,47,34
22,42,21,24
36,9,34,10
34,42,13,44
27,9,31,23
3,44,5,22
34,27,19,44
24,22,6,29
2,21,27,44
30,34,29,33
43,5,31,49
27,42,25,6
42,10,14,6
16,21,24,4
19,34,3,21
49,22,3,40
26,27,36,31
16,17,23,29
12,5,46,13
11,24,21,9
25,31,9,36
17,31,27,33
4,43,11,7
4,48,31,27
32,36,18,11
25,39,26,17
4,22,48,11
40,21,44,31
41,8,17,45
14,35,28,16
22,49,1,46
6,8,35,25
47,17,38,2
9,7,33,18
6,11,28,35
37,33,49,31
32,48,45,23
38,12,17,32
25,31,40,6
32,23,29,30
1,14,23,10
46,12,5,21
45,12,44,4
17,34,16,15
34,42,39,29
34,32,19,30
47,5,24,31
5,29,27,48
19,7,22,38
14,38,35,41
42,40,11,23
46,28,19,42
45,29,11,5
18,27,32,43
44,11,2,14
22,41,15,18
39,2,46,36
44,12,26,28
12,41,14,42
48,3,19,25
28,22,25,7
22,27,18,11
4,43,5,36
37,14,32,15
14,20,2,19
23,41,17,12
27,16,35,1
9,15,46,21
37,1,42,33
46,15,44,42
43,37,40,41
25,31,23,4
26,46,37,19
45,13,22,10
11,47,21,12
10,9,44,47
5,27,34,8
8,20,46,4
26,11,27,25
41,23,9,33
42,45,24,25
5,6,3,40
20,5,26,49
30,13,43,34
41,6,13,12
25,31,46,42
34,43,27,41
30,35,27,7
35,22,42,48
24,48,16,23
36,43,38,37
30,43,2,41
22,46,39,23
38,3,29,45
8,6,46,22
48,14,6,10
27,20,14,33
3,44,45,46
20,3,12,5
42,44,29,27
33,14,10,13
4,28,38,5
45,19,48,9
35,29,27,36
1,28,2,3
38,13,14,32
11,34,14,28
2,43,31,18
17,30,31,25
38,9,42,11
33,21,13,14
38,28,46,37
18,42,46,12
42,7,26,5
30,27,33,43
40,5,30,32
33,24,23,46
45,18,42,38
10,16,17,15
3,25,9,5
33,45,49,47
8,14,24,36
39,8,11,22
24,19,1,47
24,11,16,46
23,1,24,49
44,5,33,49
28,11,15,4
45,13,27,19
5,32,41,45
23,6,41,20
39,40,10,23
48,38,14,21
3,37,36,10
12,24,18,11
49,1,46,27
3,13,8,22
20,17,2,40
41,25,17,47
25,46,47,6
18,33,43,22
1,24,20,7
32,29,42,35
31,37,30,20
39,28,3,14
33,48,8,27
8,42,6,31
15,9,48,13
14,27,3,17
39,29,47,40
13,21,37,8
47,22,10,36
49,39,13,47
8,37,6,17
29,15,30,26
27,40,36,13
42,31,37,11
20,41,39,14
15,19,33,27
36,20,38,41
4,34,13,10
29,9,31,48
12,42,49,3
26,28,3,20
32,21,6,42
42,39,30,8
4,42,14,5
24,9,35,25
14,28,49,8
34,10,5,27
28,27,49,40
34,36,45,43
47,3,45,9
49,14,7,31
8,14,19,34
25,46,7,17
43,41,12,49
49,20,18,37
38,37,24,23
3,48,46,8
12,19,39,42
16,18,4,41
3,14,20,24
25,42,14,27
42,19,33,8
8,9,29,48
2,6,24,41
32,31,9,22
12,38,24,13
19,2,47,33
18,6,22,16
37,3,13,24
32,44,24,20
39,5,26,25
3,32,27,17
43,16,35,27
42,29,14,22
42,2,49,28
25,15,29,9
34,7,37,15
15,16,46,5
3,19,29,12
27,9,5,7
27,17,40,13
46,30,45,17
48,28,6,31
7,42,4,47
3,49,16,4
3,34,12,42
3,2,38,15
47,19,36,29
41,48,36,49
35,23,30,3
38,29,33,45
21,4,9,25
33,6,2,13
19,10,26,25
26,11,29,38
25,47,30,9
23,40,43,26
26,18,7,25
14,12,13,37
19,41,34,5
32,27,22,3
26,47,36,33
24,38,12,40
44,14,3,32
35,17,2,46
35,14,39,19
14,5,10,28
7,49,30,35
9,21,18,36
29,38,31,25
26,15,11,28
