40,21,18,5,15,38
45,22,38,26,5,48
21,43,45,3,10,9
28,33,32,4,45,17
37,34,24,14,15,13
44,40,37,4,12,13
12,2,20,13,19,45
9,31,2,44,12,38
29,43,18,7,31,24
28,37,35,4,24,49
38,4,13,15,14,5
10,36,15,43,25,35
34,1,25,22,30,12
43,34,19,20,30,24
12,39,31,49,45,48
47,28,24,22,4,42
26,47,38,20,46,39
7,44,9,40,33,2
13,39,48,22,36,14
15,42,11,8,26,48
43,30,47,28,31,15
20,23,27,13,47,1
36,39,7,5,20,23
5,34,49,1,46,31
30,16,2,24,1,49
15,20,36,6,1,44
41,30,21,32,40,46
38,34,41,7,19,11
5,19,42,48,26,24
18,8,36,32,17,24
28,44,21,41,39,13
2,26,4,49,21,20
38,43,35,22,4,36
26,1,24,43,2,16
36,12,14,20,31,26
7,2,22,38,40,17
48,24,29,36,20,45
1,44,41,15,49,30
19,8,42,22,32,48
13,10,2,17,20,9
40,37,21,4,19,15
24,39,2,27,26,1
14,27,30,11,23,17
29,15,27,8,5,32
23,30,18,8,14,32
48,28,24,26,4,32
26,6,20,14,5,3
29,8,49,6,41,46
21,12,46,19,32,36
21,45,23,25,5,26
2,32,21,46,34,3
41,2,10,30,44,26
44,4,25,48,27,14
25,13,14,36,38,19
32,8,25,13,3,48
20,35,12,25,11,23
39,37,47,8,12,14
46,48,43,12,22,4
42,49,4,9,17,8
5,40,45,46,39,9
18,14,30,34,6,2
16,8,14,28,38,2
29,48,35,11,17,9
36,2,23,13,25,12
40,33,13,28,45,32
41,38,30,11,1,34
12,18,23,27,44,1
27,42,19,17,39,16
18,49,45,31,33,35
47,49,19,8,5,3
30,37,45,18,22,26
45,24,35,48,20,16
30,9,35,26,1,42
28,45,5,30,10,13
42,36,12,24,13,5
35,41,29,30,8,31
32,27,30,15,37,12
7,3,30,20,44,23
34,43,35,40,25,49
5,18,13,7,10,46
33,15,35,23,11,40
4,33,22,26,37,1
3,25,27,47,10,42
48,2,11,3,23,39
3,19,34,36,18,13
44,23,43,32,34,20
31,46,19,43,48,9
21,15,46,19,14,18
38,24,6,47,31,43
36,9,7,42,25,1
20,8,38,24,36,5
18,19,30,46,49,2
39,24,46,18,28,29
31,40,34,15,12,29
11,41,22,30,19,44
11,29,43,21,24,40
48,3,22,13,12,35
21,38,20,17,32,1
7,25,10,32,47,30
48,15,31,47,20,49
43,15,16,48,9,37
40,8,37,14,31,46
13,41,3,1,31,8
38,6,20,31,9,13
4,11,37,28,47,45
24,12,8,29,31,27
17,15,16,43,25,46
15,45,7,46,21,49
42,28,8,11,18,24
40,31,24,3,49,7
1,21,44,27,30,48
21,41,22,18,38,44
42,4,8,41,27,25
10,38,37,32,34,36
23,8,13,7,38,16
38,40,19,5,39,14
3,49,41,5,45,43
28,30,38,13,48,19
47,34,45,8,37,18
4,13,8,7,40,26
32,49,42,29,8,37
36,48,18,24,44,3
35,14,12,1,3,37
11,49,10,23,39,42
36,12,37,42,47,6
30,45,7,1,21,10
22,48,31,8,33,36
6,13,11,34,23,32
15,8,29,5,37,25
15,42,34,12,36,13
13,37,43,28,46,2
38,33,8,44,23,4
32,35,9,15,39,34
29,22,34,43,40,18
47,18,17,7,49,42
