43,49
29,15
40,36
43,3
7,37
34,23
3,28
29,9
9,12
22,16
12,33
11,48
2,39
15,42
10,14
30,43
35,48
9,30
16,24
17,33
5,31
40,25
1,36
44,7
19,32
2,44
32,8
1,33
46,11
28,36
10,7
48,17
16,34
45,40
15,11
21,8
7,13
47,36
42,3
15,25
10,4
43,45
44,13
23,46
23,45
23,5
7,1
27,34
7,5
48,8
37,8
1,37
42,33
20,48
7,32
30,40
4,40
14,4
29,37
39,3
24,40
8,1
49,9
49,13
11,35
15,19
14,49
6,3
41,22
30,40
47,9
2,9
9,46
33,29
26,11
12,11
42,26
14,48
21,8
8,25
27,36
41,6
46,13
32,7
4,23
17,22
49,42
38,2
31,25
17,43
26,41
2,39
32,37
34,14
18,12
36,29
26,37
37,16
15,3
29,26
45,27
38,28
14,43
4,38
47,22
29,45
42,36
5,27
43,3
8,47
9,49
40,49
3,25
25,12
46,47
3,24
14,23
3,29
12,5
43,17
18,42
18,29
37,17
5,19
15,13
19,45
44,3
35,32
40,9
26,42
46,41
15,29
39,35
40,22
12,27
11,40
47,19
24,34
38,47
25,10
49,25
31,2
3,8
39,37
47,42
38,41
44,32
34,35
13,29
47,39
9,34
30,32
9,26
46,23
6,49
35,10
40,36
37,3
45,9
13,39
14,17
6,25
6,47
42,21
33,13
11,42
4,16
1,2
9,7
49,45
2,47
29,12
14,11
49,6
5,47
34,24
24,42
29,32
37,31
36,29
8,10
45,43
2,7
24,18
21,24
11,3
44,47
31,23
12,22
19,17
1,3
16,3
14,9
3,14
20,8
42,46
25,8
15,31
36,8
6,4
20,39
15,32
39,29
9,30
13,12
4,8
9,6
29,41
11,22
13,26
49,42
33,27
8,39
27,9
2,7
18,15
1,23
35,48
13,30
30,10
9,18
13,36
35,18
41,26
24,3
5,8
18,40
26,32
11,37
34,17
43,47
26,34
14,38
29,15
2,46
37,21
6,20
5,47
31,39
46,28
16,24
14,39
17,32
39,4
40,36
39,12
26,14
32,26
13,12
18,35
2,30
45,36
20,43
35,7
2,12
35,6
41,14
14,6
11,40
48,7
21,28
44,21
12,34
5,27
6,17
5,26
26,31
13,49
23,4
11,31
4,47
32,6
32,23
38,12
35,48
36,31
1,42
15,20
19,31
27,31
44,4
34,12
26,39
44,17
16,10
45,13
42,32
13,28
22,23
46,49
46,36
39,10
16,22
38,43
41,2
17,16
25,30
2,38
6,47
4,38
13,2
37,8
27,31
29,2
14,23
25,16
29,31
2,29
37,9
30,32
23,13
40,4
11,16
40,3
29,7
37,15
43,33
31,43
16,35
1,12
7,16
25,4
6,38
12,15
5,25
20,40
26,20
34,28
30,38
12,16
27,32
43,37
40,22
1,28
16,10
22,41
20,8
7,24
20,4
46,41
34,46
10,30
23,18
19,35
6,5
48,5
3,37
6,17
13,9
48,23
48,4
8,10
48,29
26,45
44,22
18,1
46,27
6,45
27,39
33,22
1,42
16,26
21,4
6,39
36,23
4,16
25,47
46,24
9,19
30,33
3,15
3,35
24,20
14,22
21,6
13,28
1,40
3,11
49,37
7,37
17,23
15,22
38,5
44,41
10,39
18,19
19,40
28,18
11,48
19,17
20,2
21,7
42,45
45,11
12,8
33,16
45,7
33,46
36,15
27,7
24,35
37,38
34,13
14,42
39,45
15,20
35,48
39,24
7,20
37,42
25,16
47,26
25,28
1,7
19,12
7,37
27,7
33,2
15,8
18,20
21,10
7,30
48,16
23,18
46,47
23,35
13,49
5,26
25,31
10,37
31,21
28,29
30,27
1,49
1,10
11,35
6,46
45,42
15,7
3,30
41,6
32,48
33,18
10,6
47,30
29,25
31,34
31,24
19,18
16,49
21,40
17,42
20,19
23,11
13,30
40,22
11,29
1,19
21,10
28,9
47,1
4,14
43,40
21,6
33,14
39,22
39,8
25,45
38,7
22,6
10,35
17,28
48,25
37,2
25,15
28,47
14,26
3,5
13,25
6,44
44,27
3,12
49,11
46,28
17,38
10,21
11,42
42,41
9,44
31,45
27,18
16,17
4,16
31,19
40,1
33,42
3,26
37,9
6,15
31,21
10,7
48,28
36,27
20,16
39,10
5,48
41,12
5,23
15,34
18,43
5,47
32,23
26,11
6,18
15,18
44,3
15,46
21,8
20,43
13,30
44,21
18,10
18,49
38,46
12,15
9,34
18,49
1,14
43,8
44,49
14,15
17,4
46,30
47,48
40,32
42,29
30,46
37,4
31,7
38,25
4,14
31,2
48,1
27,42
13,27
8,42
37,29
16,13
37,17
32,47
22,49
17,43
24,38
14,13
29,42
43,37
21,34
24,25
8,13
40,28
38,37
4,5
11,36
44,49
39,37
45,42
6,14
23,28
42,48
29,19
19,27
38,11
16,30
18,38
24,4
23,4
10,34
11,2
19,11
29,44
20,3
40,6
35,14
11,37
37,4
3,19
6,22
37,8
20,24
49,7
20,43
10,41
9,45
28,13
41,43
6,23
14,20
9,44
48,38
40,20
33,23
31,43
30,46
34,44
43,32
23,29
10,37
3,30
14,37
12,24
32,24
3,43
13,11
24,6
33,46
1,29
33,1
39,25
46,47
11,47
3,14
15,41
9,16
9,43
6,21
8,36
16,36
25,34
25,47
35,46
49,17
48,44
15,14
17,31
21,35
13,49
3,25
13,41
41,31
19,42
40,10
41,38
8,4
38,45
49,18
33,6
3,36
8,24
31,20
29,3
20,5
32,28
19,49
40,3
31,13
34,46
39,44
27,9
38,23
7,39
18,40
17,45
47,15
35,25
41,1
48,5
27,44
9,5
17,23
40,12
45,1
43,21
12,9
22,19
30,17
41,31
46,49
12,24
2,44
39,3
14,26
4,5
7,25
31,36
11,32
41,49
10,7
8,37
30,13
15,14
41,9
5,46
2,15
28,8
34,15
15,44
23,47
47,12
44,9
34,6
9,21
28,39
3,45
17,43
4,39
3,29
15,40
13,39
12,48
5,29
30,44
5,19
30,43
38,45
10,46
20,15
30,38
40,37
10,17
23,4
24,10
13,48
38,3
8,38
14,3
34,13
29,5
41,16
25,20
48,28
27,15
17,5
32,34
40,36
46,34
45,35
21,32
13,4
46,36
23,43
18,12
2,43
30,2
31,18
12,1
20,31
26,40
43,11
44,47
23,43
35,18
9,46
20,5
37,39
36,8
39,12
29,40
14,23
28,6
34,35
10,5
42,10
33,32
33,20
18,4
14,34
14,23
43,27
19,28
8,45
24,4
29,35
18,10
43,4
7,48
46,38
15,25
31,1
32,4
42,23
43,44
28,21
30,40
11,5
39,20
39,45
35,34
33,28
12,30
11,49
14,10
31,48
41,4
20,5
33,19
16,32
47,46
3,22
26,12
28,10
21,12
49,28
35,15
20,42
5,45
3,22
2,7
20,33
41,44
25,31
42,26
17,38
16,22
5,37
14,22
10,42
47,34
10,14
32,43
47,36
6,5
28,7
17,31
22,40
41,22
37,15
38,31
16,35
19,5
33,10
35,44
5,23
39,17
19,21
44,36
35,40
36,35
13,23
27,15
46,32
21,1
21,15
20,31
20,9
46,37
20,29
36,15
1,43
25,29
8,42
30,31
34,18
31,10
22,13
46,26
14,46
40,7
41,19
7,46
49,45
20,10
48,32
25,43
31,15
20,49
24,2
15,38
8,12
48,3
23,37
37,20
33,2
44,6
39,33
2,30
11,46
36,26
39,45
20,13
3,38
47,13
17,49
6,46
30,33
23,38
7,15
45,34
15,10
49,3
21,31
11,36
18,16
3,9
20,48
33,4
12,30
28,32
25,41
38,15
10,48
19,6
20,35
47,8
15,7
16,8
30,25
32,8
4,29
17,39
6,3
37,23
32,23
28,44
13,3
31,11
27,8
7,28
48,1
49,30
20,18
28,46
44,23
20,6
37,45
10,35
32,41
5,25
9,17
36,42
14,43
25,12
2,7
28,35
4,24
23,28
23,34
36,2
36,47
35,23
25,42
1,42
14,8
24,31
5,44
37,35
32,30
34,44
45,34
21,19
34,14
47,28
27,47
5,35
8,4
21,28
39,40
41,47
37,36
36,45
12,40
28,10
16,18
6,37
31,6
49,10
43,32
23,28
25,28
40,25
19,48
29,48
40,33
22,27
2,25
43,20
30,37
44,35
32,36
24,5
12,28
16,7
18,34
35,6
9,15
22,4
15,2
4,22
33,18
15,6
10,29
36,26
22,27
22,43
12,16
3,6
35,37
5,14
46,9
41,2
12,49
