45,44,48,17
27,12,26,39
21,20,23,40
49,7,29,25
46,12,35,30
9,42,39,33
21,17,38,43
36,37,11,32
23,1,3,20
43,23,36,28
43,11,41,29
30,39,43,15
2,34,44,41
2,36,14,19
14,29,8,3
13,40,10,19
19,5,46,29
1,16,33,2
14,39,46,45
33,30,22,18
20,7,45,30
15,28,39,25
38,22,21,3
21,8,9,35
4,43,33,49
27,45,25,31
27,22,9,4
9,43,33,35
24,22,30,46
6,35,34,20
48,31,40,11
5,3,18,38
34,13,10,43
27,20,30,15
30,3,33,39
37,42,14,22
34,1,37,39
6,34,16,10
7,49,30,18
18,7,26,30
7,46,44,5
26,40,12,11
48,33,27,26
15,47,43,13
23,29,11,2
45,23,35,13
28,48,35,31
6,38,34,15
5,13,45,37
19,25,34,8
5,44,34,41
48,23,17,25
30,10,26,49
32,2,6,28
12,23,41,32
6,37,29,36
2,8,31,14
26,12,33,4
49,35,18,9
6,8,49,26
23,1,5,22
31,6,45,2
45,5,43,16
30,26,39,12
3,47,41,33
43,13,5,21
43,30,1,20
43,19,12,5
17,40,12,28
8,35,41,37
14,44,20,41
39,48,9,28
23,19,12,28
35,4,41,43
17,11,19,43
23,33,40,10
49,2,30,38
49,32,43,48
21,36,7,40
45,12,38,33
19,41,18,31
48,24,34,29
7,9,13,36
39,7,16,24
37,28,31,41
7,20,38,40
22,8,10,35
9,12,46,14
15,44,42,39
13,17,36,8
43,27,36,11
41,11,44,7
43,24,48,34
18,21,30,6
35,11,8,27
35,4,38,31
40,41,25,34
3,17,45,35
33,36,3,20
27,38,30,18
43,28,15,20
6,24,3,27
48,1,9,36
11,48,10,21
31,16,49,40
45,24,47,26
5,17,23,46
10,14,9,28
19,44,7,2
10,11,39,49
29,24,35,23
18,26,2,21
12,47,38,2
43,24,18,5
30,3,21,44
5,18,16,25
23,18,16,8
47,46,44,28
23,37,16,4
40,1,22,25
37,13,20,47
37,1,10,25
16,18,22,2
14,27,13,2
44,32,1,30
9,29,41,16
39,11,12,3
22,35,46,48
18,17,43,37
30,41,48,6
1,25,8,7
15,21,20,27
17,44,8,37
27,24,29,9
46,41,45,28
16,10,40,25
32,26,25,22
35,12,33,15
43,21,18,5
25,43,26,12
22,4,28,1
23,27,43,10
9,14,11,8
26,21,10,24
31,35,5,47
18,28,19,34
46,31,16,42
42,14,27,30
45,49,17,21
41,19,40,44
25,18,47,49
49,12,24,6
40,35,24,30
25,38,46,33
27,1,39,14
38,26,5,44
24,40,25,42
33,32,42,25
23,27,6,16
26,37,20,16
47,7,37,15
3,38,11,40
38,41,16,34
10,27,19,30
44,45,9,16
21,23,35,31
14,13,42,18
7,26,31,41
20,31,15,30
39,7,31,16
15,47,29,34
43,36,13,16
21,4,35,9
3,6,36,11
25,34,38,10
26,3,39,6
29,33,16,12
27,22,28,44
5,18,9,10
11,16,32,48
4,27,16,32
21,30,10,35
18,8,6,41
15,32,44,28
11,7,37,17
6,37,11,12
48,23,21,31
20,25,21,35
44,39,30,17
19,5,21,29
5,14,22,25
45,24,46,20
11,42,1,23
18,47,46,35
9,34,48,40
28,15,20,1
15,17,45,21
18,9,30,1
35,17,46,45
28,22,4,18
2,14,35,47
47,15,14,1
33,35,17,45
21,2,26,22
18,39,41,11
39,3,1,32
11,18,29,36
47,28,8,9
6,11,29,5
25,41,12,20
9,3,43,19
21,44,48,3
49,45,38,4
49,19,22,6
49,5,42,31
31,44,14,7
47,32,3,4
14,31,33,45
16,33,49,41
33,44,36,11
17,4,10,43
30,38,47,12
37,34,36,44
3,34,19,37
8,3,30,5
10,20,6,9
14,30,45,21
40,16,26,3
18,25,21,29
38,48,37,41
14,40,26,21
17,48,33,26
46,43,25,8
33,10,42,6
21,20,5,3
8,4,11,7
10,35,46,48
19,8,20,15
17,38,10,13
32,10,46,18
3,18,28,13
27,26,24,9
14,17,33,39
14,21,42,49
18,19,45,34
17,7,23,25
7,41,10,49
2,49,35,47
40,3,24,26
26,4,45,9
5,49,38,39
33,41,42,30
47,38,29,23
29,46,19,20
42,13,20,29
7,9,28,40
35,42,33,49
8,24,5,44
14,36,19,22
4,16,45,23
29,20,37,3
41,43,42,21
45,41,8,21
5,15,34,14
48,43,12,13
46,21,27,14
33,35,20,8
45,5,4,34
12,41,25,21
16,28,18,9
36,48,45,15
6,35,45,4
32,5,7,13
34,27,42,46
22,28,42,32
23,37,27,24
18,36,8,1
40,39,13,33
42,35,20,23
9,28,8,19
23,30,11,10
14,17,39,38
48,34,11,9
8,19,39,1
48,25,13,35
41,4,18,19
27,5,45,10
40,19,49,1
7,40,13,3
26,18,47,42
39,42,38,17
32,29,18,12
16,36,21,24
20,36,17,42
12,3,21,25
29,42,27,16
31,27,30,35
16,13,20,36
48,5,38,26
39,9,38,32
48,33,29,35
35,34,17,42
19,15,38,25
14,15,22,43
49,13,16,45
39,43,24,18
49,31,48,38
8,49,46,4
2,19,3,15
3,9,19,21
22,17,29,44
37,21,35,2
7,33,21,20
14,43,37,3
29,36,7,31
9,41,49,28
23,13,26,46
23,25,46,21
5,37,14,38
5,30,18,17
21,46,20,26
1,5,42,19
9,1,26,43
45,38,39,11
48,15,30,46
42,4,6,36
47,22,36,9
24,11,39,44
20,21,33,26
8,22,18,48
31,47,34,17
33,13,37,39
40,37,35,32
26,1,38,24
34,20,25,24
15,17,34,25
16,19,15,40
23,40,35,24
17,28,34,31
41,15,19,9
25,2,43,9
46,49,20,32
48,2,15,47
9,29,23,14
48,8,49,31
19,30,9,34
