41,45,33
31,9,43
34,38,7
21,25,38
7,26,43
35,43,33
28,17,43
14,26,25
8,49,5
41,39,13
3,27,43
44,20,23
29,38,45
49,48,27
45,43,41
16,34,41
6,13,43
5,47,39
49,38,20
27,1,17
4,3,14
26,40,15
24,19,40
15,12,32
16,9,26
7,4,16
32,11,22
14,17,7
30,45,15
8,44,9
20,23,40
47,3,32
39,11,23
42,5,9
2,47,15
16,29,24
14,12,20
23,1,35
20,25,31
39,8,34
14,11,5
22,8,33
42,1,39
42,15,48
20,32,6
6,10,45
18,11,26
28,25,5
22,32,34
42,26,10
34,13,29
31,29,32
13,32,24
38,6,28
45,1,13
22,48,33
32,22,24
40,47,8
27,4,2
27,21,12
23,1,36
23,22,21
28,1,38
23,6,19
23,13,10
21,1,6
48,37,33
49,28,37
22,1,38
1,31,30
41,26,34
24,20,21
15,1,21
13,19,47
15,22,24
20,1,11
28,2,33
20,34,44
37,33,13
49,9,26
5,28,4
2,16,29
18,14,24
3,48,15
45,36,25
20,10,8
23,33,49
24,27,21
23,20,48
18,21,15
38,47,41
45,9,16
42,14,18
17,23,5
46,12,5
2,24,25
37,3,19
37,34,11
8,32,2
13,34,23
47,15,30
27,41,29
40,23,8
18,44,31
49,38,10
13,19,16
26,12,17
49,34,7
46,45,29
19,40,7
31,1,15
26,8,47
2,31,41
38,39,37
24,28,47
4,37,29
47,38,22
47,38,20
38,40,6
24,49,9
8,29,16
33,19,46
29,13,18
23,19,49
44,12,19
7,20,19
43,12,2
7,20,38
16,30,29
39,1,36
16,14,49
27,29,47
12,2,34
48,42,2
26,30,19
6,9,44
18,3,35
24,22,33
11,22,1
9,41,20
29,43,4
19,36,35
40,16,2
36,9,16
4,19,11
7,16,44
9,7,38
38,8,37
4,22,45
32,3,5
19,46,32
39,48,36
40,16,49
35,11,5
15,16,25
34,36,42
11,24,22
1,28,21
3,26,13
4,2,42
26,6,13
41,43,29
11,31,25
42,45,25
32,38,4
1,45,49
30,5,13
29,34,10
24,49,11
36,20,49
35,11,23
13,23,20
15,36,46
24,4,34
44,9,8
12,15,1
19,2,48
16,23,10
35,38,30
23,47,5
20,18,45
32,37,20
37,13,20
36,45,39
38,12,1
31,46,47
26,8,13
21,18,32
4,7,23
18,46,25
32,1,26
44,3,47
35,39,25
36,1,39
41,35,46
20,37,41
10,25,23
15,41,44
43,1,44
7,16,46
4,36,15
17,3,13
49,17,3
1,46,11
15,14,44
28,43,10
40,11,27
30,34,4
17,31,35
37,23,26
1,25,40
9,38,13
19,49,42
33,49,7
31,39,43
15,32,30
38,35,44
8,33,19
1,13,33
44,21,25
24,6,21
32,41,16
14,3,33
46,42,30
49,36,16
9,40,1
15,47,37
45,1,10
15,34,24
13,37,17
29,49,37
34,36,10
5,14,32
22,47,26
37,24,19
45,42,7
22,42,4
39,7,18
8,31,42
13,11,44
43,12,46
41,31,36
45,32,2
27,32,33
47,27,23
45,31,39
10,14,24
45,25,7
14,29,8
14,29,41
20,37,5
41,1,8
16,30,5
39,42,8
37,7,3
6,20,29
24,26,13
9,30,36
15,49,46
4,29,18
8,1,2
36,27,35
15,33,44
42,49,33
7,4,48
14,38,10
12,23,35
11,30,4
1,18,3
28,27,1
21,4,38
31,12,47
2,36,19
22,48,38
21,31,18
36,24,10
10,44,26
13,11,39
28,23,12
48,30,38
24,7,46
42,16,18
30,45,16
41,9,35
21,38,3
6,43,27
12,4,3
5,36,28
11,5,4
21,12,28
47,13,33
21,43,18
25,11,32
43,27,22
22,5,17
11,42,41
27,46,9
46,20,13
28,37,3
