23,17,10,1,39,40
20,14,33,13,27,29
39,21,35,33,38,9
22,5,25,38,14,28
22,17,27,3,10,36
24,28,31,16,21,37
48,3,49,6,37,12
46,27,6,10,49,30
15,4,22,3,14,31
23,37,45,10,30,28
49,42,26,31,10,20
13,35,9,37,8,26
17,3,7,33,12,39
43,41,7,19,47,23
40,27,15,34,49,4
25,26,32,47,7,20
20,16,23,5,21,48
6,41,23,29,12,35
36,2,35,23,21,5
10,22,30,27,19,47
5,6,29,41,43,49
24,47,29,40,17,32
5,27,19,25,10,20
9,22,27,14,33,34
13,47,49,39,25,7
37,41,25,39,6,40
37,14,17,1,44,35
18,25,22,46,36,10
6,39,35,20,32,1
7,21,3,5,48,11
31,17,38,28,35,49
41,6,15,2,44,8
48,17,16,18,47,40
43,44,5,20,36,47
23,38,4,41,19,31
7,25,34,2,41,46
2,21,1,14,49,25
34,46,44,14,12,23
36,15,34,45,47,24
37,49,12,21,33,7
11,7,26,29,12,25
22,11,17,39,48,45
44,13,42,38,47,40
6,45,7,24,36,32
18,2,49,36,7,40
3,17,11,26,25,34
44,41,43,1,18,23
25,41,17,33,21,36
23,42,12,49,45,24
4,25,43,21,1,41
40,3,38,10,14,2
33,8,46,23,14,4
49,36,20,29,33,28
29,4,23,14,35,41
37,3,20,16,6,25
34,38,29,22,14,39
3,7,2,10,14,42
46,31,6,49,34,18
12,40,20,7,27,36
23,33,27,7,9,19
2,36,21,31,5,29
21,40,24,11,16,27
17,49,25,4,38,19
20,33,26,47,32,14
30,1,43,44,12,38
28,49,13,22,2,10
36,24,49,46,47,1
19,6,23,30,46,41
34,44,38,39,12,49
6,42,44,39,46,18
29,37,8,34,13,43
25,32,44,20,19,36
17,4,35,10,26,27
35,23,5,42,22,46
13,42,14,1,15,47
9,1,3,43,37,24
10,15,29,5,22,34
13,40,34,22,29,18
27,4,22,19,14,16
11,28,43,39,40,23
48,45,13,14,23,32
14,23,46,6,32,22
15,33,29,20,34,28
31,18,49,35,7,34
6,19,49,1,25,14
27,37,8,43,25,10
24,48,25,16,32,2
37,26,48,34,5,33
21,49,34,28,32,3
20,31,2,47,5,10
46,49,5,13,21,24
8,5,21,40,48,9
49,33,6,48,20,9
14,10,3,48,34,44
22,20,7,32,16,36
39,34,33,28,38,37
7,22,49,27,5,14
29,46,10,3,22,37
40,45,20,48,24,11
34,27,16,22,48,39
24,42,36,44,10,18
1,48,8,46,20,23
29,2,21,6,27,36
5,16,13,34,28,30
31,7,5,34,40,49
19,26,1,31,46,36
19,20,48,41,43,2
14,26,10,3,32,22
20,46,43,10,44,49
12,13,31,17,43,25
28,16,4,33,3,40
8,30,41,23,39,48
24,42,15,49,38,3
3,36,22,31,39,10
39,40,1,49,34,43
48,7,44,49,6,27
37,3,41,46,11,42
37,9,1,15,21,25
18,24,20,41,46,25
31,19,25,18,41,9
4,1,5,17,45,19
7,27,48,23,5,13
31,44,17,8,18,27
36,19,47,22,31,15
33,12,20,16,9,22
1,21,36,15,43,27
33,41,13,16,18,1
33,11,37,17,13,31
42,33,22,2,49,29
33,6,29,7,41,43
13,8,48,39,36,12
1,40,23,31,6,8
7,44,45,17,33,22
26,10,41,34,45,3
30,6,8,13,38,12
40,24,16,47,14,34
13,38,12,15,45,39
21,47,28,46,43,19
13,40,17,44,27,25
8,10,18,4,7,38
29,25,3,27,31,32
8,29,41,34,2,19
22,14,33,43,32,20
11,29,32,26,24,47
21,24,37,44,20,33
36,17,47,46,28,35
12,22,38,36,10,45
41,15,22,10,28,30
17,46,45,6,42,16
22,10,7,6,18,16
36,16,30,20,3,41
43,22,42,8,24,27
46,14,8,16,42,18
38,47,37,29,45,14
48,20,14,18,26,49
34,11,17,30,41,29
15,30,43,3,46,10
33,17,34,20,3,36
16,47,19,44,13,20
39,5,46,28,16,7
10,31,33,36,37,41
36,42,9,28,40,14
6,8,24,16,29,23
29,35,39,45,32,14
18,33,3,31,38,4
18,12,16,14,46,32
8,45,30,4,24,25
49,15,40,41,35,46
12,48,2,33,46,29
15,8,25,6,11,39
7,21,11,46,16,44
46,47,44,28,36,32
30,9,20,48,15,44
37,48,21,31,13,29
11,14,20,49,35,38
33,3,16,38,34,37
33,11,1,10,48,31
14,44,46,33,19,12
11,16,9,2,35,5
24,41,30,20,15,44
7,9,28,19,8,21
6,34,36,5,41,44
22,2,17,26,14,16
28,13,24,32,22,2
46,34,20,36,28,44
14,40,25,31,41,11
7,25,28,24,5,40
34,32,37,33,18,1
10,12,3,2,9,49
29,33,35,22,26,8
16,32,45,42,10,49
48,18,13,43,49,23
30,7,8,16,48,33
28,33,46,29,45,17
49,42,39,22,4,40
15,40,45,32,19,44
31,20,30,27,28,48
45,37,29,27,47,17
25,39,33,9,37,42
49,12,25,24,9,47
13,22,31,48,43,18
11,21,22,19,31,1
28,10,37,30,33,16
2,25,3,40,4,42
31,5,39,1,46,29
10,15,16,6,33,38
7,17,22,20,44,14
20,2,37,29,48,8
44,3,35,48,6,19
43,11,15,35,2,41
4,19,41,37,31,23
42,23,4,3,48,8
36,28,25,45,2,46
35,25,27,13,36,5
41,23,42,27,19,17
23,39,31,29,3,42
26,34,21,31,41,49
48,49,8,46,13,32
46,17,11,37,21,5
12,21,13,23,29,43
38,8,24,12,5,49
3,44,34,7,46,22
40,4,19,30,8,29
48,16,15,28,17,24
10,46,14,2,8,36
46,14,9,17,26,19
10,29,18,48,42,2
43,19,40,45,3,22
33,31,3,17,7,28
19,28,47,39,25,9
33,21,45,32,27,6
39,6,43,15,35,17
33,24,32,36,7,10
15,20,14,46,16,25
37,30,23,17,3,20
49,27,39,22,33,11
12,9,4,20,35,40
44,42,24,22,47,27
21,13,36,33,41,23
21,11,48,17,45,42
48,18,7,26,45,3
16,43,14,48,38,8
6,45,8,1,43,21
33,39,2,49,41,6
13,35,12,20,7,10
16,7,47,37,6,1
21,14,20,9,32,3
25,22,46,26,9,1
12,27,29,31,10,39
41,1,49,34,28,24
39,18,44,7,10,16
35,19,21,34,43,38
24,49,26,25,35,44
49,15,7,4,44,41
28,37,5,33,41,8
30,47,15,5,29,12
49,4,31,3,47,19
11,19,4,23,12,46
26,46,14,35,10,25
39,18,24,28,7,40
25,13,23,30,31,8
6,20,46,34,27,37
48,43,44,39,49,42
22,45,48,20,47,28
42,37,47,25,8,21
33,6,49,11,1,2
3,32,5,7,46,35
36,22,14,43,10,28
48,16,5,27,11,37
9,41,40,25,37,20
16,29,3,47,37,34
41,38,10,28,9,12
22,24,15,37,5,45
16,2,39,13,35,9
8,10,14,5,28,40
28,20,23,18,48,38
48,40,36,16,10,30
22,14,40,16,7,48
4,22,17,29,26,23
20,30,1,25,44,42
40,8,7,47,37,43
2,36,37,12,20,22
48,31,3,36,1,5
35,47,49,23,6,27
32,45,4,3,21,14
4,48,17,47,33,37
15,36,9,19,4,47
35,34,11,8,3,42
20,7,38,8,37,4
4,32,2,13,35,45
19,24,43,48,7,46
35,1,4,42,34,33
40,49,3,11,12,16
8,38,45,13,27,11
45,29,34,44,15,35
20,2,45,33,49,13
24,27,38,25,4,11
4,7,48,6,3,33
39,42,35,30,11,12
33,31,45,41,8,12
27,29,6,41,22,14
44,30,43,19,17,49
44,3,11,38,7,10
13,10,4,49,36,22
39,19,34,27,2,5
35,49,27,36,25,8
22,46,28,4,18,42
49,16,21,18,20,41
37,46,41,28,22,17
29,33,35,6,19,2
10,19,32,27,29,47
14,29,28,18,41,4
13,46,7,8,9,44
18,24,37,4,33,21
15,21,14,31,36,28
42,30,14,46,24,32
40,13,11,17,18,14
22,49,43,47,46,2
20,42,45,9,30,21
11,10,40,12,4,3
5,24,27,20,49,8
29,8,15,38,44,33
1,18,13,33,24,22
12,34,4,10,5,9
3,27,19,36,41,28
13,21,19,31,5,22
32,13,21,46,29,2
40,14,47,13,22,2
30,24,10,44,48,7
6,38,12,23,9,32
30,27,17,37,28,18
6,25,19,21,46,49
12,32,18,5,31,4
14,41,21,1,34,39
6,12,49,20,33,4
6,4,21,25,44,31
22,33,45,9,41,15
20,36,27,9,4,48
29,30,9,41,21,36
43,28,39,34,38,18
1,3,40,36,44,2
7,6,20,4,28,3
4,32,35,36,46,10
4,30,16,6,26,39
1,47,38,46,36,13
21,32,13,8,33,2
27,11,25,24,47,12
27,41,28,1,13,2
33,25,11,30,38,19
24,33,28,11,38,8
46,13,11,23,33,48
29,5,25,27,1,17
7,47,44,19,38,25
11,44,5,42,32,23
24,6,9,42,36,16
23,7,27,10,14,29
6,7,22,23,36,15
15,33,37,8,45,32
45,35,48,4,24,25
2,8,16,11,13,37
