12,9,42,25,17
23,19,16,15,12
26,8,30,13,22
31,48,43,22,42
31,15,26,14,38
30,16,1,5,28
5,18,35,4,43
5,42,23,39,1
25,35,4,44,13
35,32,12,19,28
29,39,8,47,28
45,47,16,29,40
28,45,33,3,8
46,25,5,27,2
9,48,7,22,47
44,9,36,24,15
33,30,11,16,44
30,18,5,2,3
14,16,48,39,2
6,34,26,36,37
34,40,33,13,10
11,8,43,33,26
39,44,32,25,15
11,23,25,44,40
31,26,2,6,23
21,27,36,8,48
5,19,12,40,1
5,8,34,45,31
38,34,41,42,35
31,17,7,22,27
4,21,39,49,27
44,8,47,33,7
41,8,17,23,24
27,42,26,14,17
46,18,29,9,25
16,28,36,43,31
15,32,23,44,48
14,49,2,30,20
35,4,22,39,29
20,48,1,30,13
20,43,37,15,7
24,37,44,28,40
46,30,36,3,20
7,38,45,24,28
18,40,25,38,10
22,43,14,29,21
41,20,17,9,14
41,42,16,28,43
18,10,25,14,30
36,3,20,2,10
11,37,41,31,28
36,5,12,32,44
31,35,25,7,2
10,4,3,23,45
48,9,32,44,17
32,45,21,38,22
36,41,48,44,33
20,43,12,29,27
21,43,47,19,40
29,3,46,43,6
11,44,30,19,28
20,9,29,14,31
49,15,21,6,3
4,41,19,13,30
1,22,19,32,27
21,48,14,30,15
24,40,26,2,47
6,44,17,2,23
39,38,22,27,34
45,31,28,21,7
14,10,42,17,27
13,40,45,20,28
13,8,41,46,38
35,41,24,7,11
40,34,44,27,9
24,34,9,33,1
29,37,45,28,16
45,1,40,42,28
19,29,6,17,33
7,40,9,23,17
33,14,43,16,13
24,28,18,13,6
34,31,40,8,32
29,42,25,2,49
46,33,38,26,47
2,21,36,16,28
16,25,34,21,9
38,40,19,36,28
30,11,36,38,3
11,4,28,24,38
22,16,11,13,12
27,32,43,23,3
48,33,19,16,12
31,2,17,8,4
41,11,44,38,32
36,23,6,45,7
27,17,4,26,44
8,30,15,31,23
29,23,27,47,4
35,4,38,28,6
37,38,42,16,44
37,43,42,28,45
45,38,32,13,24
44,36,46,40,5
4,6,3,30,11
36,29,42,14,5
35,29,8,43,4
23,37,8,45,18
4,22,5,11,38
18,21,28,47,27
4,2,34,29,14
7,9,19,44,49
13,45,23,25,15
25,13,15,1,27
3,24,36,4,15
27,43,42,2,24
13,7,21,49,44
2,38,8,7,1
27,33,36,39,41
3,29,33,19,12
42,45,16,19,12
31,19,26,23,14
1,17,31,46,32
6,18,13,31,16
7,40,27,5,8
23,26,2,42,41
2,28,8,43,18
23,11,16,20,37
25,9,39,41,28
49,40,30,39,1
27,8,37,4,6
7,21,42,8,11
12,47,1,38,26
27,11,21,9,15
27,2,28,1,30
45,9,43,31,16
19,16,20,23,33
28,37,8,39,32
10,41,4,42,30
45,21,43,2,17
1,7,8,44,17
41,27,22,12,17
1,11,34,48,41
11,45,40,29,12
48,28,12,38,41
4,22,11,33,23
31,5,4,43,20
32,7,10,29,18
20,37,27,47,9
36,49,46,45,29
25,30,23,15,29
48,46,40,20,27
24,39,8,33,1
32,21,2,38,10
34,13,8,19,40
45,3,20,29,22
16,28,38,18,13
8,9,41,47,36
35,29,47,17,13
18,49,34,14,22
20,25,2,28,10
38,48,44,5,35
38,18,14,25,39
49,29,31,46,8
34,38,10,4,45
2,37,25,22,24
48,1,37,5,34
26,12,9,24,34
26,28,40,31,49
29,9,14,28,38
35,49,19,43,41
29,17,37,48,43
7,6,27,5,49
26,33,22,27,46
38,11,4,10,8
24,1,39,11,38
10,29,48,21,8
39,6,47,18,26
41,28,5,48,31
29,15,11,10,9
40,34,41,36,10
8,17,19,10,29
8,38,49,48,5
21,24,7,44,31
44,4,27,47,41
32,40,2,5,1
31,6,21,27,9
27,40,48,34,42
21,34,49,25,12
24,34,22,18,46
43,12,30,21,34
49,3,15,45,32
11,17,46,20,33
29,25,45,28,36
