33,8,25,12
3,5,25,23
40,38,3,48
25,45,48,22
12,34,39,31
42,23,35,13
42,7,10,22
33,41,15,26
15,26,28,17
33,47,21,1
37,34,13,14
20,42,25,8
40,48,5,33
26,41,9,22
16,39,48,25
25,41,18,31
3,7,22,5
11,6,20,35
30,48,14,16
31,5,20,9
43,35,23,31
49,18,32,33
13,16,43,35
28,1,10,18
16,27,40,33
2,1,23,28
44,34,35,14
35,23,7,19
14,21,36,7
39,42,44,13
23,13,19,41
33,11,32,1
44,11,27,40
11,3,17,24
13,38,24,19
8,49,15,10
14,27,47,39
28,22,27,33
11,14,48,31
30,15,10,22
16,32,37,41
25,17,30,40
34,7,38,46
9,40,36,10
41,27,1,19
2,9,36,10
17,48,27,39
15,23,44,14
36,26,9,27
31,33,30,3
24,17,6,28
43,45,15,19
15,11,42,9
25,23,31,39
26,47,20,3
12,36,10,46
5,36,27,41
41,47,29,36
34,26,11,45
6,19,13,22
10,45,21,6
3,10,36,7
39,44,49,14
42,39,36,5
4,30,42,2
4,34,8,25
48,24,29,9
36,24,49,3
15,1,6,26
12,35,28,33
4,27,11,45
12,9,8,42
20,42,45,29
32,40,19,15
2,10,39,8
19,42,18,8
12,46,24,7
10,42,37,28
49,42,12,35
28,20,32,2
23,28,25,36
6,5,38,26
27,5,34,20
43,7,15,32
42,7,21,47
44,49,2,25
45,39,7,42
13,6,3,4
8,28,35,2
15,37,11,20
40,25,41,3
8,30,46,26
39,24,33,14
6,25,29,46
23,27,39,6
18,16,11,46
42,30,38,20
13,48,10,17
37,34,11,25
9,44,24,48
44,17,36,13
18,40,6,36
19,23,2,38
41,23,40,38
14,21,23,29
44,46,35,15
43,2,4,28
41,31,33,17
48,39,11,22
35,6,38,28
16,6,35,32
6,9,20,46
8,23,12,13
41,30,8,15
42,29,27,46
45,19,43,36
21,34,35,39
2,49,19,31
26,8,42,35
23,6,45,35
12,35,49,3
3,9,47,17
20,30,17,46
48,8,46,36
46,20,39,25
6,36,13,26
42,2,49,14
19,48,44,17
13,18,10,45
9,41,12,42
41,1,31,4
4,29,30,22
16,24,26,11
25,7,34,14
24,13,26,12
8,41,22,6
41,6,4,40
37,19,10,17
15,8,29,44
22,21,34,28
12,16,15,31
26,44,18,13
18,37,33,17
49,48,10,13
11,25,41,26
48,20,16,14
8,17,39,47
24,17,23,43
37,18,15,43
27,37,12,7
16,12,36,20
38,24,37,8
48,15,41,18
13,10,25,48
13,42,26,5
5,8,49,43
1,14,44,24
6,38,2,45
48,25,5,10
26,2,37,36
3,20,4,11
5,17,18,30
16,45,1,13
41,45,17,35
30,46,29,47
3,41,22,45
15,12,27,16
44,21,5,33
49,43,33,20
20,5,26,41
17,39,38,3
35,16,41,29
39,41,36,38
25,9,23,43
4,17,26,10
25,45,47,41
6,4,11,15
40,10,31,23
41,19,27,44
38,45,27,17
9,29,34,49
7,44,32,46
2,41,40,49
15,30,44,20
4,49,26,19
9,43,16,14
46,42,30,14
9,27,38,47
43,31,17,15
41,5,1,34
3,20,35,47
16,31,47,46
17,25,32,2
42,31,14,35
15,19,14,34
18,43,36,21
48,25,14,46
38,42,26,2
17,31,12,3
4,32,34,36
18,44,11,25
16,39,25,46
28,10,26,2
17,29,39,14
41,3,27,32
6,13,32,1
11,10,3,30
40,13,49,5
13,6,44,28
32,26,13,22
7,24,39,19
23,18,28,19
34,1,33,24
32,7,34,15
8,21,28,48
46,5,48,18
25,42,9,26
45,23,3,5
6,4,13,27
10,49,17,5
37,13,2,20
34,23,22,38
49,6,30,43
24,27,9,34
21,27,32,44
9,35,16,28
2,40,27,10
40,32,48,36
25,19,16,24
45,26,7,39
23,36,38,25
45,26,14,36
38,35,42,28
30,2,22,8
17,25,8,29
6,4,33,36
34,8,1,9
20,10,5,41
39,26,20,23
15,31,43,49
23,44,16,41
37,8,6,44
29,48,33,13
22,7,44,40
28,39,33,7
35,14,5,19
21,9,36,5
39,1,2,49
42,48,37,5
11,5,30,34
13,17,9,7
17,15,20,37
25,39,6,34
3,33,2,9
11,31,45,20
19,5,33,39
34,20,8,46
2,17,14,34
40,3,42,31
47,3,23,1
44,21,1,6
7,29,41,16
20,29,15,48
4,7,40,49
42,41,30,44
13,11,12,21
37,42,35,3
30,8,19,9
42,41,22,37
3,24,39,15
47,44,32,33
34,3,33,12
15,26,40,28
6,48,33,35
42,35,36,23
38,26,36,11
39,16,46,35
32,41,43,8
17,6,26,9
37,16,20,32
7,16,47,31
35,23,8,9
44,5,38,9
45,15,43,30
21,5,15,4
43,22,19,40
10,38,12,22
29,31,24,40
36,5,34,12
22,35,44,42
41,15,21,40
36,35,30,40
39,43,4,41
39,13,37,23
34,3,27,37
7,41,6,9
13,47,37,19
37,42,27,13
41,32,12,43
44,20,1,25
41,39,17,42
15,22,32,17
40,13,33,5
45,12,18,26
21,33,36,28
13,46,43,11
14,34,19,36
14,8,15,27
14,40,13,1
16,30,14,45
33,3,24,5
33,48,11,4
32,12,47,23
25,47,4,16
5,44,26,8
40,29,1,46
30,24,37,33
33,23,48,18
1,32,14,21
29,44,1,3
46,24,34,48
26,45,25,4
33,13,9,48
39,46,48,49
18,19,21,41
16,35,15,22
36,43,29,32
26,19,45,48
44,5,16,6
40,34,3,14
36,33,2,29
15,7,20,10
8,45,36,33
42,48,30,15
5,10,19,37
13,31,38,47
16,27,30,10
33,47,42,46
22,23,5,19
44,14,2,18
49,45,2,5
10,43,15,17
2,36,28,38
9,46,27,10
22,41,14,16
2,23,3,9
35,44,38,39
6,29,28,41
18,14,43,1
36,14,11,33
9,32,2,12
39,23,33,22
30,6,15,21
22,24,45,40
6,31,29,39
25,7,33,23
12,25,14,2
15,8,42,11
1,25,8,41
5,36,9,37
21,19,33,37
38,22,28,39
12,30,35,33
16,44,23,20
40,26,42,20
18,15,32,21
42,2,39,45
47,14,25,26
24,19,37,43
41,17,1,18
46,16,32,43
32,3,15,49
14,31,48,49
20,10,17,43
34,22,38,21
8,47,34,6
42,12,5,49
4,34,1,13
21,33,34,23
48,40,24,3
31,25,48,38
43,24,44,21
30,8,13,17
17,14,37,39
34,32,36,22
34,20,39,22
1,36,9,23
37,34,1,22
15,26,7,8
46,1,48,18
7,12,47,19
35,39,18,37
14,1,33,4
32,29,9,45
45,8,44,36
19,36,40,2
23,15,11,17
21,42,43,31
25,2,9,34
18,14,23,12
41,27,45,24
8,22,6,33
19,45,34,6
6,47,24,26
26,18,33,44
24,42,15,39
49,39,33,6
34,16,46,18
41,29,18,35
43,17,29,49
22,27,26,20
11,32,34,26
19,28,48,20
23,2,34,13
29,38,11,45
40,2,44,8
28,12,43,20
34,36,23,16
3,6,13,24
40,23,37,42
48,43,13,40
18,30,7,46
38,49,27,18
11,12,29,18
2,3,11,22
13,14,28,5
5,8,20,18
37,12,32,26
44,18,7,21
43,42,47,44
49,44,43,2
38,17,8,41
8,48,22,41
29,12,32,2
37,17,41,27
13,40,5,17
46,42,27,35
41,7,26,44
15,33,21,48
9,20,38,33
42,13,32,19
47,46,10,30
3,22,11,20
38,21,14,13
35,27,21,20
44,46,18,33
49,16,17,7
41,37,5,25
43,40,28,25
1,30,11,21
12,6,11,31
48,38,19,11
43,28,24,47
8,37,19,39
38,44,19,13
44,12,31,17
24,30,36,42
32,1,40,42
20,22,41,46
25,34,24,7
36,22,16,44
5,19,40,2
40,3,24,1
24,25,33,27
24,41,11,17
3,38,31,9
34,1,4,31
42,10,40,3
39,26,47,17
17,13,26,47
14,6,44,2
24,3,2,44
43,15,6,21
4,7,15,9
44,39,10,12
16,33,40,8
47,26,27,37
49,4,25,10
9,34,33,12
34,8,26,22
30,45,11,40
22,47,25,33
12,8,5,25
41,35,44,27
21,48,36,15
4,38,2,34
34,49,15,7
20,5,26,9
5,6,14,19
7,38,41,6
8,48,28,44
40,48,37,38
2,44,46,1
49,27,43,20
2,4,47,18
44,27,9,25
5,24,1,26
20,1,39,6
2,21,12,34
44,40,15,47
25,47,19,30
33,3,43,6
31,32,10,23
2,27,20,29
7,22,10,30
46,17,20,12
3,29,6,22
4,34,25,17
37,18,41,49
48,47,37,16
46,27,35,17
2,15,27,21
12,40,11,42
17,18,20,10
40,4,3,13
45,35,30,22
9,13,5,18
38,24,36,1
42,26,4,29
29,40,27,47
8,5,18,28
26,48,43,17
11,32,23,31
2,24,8,9
28,37,22,13
5,32,21,10
19,20,24,36
3,22,30,37
6,9,30,14
12,31,42,16
32,28,48,5
42,38,23,40
8,27,44,25
24,1,33,13
33,13,32,43
29,23,43,33
22,10,9,18
23,4,28,32
9,43,49,6
32,16,39,47
40,31,3,12
28,21,49,8
5,20,28,18
12,31,26,29
43,42,6,23
2,31,36,18
12,18,47,49
47,30,7,31
23,36,15,1
2,36,37,19
38,31,45,27
41,12,18,15
13,25,32,14
43,46,39,33
19,40,18,43
2,41,11,37
18,31,32,42
31,8,17,5
35,47,1,23
20,46,39,28
31,10,49,13
24,2,13,15
1,45,34,21
49,41,14,31
49,45,47,43
2,9,41,23
19,33,10,12
38,24,10,31
36,43,31,9
48,34,46,14
49,8,37,1
16,19,35,26
7,27,11,28
5,47,12,28
10,20,31,48
11,45,20,33
11,6,2,28
12,23,41,3
12,32,3,6
17,39,29,33
46,10,6,30
6,37,22,38
28,12,35,34
22,6,18,21
45,12,31,15
26,13,30,44
5,41,47,4
40,24,27,46
38,16,43,25
44,27,32,41
35,40,43,49
22,35,30,44
2,12,6,37
23,28,41,7
16,23,47,3
17,37,35,25
43,20,34,8
39,11,49,9
41,17,49,45
28,10,37,1
13,38,14,46
38,16,18,44
34,17,31,12
19,6,17,38
35,36,19,29
3,46,29,14
49,47,27,25
42,47,36,32
2,22,5,43
2,4,48,34
29,11,14,15
27,19,31,28
7,32,42,30
34,28,47,49
6,4,47,19
47,20,41,43
21,2,45,10
2,37,25,6
25,16,22,36
47,34,36,8
4,27,41,48
5,31,38,15
15,48,32,49
24,6,29,15
27,33,10,19
3,10,42,44
7,10,17,32
37,39,22,41
20,41,12,15
29,10,42,19
8,13,44,10
49,3,41,9
20,38,6,11
25,7,15,34
31,48,3,8
32,31,4,11
8,40,39,49
28,9,38,20
1,6,47,17
48,35,29,26
17,31,11,33
20,22,47,17
16,11,17,36
36,19,34,26
36,7,6,24
6,17,44,33
26,41,45,15
7,2,24,43
3,44,11,27
1,13,12,35
29,15,19,7
29,37,5,19
21,1,14,39
36,38,19,33
1,29,44,48
38,11,7,40
3,31,44,22
28,25,29,37
11,16,15,6
34,45,27,47
23,3,45,36
8,14,24,41
31,26,9,29
19,43,42,29
20,19,16,4
23,28,37,11
9,23,26,21
33,29,30,36
36,2,46,48
37,47,39,29
11,41,44,47
48,6,30,4
21,38,19,2
11,19,45,27
48,26,2,32
18,39,16,11
32,28,26,25
18,45,28,2
38,15,20,28
16,41,29,40
36,23,49,29
31,7,38,41
33,21,41,37
3,31,33,26
45,27,26,35
49,17,30,6
18,46,36,17
39,41,48,38
47,46,7,2
19,26,37,20
3,13,11,45
17,13,33,14
46,34,36,21
8,19,42,40
8,14,44,23
5,36,26,18
22,49,41,18
9,41,49,40
38,23,39,37
24,32,49,45
13,24,5,4
42,28,6,41
14,11,7,3
1,25,15,3
39,49,47,23
40,44,34,29
2,7,15,14
18,7,19,36
