47,6,5
34,9,45
10,45,38
21,8,35
23,5,49
20,8,23
2,27,32
33,8,19
10,30,4
41,36,8
17,19,27
44,25,31
9,21,42
33,4,13
11,35,7
33,34,19
2,25,9
42,5,19
11,35,36
19,10,3
16,31,33
8,13,43
10,43,37
5,15,19
31,26,49
8,40,38
45,1,8
2,6,3
2,27,37
33,24,14
23,42,6
33,27,8
21,46,18
33,10,36
45,19,5
4,40,2
8,39,4
26,27,18
1,25,9
41,24,12
4,5,37
11,29,6
8,36,29
5,30,40
24,47,2
3,7,30
5,8,24
28,21,14
27,39,18
35,27,25
12,4,18
44,17,47
45,18,15
28,14,36
21,35,2
38,24,8
22,25,28
29,14,2
49,12,8
40,3,26
48,31,1
25,12,43
31,37,19
47,27,8
48,9,20
40,16,3
9,20,24
18,17,3
17,1,19
32,24,10
5,25,8
15,17,28
38,19,15
14,29,7
40,4,5
27,13,28
18,19,13
39,19,8
49,44,28
39,29,3
25,41,48
21,47,16
36,32,34
36,47,26
28,12,16
24,14,35
44,25,6
24,27,3
17,45,12
22,4,37
27,14,23
3,48,37
45,29,34
8,20,23
48,36,34
41,45,30
8,33,23
21,17,19
27,11,24
8,29,16
48,43,24
5,44,41
40,46,19
20,29,8
26,47,4
14,15,28
15,35,26
40,3,17
13,2,29
19,48,18
24,6,35
48,1,9
3,18,42
45,15,49
47,15,11
46,28,10
26,37,23
46,10,45
35,33,40
1,36,35
17,35,27
25,33,10
33,47,8
1,29,6
26,43,25
36,15,1
45,2,25
44,18,43
5,1,15
21,8,15
34,14,41
11,42,20
33,32,49
28,38,9
2,5,16
41,49,45
6,30,47
24,42,47
10,2,17
33,16,8
29,21,17
19,21,38
9,11,43
7,14,21
38,41,44
20,1,13
37,48,35
8,20,5
46,48,43
39,16,27
7,37,30
17,10,42
47,23,1
30,33,39
4,42,19
43,28,24
19,24,5
7,44,37
2,29,39
9,1,35
22,44,37
40,20,15
42,26,24
2,21,25
9,8,32
30,49,33
37,22,12
48,43,32
22,33,36
2,31,12
42,14,8
20,21,26
30,8,7
1,11,49
48,31,23
41,12,11
15,26,17
16,12,1
26,29,11
29,34,3
23,29,9
22,43,15
42,12,13
11,31,10
23,21,8
42,47,3
36,32,19
8,1,47
3,12,27
33,14,28
10,39,24
28,29,2
25,34,45
24,15,8
16,37,21
2,34,43
35,17,18
6,47,19
38,49,5
28,18,9
29,37,10
5,49,47
6,39,20
13,28,23
44,43,37
39,49,36
17,39,38
45,1,48
38,18,10
21,3,13
32,44,46
6,43,18
3,8,49
6,41,38
46,5,22
40,6,34
34,36,20
36,8,48
3,31,20
22,36,31
27,12,26
16,2,38
30,38,8
2,21,30
37,43,18
25,33,29
39,4,3
23,12,41
20,14,48
49,20,47
17,40,36
7,39,22
8,35,26
21,32,6
33,41,40
22,26,46
44,37,38
10,23,5
33,4,32
6,15,36
22,13,41
1,38,36
4,45,15
49,29,8
14,4,31
12,41,44
18,25,40
46,27,15
24,17,3
41,45,19
2,32,24
24,43,8
43,39,10
10,17,25
1,38,40
48,45,12
26,32,44
17,8,22
45,47,26
37,34,35
13,24,20
18,37,7
39,43,10
36,1,41
35,27,46
41,21,20
12,14,30
6,1,33
40,34,24
41,23,49
37,49,23
10,7,39
31,12,23
13,24,21
43,34,26
35,39,31
43,10,44
11,48,10
37,16,46
48,42,22
4,29,7
27,11,32
43,40,39
45,2,44
41,21,11
17,49,6
15,2,13
45,47,48
36,47,25
32,41,46
46,1,35
35,2,10
21,49,10
45,29,42
5,23,45
7,17,39
49,35,18
42,15,23
10,20,47
24,16,1
40,25,38
11,39,5
43,10,15
32,37,6
20,15,1
27,23,21
29,48,38
17,22,12
48,34,16
13,23,29
11,9,39
28,30,14
21,19,33
30,46,49
46,26,42
31,27,17
45,32,10
46,42,47
30,39,38
14,36,4
25,38,43
6,48,36
40,16,3
47,26,4
37,29,39
43,19,20
18,36,25
19,29,18
26,4,43
18,12,5
41,2,43
34,12,33
34,20,46
10,19,37
40,29,35
2,10,37
41,1,49
21,37,23
13,16,6
29,31,8
37,46,12
11,29,35
6,18,10
21,29,39
41,22,7
49,32,42
4,41,30
33,12,20
40,9,43
49,46,2
10,34,43
49,26,33
39,3,25
7,28,19
19,31,37
5,27,9
14,24,37
1,39,31
30,10,47
45,12,47
11,27,33
45,41,40
3,10,25
7,3,14
47,45,28
29,18,37
12,34,8
44,20,19
40,23,20
9,45,42
30,6,22
27,37,43
40,35,10
20,10,27
9,2,37
7,2,20
6,39,24
27,45,42
12,41,4
28,34,23
9,8,32
24,22,17
11,20,43
43,14,49
36,14,44
40,4,10
40,21,1
4,37,22
18,13,3
2,18,25
5,20,33
48,30,49
14,48,2
14,45,7
28,16,20
22,6,17
12,31,14
47,8,2
18,41,42
18,40,5
10,32,41
27,31,17
23,44,21
29,32,22
8,14,30
43,23,49
36,32,46
9,30,44
5,49,1
26,28,12
44,38,1
7,24,42
42,35,25
22,28,25
44,1,19
18,37,15
28,18,48
49,3,15
30,41,44
30,21,15
44,27,20
37,40,31
31,43,21
30,43,20
41,18,36
37,3,40
21,29,27
14,11,13
48,20,2
9,7,15
9,15,43
11,45,22
46,17,29
3,43,14
22,15,20
48,25,8
49,8,2
15,14,22
7,20,11
18,1,49
33,28,6
40,13,46
36,4,48
28,31,20
30,41,49
40,7,2
4,32,36
18,24,39
21,39,10
43,24,38
15,46,1
34,42,20
27,7,36
45,44,47
43,4,48
11,15,23
8,12,13
19,37,27
23,5,20
42,14,23
38,19,7
5,13,41
22,3,6
21,5,30
48,34,37
14,5,37
5,46,15
7,34,32
25,37,24
30,4,12
27,23,11
19,47,14
30,9,32
21,20,39
47,12,45
45,32,10
38,24,43
15,42,36
11,13,37
45,35,8
41,10,40
24,48,7
19,26,9
3,22,10
1,6,21
19,32,9
35,9,27
44,35,25
18,8,15
22,33,32
30,27,26
44,7,2
16,26,44
12,22,33
12,39,2
36,1,42
4,19,27
11,37,13
28,23,20
35,14,9
40,32,4
15,42,34
43,21,40
26,42,1
34,23,20
49,29,11
37,21,46
27,1,11
16,3,11
23,39,28
9,46,16
38,2,40
11,7,20
22,49,30
44,6,49
6,44,32
13,31,24
30,27,19
24,22,37
4,18,23
4,6,43
38,13,25
2,23,19
35,15,29
16,21,17
14,13,29
32,10,6
18,12,37
29,5,22
15,37,13
2,5,20
36,16,47
13,45,46
7,8,40
41,37,32
34,40,18
12,31,46
35,24,39
30,9,36
14,13,4
47,24,46
16,29,35
11,23,38
41,26,28
29,5,25
38,36,33
36,40,21
24,17,33
38,10,4
23,45,39
48,1,30
38,22,12
20,6,32
32,31,10
9,48,27
12,28,6
6,9,35
41,33,4
16,25,6
9,11,13
20,40,35
30,10,41
29,12,42
31,6,2
7,28,2
30,22,37
10,2,23
17,34,20
41,39,44
28,30,32
26,44,33
29,8,23
3,39,16
23,26,4
32,10,9
45,33,42
28,6,7
46,42,25
22,9,28
6,43,14
20,26,14
32,20,14
26,2,25
48,42,35
8,39,33
44,47,40
21,8,34
21,43,13
42,31,20
8,20,47
12,19,27
4,25,26
35,20,7
47,3,9
20,19,8
21,18,28
32,31,9
21,6,41
44,23,31
48,4,23
13,16,15
29,31,46
18,9,36
31,40,20
24,8,45
46,9,8
2,25,26
23,33,49
27,45,9
7,30,38
19,26,47
10,41,19
24,26,28
39,40,46
48,36,25
17,31,47
38,43,15
39,6,17
33,23,7
28,30,13
20,8,27
43,8,18
34,20,4
40,38,5
38,30,34
18,17,21
35,14,34
1,45,20
36,22,20
48,25,4
30,36,43
25,48,36
28,27,16
14,7,46
41,8,32
7,49,8
24,41,16
48,25,32
16,36,48
20,41,31
33,19,24
4,46,44
