42,9,46
26,1,35
8,33,18
46,20,43
42,10,23
1,44,13
31,27,30
20,25,29
5,46,47
40,12,3
14,19,39
17,34,14
40,35,42
25,33,27
28,29,8
33,46,35
22,5,9
10,15,8
2,7,18
7,40,9
23,5,30
22,19,41
40,21,27
2,43,15
41,34,33
4,3,48
31,28,9
3,41,12
27,19,41
44,15,28
18,2,45
27,36,9
27,10,37
15,1,29
5,27,1
34,49,8
39,33,6
27,25,39
36,30,28
41,34,17
19,46,35
32,5,28
47,23,42
2,11,30
44,45,35
22,19,31
22,32,24
11,45,1
20,16,5
7,22,35
14,16,30
4,40,15
25,35,3
36,22,49
10,37,30
13,23,20
45,39,26
40,21,46
28,39,5
19,14,26
2,10,49
6,8,28
35,46,18
26,15,47
45,38,34
49,34,41
3,21,11
4,23,27
5,7,19
11,47,14
42,41,36
48,10,28
46,27,6
22,25,45
42,13,22
35,3,2
32,13,6
36,33,41
1,25,37
40,3,35
6,22,44
24,30,3
23,47,3
7,43,5
31,11,28
8,27,21
40,21,12
48,45,28
26,2,44
47,27,17
10,19,48
10,38,48
44,1,15
30,14,4
42,33,30
17,25,37
48,34,43
27,23,46
40,27,9
1,32,23
39,6,35
12,2,8
3,36,40
19,26,42
29,40,35
22,6,29
12,21,15
36,18,16
6,32,8
17,41,1
32,5,4
27,44,25
21,40,48
41,24,2
16,19,8
47,24,12
11,27,15
44,25,46
20,19,40
27,42,23
11,25,28
15,1,21
42,28,11
19,7,5
12,29,23
29,19,40
14,7,17
18,16,17
16,17,6
42,38,4
27,38,40
4,42,38
43,31,42
27,18,2
18,43,44
42,48,41
32,3,2
33,4,49
19,33,14
32,1,13
45,43,23
5,17,2
39,21,41
17,14,5
44,39,32
41,4,30
37,17,28
48,16,23
33,46,2
28,23,11
26,32,17
27,36,43
46,5,44
25,24,37
13,14,35
28,17,41
48,23,3
7,37,28
3,34,19
37,45,38
37,26,44
3,5,1
5,12,6
31,11,12
32,8,45
5,6,45
10,35,9
10,3,22
49,22,10
39,17,5
18,20,35
19,27,23
5,8,41
29,44,28
11,2,8
13,40,33
23,35,44
18,46,4
6,24,4
48,2,5
26,41,36
37,1,45
20,8,18
23,10,14
17,16,30
41,25,27
11,45,25
42,6,39
40,17,28
2,30,26
4,10,25
19,5,20
7,5,20
36,8,10
36,34,43
22,47,38
14,24,21
24,29,19
13,24,7
1,48,29
26,31,36
47,5,21
41,42,34
25,35,41
31,38,15
33,47,45
9,15,1
20,35,8
29,13,39
38,49,42
3,6,41
5,12,13
35,8,1
13,17,41
41,26,35
41,20,6
22,35,37
38,20,49
22,8,7
44,16,14
19,49,34
48,40,22
49,42,7
42,17,7
47,35,3
33,22,9
18,5,21
46,32,1
18,14,4
14,48,4
6,13,10
21,23,35
29,47,34
15,46,48
22,4,30
34,8,31
30,6,17
46,31,9
24,27,1
44,20,16
34,16,27
18,5,35
40,32,34
32,34,9
31,40,21
37,26,12
26,44,11
14,22,33
7,42,28
22,43,16
20,32,45
4,34,8
26,16,30
10,26,21
47,13,23
1,12,17
3,41,15
15,17,24
41,33,24
1,18,27
15,13,45
2,24,19
39,26,14
19,24,39
17,16,9
49,2,26
34,20,16
12,8,2
23,13,6
8,21,32
31,46,38
15,25,19
9,19,12
9,31,32
20,38,35
8,30,33
39,45,6
6,30,7
29,47,20
28,29,5
21,47,42
31,15,34
19,44,23
9,27,6
31,42,38
22,31,29
12,39,7
45,47,21
46,31,17
22,2,34
5,21,26
40,15,39
11,25,33
38,11,7
48,43,35
7,28,16
4,17,22
31,12,38
27,42,14
4,32,24
44,29,13
2,23,21
48,30,22
43,21,28
21,6,12
38,1,9
40,42,15
48,42,21
6,9,26
16,12,41
39,28,24
35,13,42
21,30,9
28,11,39
14,1,15
29,6,32
1,5,9
1,41,44
23,3,5
7,32,8
27,12,16
9,34,18
12,18,7
12,27,42
33,25,41
15,26,8
29,39,21
41,8,14
10,23,44
21,19,44
8,21,19
45,33,41
49,15,43
30,44,6
27,35,6
32,2,22
32,12,23
43,28,21
20,2,41
29,23,16
8,40,12
18,49,3
25,22,12
13,22,47
25,30,17
32,36,27
28,32,42
49,1,40
43,16,32
4,30,49
12,42,1
48,8,44
11,47,19
5,21,44
4,7,3
36,4,32
42,7,6
22,37,25
33,48,35
1,5,19
37,36,3
25,33,12
38,48,4
9,44,5
25,39,2
9,32,14
24,35,21
43,28,10
36,3,28
12,30,1
16,28,20
46,37,27
34,47,24
39,12,36
35,24,32
32,16,9
21,18,47
39,23,45
16,15,34
3,36,1
9,17,21
4,21,34
16,12,29
8,22,12
3,22,37
44,15,25
13,21,9
17,9,44
29,42,25
25,28,16
33,2,44
41,9,44
4,34,13
32,36,45
17,45,37
21,44,42
24,41,30
21,18,8
31,45,47
5,34,39
1,41,20
10,25,32
16,40,19
25,47,23
5,30,26
23,2,33
5,7,18
30,4,42
31,25,42
21,41,45
27,37,28
30,2,19
9,10,14
4,46,45
2,30,42
18,27,48
48,10,39
47,34,9
35,29,1
47,41,10
38,28,23
47,42,17
43,40,25
16,5,12
18,31,43
16,47,33
41,9,32
6,30,22
19,2,31
20,38,18
8,48,23
17,38,30
12,18,17
44,24,33
21,34,46
24,36,21
41,6,13
14,27,15
17,45,36
19,14,36
7,32,12
26,21,2
33,46,49
42,3,6
35,29,9
2,30,29
25,31,4
32,23,43
24,45,40
15,21,4
10,19,36
6,27,39
17,14,3
22,28,17
28,45,42
29,31,13
26,41,46
14,6,46
11,5,39
21,16,26
42,36,19
37,7,15
18,5,35
18,38,13
11,48,46
29,48,32
19,38,20
35,11,12
19,39,4
13,35,44
25,6,26
25,18,16
26,31,25
4,42,20
24,19,2
36,14,10
32,39,29
37,23,9
19,14,25
44,31,26
9,48,31
18,23,20
7,30,41
19,10,23
12,22,20
17,28,11
3,39,40
19,2,43
29,3,14
18,38,4
6,30,48
21,11,7
10,24,36
49,1,30
15,42,37
11,40,41
26,35,46
7,19,6
23,38,35
40,36,11
31,19,39
7,19,43
35,32,48
25,15,10
37,17,3
22,26,45
28,36,24
6,19,17
2,13,38
44,38,24
41,3,44
33,11,34
41,39,16
40,20,24
38,1,4
37,4,7
10,29,33
11,46,28
35,32,8
6,34,44
40,42,3
18,46,7
27,43,26
6,45,47
10,36,46
22,41,2
37,5,6
6,45,46
18,4,21
34,24,47
7,19,43
2,44,37
39,27,44
4,26,3
30,4,12
24,3,39
33,19,48
37,12,41
27,44,7
38,28,45
17,26,18
