3,44,33,4,5
32,29,6,30,23
19,8,6,1,12
35,15,5,43,6
37,35,6,2,36
19,10,14,2,27
29,15,16,31,34
24,38,32,8,37
8,13,16,32,47
13,34,45,12,27
21,48,47,37,42
40,43,17,41,38
6,15,11,31,14
44,19,12,22,24
19,49,33,48,46
23,27,37,34,20
13,16,20,37,24
11,38,46,35,26
1,12,26,45,5
25,29,7,22,10
20,33,4,9,44
46,36,15,25,35
18,23,32,25,35
40,44,14,21,19
33,11,15,45,13
3,40,33,18,12
32,6,33,42,40
47,46,35,33,38
44,7,32,38,45
4,7,42,33,21
37,19,26,31,47
44,21,33,22,29
32,31,35,7,22
18,4,9,21,19
12,10,29,39,47
9,11,27,40,41
23,8,27,34,15
15,49,5,47,48
15,9,47,18,37
16,42,11,14,43
5,11,16,24,7
23,49,5,11,30
38,15,29,35,47
3,8,18,43,26
30,21,40,45,4
36,4,10,28,27
40,18,5,3,48
44,6,23,11,12
32,2,38,4,37
38,8,10,1,7
36,15,40,23,4
24,9,47,5,25
32,30,2,4,13
34,47,1,8,15
19,18,30,25,14
24,5,8,27,30
33,9,13,37,39
7,11,41,6,23
25,14,13,16,36
10,27,14,11,33
47,44,20,9,15
14,47,35,29,7
46,47,12,16,27
22,6,14,24,10
24,47,37,15,20
8,23,29,9,6
28,41,18,42,17
27,20,31,3,44
10,9,8,18,4
46,13,10,1,45
17,47,29,40,15
2,32,16,29,37
33,16,20,6,35
19,4,10,16,45
49,17,15,24,37
4,26,8,14,49
39,47,1,18,21
28,36,23,16,35
25,23,2,46,42
9,40,43,4,28
42,38,27,16,3
20,26,28,33,15
29,20,39,23,27
46,45,26,3,10
29,19,13,32,31
43,14,13,28,17
3,41,9,39,24
7,34,15,36,8
42,33,24,16,8
27,15,20,23,48
49,38,8,1,13
30,8,6,26,2
47,11,36,44,2
28,33,24,4,32
31,34,37,1,22
18,6,8,31,19
15,30,29,37,46
26,30,20,14,16
29,40,42,8,24
45,38,22,29,26
8,37,48,12,47
4,27,34,48,15
19,49,14,44,18
1,19,39,8,20
9,31,11,36,33
13,30,4,11,24
27,15,20,37,19
14,24,42,33,13
45,13,47,8,11
20,34,39,27,3
12,20,15,22,4
35,13,3,22,33
9,41,47,25,35
11,36,37,9,6
19,35,7,13,25
31,23,29,10,36
48,8,36,32,43
18,43,35,41,37
36,22,5,30,21
16,45,38,33,46
6,37,3,41,7
37,7,1,39,32
29,40,41,13,49
32,45,14,15,44
3,23,39,6,29
26,24,39,18,45
8,41,21,33,27
42,2,10,24,45
42,33,22,45,41
32,24,39,3,11
32,48,3,40,20
20,10,18,34,41
11,33,32,13,7
23,40,10,15,45
31,28,26,8,36
47,14,46,45,24
20,26,12,28,31
36,49,9,29,34
43,38,17,29,32
8,26,35,19,18
35,24,44,19,30
4,41,47,18,1
5,34,8,36,48
44,40,18,4,37
33,14,43,18,41
24,5,32,15,38
38,9,48,7,30
38,47,21,8,20
44,26,48,39,15
3,24,31,15,42
25,18,24,16,15
18,14,9,6,36
23,33,40,26,2
7,33,40,27,16
7,27,21,25,45
9,26,17,8,37
24,2,42,41,38
47,29,27,8,44
18,31,20,38,47
13,41,16,25,48
16,43,7,36,42
10,41,1,7,8
47,34,7,1,21
4,43,17,9,33
17,36,14,9,12
19,38,5,17,21
7,2,44,27,45
15,31,35,13,22
15,32,46,5,34
45,16,25,26,21
18,33,32,30,22
4,14,24,20,21
38,13,12,19,24
5,41,19,18,14
14,8,3,33,5
48,38,44,11,14
33,20,4,9,13
40,3,45,31,26
1,21,5,16,22
28,3,49,41,18
3,6,5,2,39
37,1,33,20,14
10,31,24,14,36
31,11,24,42,18
1,27,33,15,24
19,47,20,3,45
20,3,10,40,11
19,32,20,3,21
31,23,37,35,46
48,22,39,49,25
47,32,10,36,7
15,17,38,34,26
1,11,8,25,5
46,44,28,9,15
26,46,19,47,5
29,14,2,26,33
35,33,9,43,44
29,17,11,2,39
8,26,1,29,20
34,27,36,29,1
19,29,39,2,38
12,22,21,19,1
44,17,6,15,32
44,19,11,23,46
36,40,9,10,1
32,45,4,26,6
34,1,26,39,9
7,33,14,45,47
11,15,43,22,3
2,7,1,30,41
32,28,5,11,17
39,14,4,45,38
45,11,23,6,47
40,25,43,14,36
6,46,19,37,15
48,36,11,8,47
15,39,27,23,31
33,11,28,5,23
49,28,47,7,46
17,20,25,8,33
27,40,5,43,21
22,39,46,38,23
49,19,18,27,16
12,33,16,5,42
14,44,37,42,20
45,21,17,18,11
24,30,31,41,44
38,17,32,20,42
14,44,10,33,21
4,30,2,13,34
47,7,37,6,27
17,14,45,47,40
46,45,40,2,11
9,45,35,19,11
10,49,36,40,28
24,27,33,13,16
27,45,36,26,44
43,7,27,3,26
9,28,24,1,29
6,10,30,25,45
47,8,30,43,19
49,18,20,3,5
13,3,17,39,25
31,45,2,3,29
49,40,45,17,43
44,34,8,49,27
41,16,38,34,39
42,14,26,2,28
10,32,34,21,22
46,20,24,45,30
10,48,2,29,19
23,39,9,26,6
33,13,18,1,12
3,46,39,30,13
4,23,2,30,32
27,21,13,9,34
42,48,22,13,49
37,15,9,39,38
18,4,43,41,13
15,24,8,34,13
22,17,14,8,28
4,3,43,12,37
29,34,49,20,48
44,5,42,19,20
30,22,45,16,46
11,38,29,15,46
38,11,34,44,3
