4,28,21,12
20,22,40,29
37,20,16,35
2,49,1,37
3,14,12,15
18,43,8,40
32,8,19,40
9,1,3,36
13,41,15,42
5,33,11,1
27,31,39,45
1,40,10,5
13,10,6,12
4,17,43,23
8,6,32,33
30,16,2,47
44,20,8,19
34,23,48,45
27,19,40,29
16,22,24,46
39,45,24,30
19,38,49,41
4,45,3,21
4,15,33,34
43,40,44,31
18,47,48,27
6,22,11,42
33,23,5,21
2,49,8,44
39,19,38,45
15,31,24,29
33,4,30,20
23,48,41,34
41,47,16,25
14,15,34,42
40,15,22,29
4,17,48,34
16,46,1,26
28,31,41,12
13,39,38,18
49,18,30,12
49,13,44,28
29,43,16,15
13,33,20,21
34,44,39,21
2,49,29,6
46,32,31,43
1,32,29,4
24,15,28,13
10,34,5,15
12,48,9,34
4,35,29,27
12,41,28,9
23,27,13,49
11,49,4,31
36,12,10,41
4,39,11,47
35,7,5,20
4,8,37,38
48,34,46,25
36,8,31,24
2,30,43,34
49,44,10,14
27,15,25,12
15,43,5,10
26,15,20,33
46,11,12,34
37,24,16,4
45,14,23,2
21,15,37,18
49,46,9,43
45,29,38,11
4,13,43,45
40,41,24,48
15,9,8,5
15,8,23,38
10,18,19,44
17,45,13,49
17,47,40,28
47,26,36,5
47,35,26,32
4,29,9,30
49,21,27,40
31,21,11,29
5,16,35,6
43,42,16,17
19,20,37,13
27,32,28,42
28,13,8,15
6,33,25,12
12,31,17,28
7,20,2,47
8,6,10,47
3,11,9,33
11,20,15,49
34,22,42,36
24,4,19,36
13,44,41,32
12,2,32,7
46,5,34,45
15,38,16,2
5,33,30,42
12,24,36,41
5,28,11,48
14,9,41,11
36,8,2,43
29,6,14,25
9,27,37,20
6,44,47,49
46,27,2,25
27,5,35,6
15,36,4,9
13,7,17,31
1,11,29,13
12,49,29,36
1,46,15,27
21,10,22,1
19,15,24,23
15,29,4,14
26,11,34,23
46,22,4,40
25,12,29,44
26,4,33,24
27,32,14,19
42,13,9,44
3,32,45,39
3,9,18,28
38,18,24,42
14,44,22,18
27,42,44,2
49,13,36,19
11,31,49,34
39,48,2,42
27,33,45,37
26,13,37,6
4,44,42,10
44,17,42,45
37,19,29,18
48,22,49,29
33,22,3,11
29,6,15,31
13,10,3,29
28,35,48,17
44,33,46,10
6,18,27,14
3,21,31,42
35,46,5,21
18,49,3,36
3,16,29,8
16,12,20,6
40,9,12,18
30,26,45,29
23,8,48,39
6,35,2,19
21,4,49,26
19,26,32,6
45,43,19,31
4,47,25,20
42,29,11,32
40,11,23,36
28,27,31,7
20,29,2,25
13,25,9,31
11,37,47,19
27,3,17,1
7,33,21,40
44,7,25,9
15,13,16,45
17,31,9,42
39,15,4,28
32,30,36,33
10,11,32,22
2,39,12,25
9,14,46,21
23,41,8,38
17,10,43,48
9,33,16,31
35,36,17,16
26,40,34,15
27,25,34,1
