37,22,18,16,17,27
14,8,43,25,9,38
40,13,49,21,41,34
36,32,6,40,17,22
45,36,23,33,41,12
20,32,2,9,45,33
2,30,43,1,44,42
15,46,21,45,27,43
17,37,22,9,21,34
5,4,42,15,13,30
41,30,46,1,42,16
12,28,27,3,38,49
23,29,12,40,10,36
42,37,5,19,33,48
1,47,42,12,11,46
47,12,11,48,4,26
37,44,11,8,38,13
45,20,33,10,4,46
16,3,42,1,44,21
37,29,22,44,24,36
19,25,22,17,2,12
12,34,23,18,40,13
18,25,3,6,44,10
43,24,36,25,13,48
34,13,25,47,32,43
18,21,32,7,34,6
8,47,28,13,31,20
40,32,35,22,13,41
15,42,17,11,3,38
41,12,17,47,39,2
24,32,33,19,13,43
16,47,12,46,34,21
15,2,5,9,27,29
6,43,19,29,49,7
16,4,18,36,43,22
5,37,30,29,43,27
24,31,49,32,21,23
7,9,43,10,24,22
37,23,9,6,42,12
27,28,36,20,48,14
26,3,25,30,19,9
21,14,13,24,23,37
8,14,3,42,30,22
45,48,8,38,21,40
41,24,37,23,28,25
2,49,39,16,41,29
17,8,9,35,4,39
49,47,36,27,18,42
18,7,21,40,35,2
45,22,19,38,18,37
18,17,23,35,15,10
49,3,47,28,16,13
27,20,43,22,6,44
28,21,45,43,37,31
17,48,43,35,1,49
41,28,24,16,12,36
5,35,13,22,25,11
29,6,34,31,48,42
21,7,43,28,46,33
42,40,7,38,5,44
26,42,2,28,5,49
6,23,4,3,16,8
49,25,21,13,39,48
45,28,24,44,42,3
25,42,29,36,27,12
20,46,23,33,15,43
24,14,15,36,49,11
29,33,42,32,15,20
31,8,7,19,41,33
5,48,37,10,23,3
29,10,36,13,47,26
17,5,18,20,15,44
28,48,43,31,42,30
13,43,32,18,39,48
47,38,39,22,4,43
3,48,20,49,23,27
35,41,31,23,15,16
23,38,19,13,22,24
43,14,30,18,34,26
46,30,31,41,42,47
13,47,26,25,35,18
9,43,17,38,22,34
48,9,47,20,42,16
6,45,30,48,27,19
27,7,49,4,40,36
24,2,22,4,35,26
40,37,20,31,41,48
27,45,6,41,40,28
5,4,42,25,8,10
21,45,42,19,8,27
30,36,24,10,17,33
1,19,27,5,2,28
11,39,40,18,31,6
44,18,15,9,22,10
21,29,24,15,40,42
20,45,32,39,11,2
32,11,3,10,21,29
14,10,35,34,4,30
36,42,5,9,43,18
28,26,1,29,32,41
10,28,13,18,4,31
29,48,23,43,45,8
17,32,25,24,27,43
29,23,12,33,45,4
43,42,4,17,37,30
46,21,22,11,49,39
5,35,25,32,42,21
4,49,46,43,11,12
23,10,15,21,40,12
11,8,33,10,40,19
31,44,4,25,26,37
6,10,11,27,36,8
10,32,2,49,34,40
16,2,48,9,46,41
48,11,20,38,26,21
28,18,27,29,42,17
3,20,27,30,49,24
27,32,44,41,39,9
13,31,17,43,4,1
2,10,26,5,14,49
23,18,40,25,31,33
42,44,38,1,20,41
49,45,7,6,1,37
49,37,15,39,10,40
3,27,43,32,26,9
11,29,13,23,5,35
25,35,39,5,23,17
3,44,8,12,21,32
4,25,23,30,6,27
15,32,30,48,37,9
41,18,7,39,25,22
34,45,35,49,40,20
8,19,24,44,14,23
44,6,7,12,45,29
29,26,49,35,8,40
20,14,35,24,41,16
9,3,28,29,22,10
48,17,11,44,3,22
21,35,27,48,38,26
17,37,26,30,42,32
34,28,30,12,32,9
48,34,10,44,13,37
5,11,4,13,19,30
49,1,17,8,21,34
43,36,45,40,35,38
34,29,2,32,47,36
26,25,4,28,35,27
1,47,38,3,36,24
12,6,8,27,19,24
46,22,34,25,45,8
37,29,2,28,3,13
7,38,34,5,4,11
2,13,1,35,3,29
47,13,16,22,14,17
38,18,49,20,5,17
38,11,40,29,15,35
27,25,38,39,4,10
38,43,36,17,22,31
16,30,42,15,12,36
38,29,15,34,46,48
43,8,37,45,7,47
44,2,10,8,1,33
11,32,7,42,5,35
10,14,46,44,13,6
40,42,38,36,13,33
40,24,44,8,25,47
17,8,16,3,42,5
3,18,43,44,4,25
48,40,44,33,23,36
6,23,33,25,44,31
24,1,18,19,44,12
35,37,31,40,47,10
37,41,40,4,39,2
49,24,32,22,11,17
16,34,10,32,45,17
28,4,9,46,29,49
22,33,3,15,21,1
29,9,35,44,11,3
31,23,26,3,11,39
8,44,43,32,49,46
17,29,25,6,47,38
39,7,45,44,37,15
43,11,30,42,4,22
37,24,44,35,38,31
39,4,43,28,38,33
40,41,11,42,21,26
3,19,27,31,28,33
46,49,33,26,14,10
8,6,12,28,26,27
18,12,25,8,3,38
49,2,22,36,17,6
9,43,33,5,2,48
44,34,33,3,2,14
2,22,24,31,43,9
11,48,43,40,1,46
34,9,11,16,41,20
29,45,15,19,26,30
2,37,28,49,9,48
19,9,5,28,34,16
20,8,36,48,32,1
10,4,21,31,5,18
49,3,38,27,37,19
17,32,7,39,34,30
7,13,22,1,5,3
8,41,37,26,25,47
36,40,2,35,8,23
20,6,37,8,15,42
34,13,30,27,46,14
6,37,35,19,13,21
45,37,28,47,8,26
27,18,23,39,38,32
19,1,32,40,24,4
23,1,46,8,14,35
37,25,27,9,26,3
35,47,44,6,32,41
25,14,47,38,39,46
38,2,31,6,39,18
3,6,27,26,46,23
42,1,13,16,11,12
34,47,27,32,1,48
21,37,33,29,7,3
18,5,45,22,47,11
8,13,5,37,2,30
10,19,47,24,41,32
33,48,41,4,23,38
32,20,15,10,47,11
29,43,21,30,8,7
19,11,7,39,44,12
8,39,3,25,30,36
47,40,28,29,30,11
13,12,30,11,26,36
3,10,24,12,32,16
21,41,35,12,29,8
44,33,36,41,4,39
22,16,15,38,25,23
32,24,27,22,42,4
37,22,4,27,39,14
45,2,17,1,15,40
17,25,38,3,31,43
21,39,27,25,46,44
17,27,9,31,2,48
16,39,30,45,21,18
36,12,18,10,16,3
35,41,31,26,22,29
27,24,7,14,31,8
24,10,7,6,14,35
23,7,9,4,1,40
8,47,48,39,11,17
1,40,30,27,7,22
26,1,39,10,3,37
16,17,22,4,13,23
48,18,7,20,14,45
16,1,49,8,25,28
4,47,24,42,49,35
26,10,42,39,25,44
38,30,11,44,1,21
18,5,27,40,25,28
12,7,29,44,14,42
40,20,43,19,18,45
49,40,45,28,21,37
23,3,42,25,7,8
30,7,40,33,19,6
24,3,32,8,28,22
40,46,28,32,31,7
10,4,39,3,26,23
49,3,2,12,40,43
10,35,4,47,49,26
32,10,46,25,12,48
40,26,24,14,35,2
43,26,49,13,34,9
42,5,35,45,22,15
12,36,46,31,17,21
36,42,47,18,22,23
44,26,34,45,9,19
38,9,24,37,5,30
4,45,22,12,32,31
22,49,26,1,44,5
39,44,24,27,23,10
6,23,30,31,16,24
19,23,41,32,10,33
33,28,30,9,7,10
48,6,1,28,24,2
21,37,34,17,13,3
12,31,37,27,39,47
22,18,16,9,17,42
29,32,49,3,39,41
18,29,48,31,39,34
44,11,39,43,28,45
16,24,35,37,26,21
34,28,39,11,33,35
21,34,10,11,13,37
28,11,42,38,3,37
29,42,9,44,31,46
46,30,24,44,38,47
21,49,25,22,13,39
8,24,47,7,30,32
46,40,3,13,41,18
49,18,40,7,36,42
25,30,11,45,16,21
27,28,43,21,45,23
35,7,8,13,49,21
11,4,3,34,46,9
30,49,18,25,26,39
47,37,13,17,3,18
16,22,1,17,31,32
32,31,23,22,42,9
40,44,5,15,17,39
15,19,12,44,31,46
42,5,28,47,11,21
12,36,37,24,31,8
35,5,30,13,42,40
33,38,28,18,40,49
5,38,15,44,43,34
48,19,40,29,31,9
49,30,43,11,8,9
1,48,36,5,2,20
30,39,38,43,13,15
23,2,7,25,18,9
39,46,6,41,36,4
15,23,43,21,7,20
27,14,30,36,12,37
30,28,40,14,49,9
27,22,20,23,31,13
19,45,31,35,17,34
40,35,23,1,21,12
40,20,1,21,35,7
7,16,46,36,29,41
25,7,32,42,23,13
36,28,21,29,30,3
8,31,2,18,30,14
6,27,41,21,20,19
18,20,10,15,7,26
31,13,6,36,35,45
45,37,23,4,21,1
47,28,6,26,18,23
38,30,44,8,47,9
6,47,3,1,39,20
16,20,18,6,35,26
28,40,24,33,48,27
13,43,22,12,32,25
13,26,9,4,45,29
38,35,32,23,2,44
12,28,2,34,37,6
30,29,13,25,35,43
14,24,10,49,8,5
6,16,36,2,29,46
13,32,46,43,45,5
38,24,23,35,8,41
47,44,8,19,40,27
2,6,22,18,14,48
47,39,27,4,22,31
38,31,34,24,44,9
27,7,13,24,33,21
46,35,20,27,25,31
16,6,22,2,27,34
18,49,9,21,4,24
27,34,28,19,41,32
19,8,34,49,30,44
42,4,32,49,20,5
23,28,36,44,42,32
48,14,32,41,9,38
24,37,38,41,20,33
30,3,10,41,4,27
43,35,30,41,31,4
2,28,31,37,32,13
2,41,28,12,18,4
36,1,31,14,32,21
45,12,24,49,7,32
33,38,20,39,6,28
42,36,35,43,32,10
28,5,33,32,46,30
21,28,15,31,36,27
11,7,42,40,4,48
5,28,32,46,9,19
2,36,25,44,49,20
18,24,44,14,7,12
21,2,5,13,18,45
23,37,16,20,8,13
29,26,44,23,28,10
35,34,10,18,33,31
48,21,14,39,1,23
28,47,16,36,21,27
8,20,30,31,26,9
14,40,5,49,43,10
9,20,17,18,13,6
25,44,30,14,20,39
16,49,3,40,38,15
43,18,47,37,6,39
16,37,9,31,3,6
1,40,6,28,14,46
16,12,32,40,5,3
48,43,3,15,37,34
20,39,10,19,41,6
23,16,13,40,1,6
34,17,45,33,46,20
17,32,26,28,18,25
46,17,42,11,43,41
44,46,25,45,35,36
38,2,22,8,7,16
35,12,1,37,10,24
8,27,12,41,37,14
17,44,32,10,49,19
27,10,16,21,49,38
9,45,12,29,34,31
3,37,19,26,11,22
11,18,29,14,34,40
48,20,49,46,15,17
5,47,48,16,46,6
26,27,15,29,42,31
6,47,35,49,8,22
46,30,21,24,42,28
43,44,34,12,35,7
12,6,38,14,42,43
29,35,38,10,7,6
48,7,17,15,46,19
39,31,9,7,6,20
17,22,33,39,8,45
34,6,13,4,47,24
4,5,32,45,22,46
20,40,1,18,35,39
43,36,47,21,7,17
12,21,11,8,41,3
17,10,1,46,2,34
7,4,42,22,30,43
6,46,30,36,47,35
9,18,35,2,13,3
2,33,23,7,38,5
39,36,40,2,30,46
30,49,7,37,48,8
43,25,44,41,48,47
32,15,17,47,2,8
37,14,7,17,44,26
49,32,10,22,29,18
25,36,11,30,46,20
38,19,5,41,14,10
41,27,19,7,34,48
23,25,48,17,32,22
20,2,37,12,32,44
31,35,25,33,45,21
6,36,47,44,18,13
39,15,43,20,30,38
7,2,14,31,11,5
40,38,23,15,18,10
26,25,29,18,41,6
34,29,44,9,39,30
33,38,15,1,29,3
11,48,49,29,18,5
20,18,28,4,48,49
40,17,6,21,30,28
14,23,33,26,30,47
17,7,21,14,35,32
44,21,8,37,39,14
27,35,37,38,30,40
31,13,10,19,45,14
43,15,38,39,24,26
49,6,26,14,27,44
31,20,26,35,47,39
38,6,30,25,31,47
25,20,35,21,38,14
1,46,45,23,42,5
16,36,44,49,5,2
4,47,36,13,15,41
21,6,24,49,10,31
24,33,7,26,43,6
21,17,28,10,3,39
30,17,47,26,18,41
1,11,16,27,42,35
16,12,44,24,33,17
41,29,18,25,17,38
27,20,3,36,46,6
4,14,2,22,6,48
26,17,18,10,27,47
26,37,35,15,49,5
38,45,41,10,1,33
31,25,29,23,17,37
42,32,39,28,14,17
10,26,35,7,15,49
4,28,11,13,21,35
4,13,17,26,41,9
38,28,41,37,13,5
46,25,17,29,24,28
47,19,20,11,3,40
46,2,35,45,47,5
19,4,21,30,43,46
49,46,2,15,42,43
5,13,46,9,42,24
22,41,2,44,4,37
36,47,3,1,29,45
28,10,36,48,46,38
29,4,12,36,47,43
35,47,33,28,27,25
46,36,12,27,39,30
30,17,34,42,41,47
5,1,27,9,47,17
3,38,30,25,26,12
49,47,11,9,42,8
29,5,31,40,18,33
47,39,6,15,11,46
35,47,38,14,15,44
3,11,34,5,41,27
32,19,40,42,1,46
8,31,40,42,34,29
19,44,32,48,25,5
17,11,4,18,33,14
8,44,6,25,36,30
8,20,38,37,14,27
29,9,14,16,5,21
35,3,32,30,49,33
49,38,1,24,11,23
1,10,47,34,13,35
40,27,13,49,4,1
48,6,4,12,46,45
43,17,41,15,19,27
4,27,25,29,47,11
46,5,30,26,49,31
13,32,1,31,24,42
7,38,36,16,22,45
1,21,19,6,49,14
33,8,13,49,4,28
30,36,27,33,24,47
25,20,14,41,12,9
31,18,30,35,25,48
38,47,17,25,20,6
7,8,36,41,18,9
42,22,48,26,12,11
45,30,16,25,17,1
42,7,8,23,20,28
43,30,17,2,39,47
10,19,49,34,28,20
26,42,8,19,47,9
48,32,14,34,26,46
5,30,11,26,29,16
29,3,47,16,48,32
18,36,14,3,38,8
21,6,29,23,8,32
42,35,12,13,38,29
1,9,10,7,39,20
42,17,36,37,18,31
24,46,5,32,49,26
36,31,25,5,33,17
11,41,29,17,45,36
30,21,45,12,5,15
48,42,26,8,20,35
48,12,21,32,33,7
30,9,24,21,46,27
19,32,45,38,47,16
8,48,19,18,29,9
22,29,24,43,18,8
47,41,49,38,39,17
26,21,40,39,29,49
48,44,2,10,23,21
34,21,8,39,49,2
20,13,48,33,30,45
2,40,49,31,29,12
34,47,9,2,45,33
18,41,25,7,26,35
4,6,28,5,12,13
15,29,28,35,9,14
23,16,31,38,10,20
18,32,23,7,29,13
31,19,46,2,17,36
38,22,45,25,18,43
9,31,49,27,24,29
28,8,34,6,37,25
3,1,9,2,34,26
45,23,47,16,17,33
2,10,21,34,26,32
3,45,15,33,43,34
38,31,25,5,1,39
27,10,16,36,20,17
9,3,40,19,24,21
24,38,6,25,44,33
22,17,33,23,15,46
14,17,22,27,21,4
36,43,45,13,11,33
25,48,5,40,39,13
47,28,21,7,35,2
31,34,17,49,22,47
35,38,20,42,45,31
1,17,16,27,43,32
7,49,9,8,32,6
7,30,49,29,20,40
35,31,48,16,30,29
40,14,17,2,44,15
21,7,26,30,44,39
12,22,44,24,36,34
29,40,43,26,38,8
48,19,41,30,7,21
