41,20,16,1
10,45,7,33
47,33,29,43
31,7,32,6
46,48,13,2
16,40,36,47
46,37,48,19
38,5,45,27
7,26,20,24
27,13,21,30
30,21,3,19
16,17,6,20
6,38,23,27
43,33,34,6
16,24,33,43
17,20,25,34
39,15,13,10
47,46,18,2
37,2,1,17
26,27,25,16
28,11,9,6
1,19,35,21
3,7,41,21
30,46,40,42
49,5,25,12
14,18,30,4
47,26,13,44
32,39,33,34
28,22,38,11
31,9,24,44
18,33,17,13
2,33,49,22
16,34,38,48
3,4,34,6
11,21,3,35
3,20,41,43
36,15,1,12
47,48,18,22
10,11,37,3
41,18,48,40
25,48,2,7
20,39,40,29
44,46,9,33
41,10,8,15
9,23,10,45
37,13,35,27
35,43,39,32
42,23,8,21
12,7,27,10
30,48,46,43
49,14,41,24
34,23,25,24
28,6,3,39
28,26,34,38
37,47,16,4
19,47,24,40
28,20,11,3
44,21,17,34
33,32,23,8
45,24,20,21
48,32,38,36
11,6,13,17
43,10,1,38
5,12,43,38
2,6,9,40
8,27,10,39
38,45,39,40
32,12,26,39
23,17,44,13
39,18,12,1
8,7,20,1
44,20,42,22
13,32,10,40
7,42,12,41
49,22,5,42
47,44,31,35
11,35,39,16
49,24,7,30
34,20,47,48
44,40,20,31
41,14,30,17
12,35,30,25
45,25,11,14
20,36,17,33
7,22,14,11
38,29,46,20
3,23,48,45
26,4,37,7
35,27,37,49
15,11,29,6
49,8,17,25
9,7,11,37
35,42,10,40
49,4,19,41
28,7,32,20
9,41,2,35
12,34,9,19
4,16,17,30
49,15,18,3
47,36,5,25
20,15,29,39
37,13,3,15
40,17,13,12
46,32,30,44
18,26,32,27
21,39,32,13
20,37,11,3
36,13,39,40
42,3,24,34
27,45,41,40
18,7,22,41
27,5,9,20
18,46,27,20
8,31,24,47
6,17,20,23
30,10,31,14
9,30,23,44
39,19,18,14
42,1,32,31
45,11,21,16
25,27,43,38
15,23,3,44
28,12,31,37
20,36,34,48
32,5,40,41
44,38,9,36
12,9,31,16
13,1,29,2
12,33,32,19
35,34,21,27
15,27,11,4
35,13,30,44
24,13,11,20
46,18,9,35
33,1,48,30
