3,16,34,45
21,33,8,5
13,18,2,16
40,48,26,21
24,19,49,20
6,33,9,29
22,4,15,39
15,32,28,23
27,2,11,22
33,13,44,14
9,18,35,6
17,2,30,37
4,36,13,21
37,41,11,6
29,28,1,45
11,19,15,1
41,12,37,9
34,7,39,5
28,32,6,18
45,36,31,15
9,28,42,16
8,40,4,14
24,25,40,18
43,1,20,35
15,48,35,38
14,7,21,28
25,15,2,38
32,28,11,19
48,2,34,45
41,21,45,28
6,10,12,31
24,42,2,38
2,9,22,23
32,44,6,21
6,38,16,3
27,26,4,37
40,18,14,25
21,26,43,16
13,24,4,26
46,26,32,1
24,1,17,10
25,24,30,47
12,44,14,48
40,9,19,29
19,34,28,20
26,33,11,15
16,32,10,15
8,13,2,16
33,21,7,43
41,46,9,37
17,12,42,19
46,12,26,10
3,6,14,45
29,25,6,32
11,46,41,33
32,17,14,11
40,35,31,9
2,43,15,31
43,8,15,39
37,49,26,8
7,49,28,47
8,22,47,48
12,42,29,18
44,36,10,3
16,38,26,13
40,31,41,5
25,3,28,21
36,17,49,28
32,9,40,48
8,21,13,17
46,22,45,1
7,43,8,5
1,34,18,8
28,26,6,38
8,40,14,10
21,1,30,20
27,24,39,42
27,1,6,16
36,47,8,6
37,22,1,12
36,9,42,29
47,8,13,35
4,15,21,18
25,46,43,26
49,31,11,38
11,4,15,24
20,9,16,7
41,11,25,17
2,4,1,5
13,21,14,9
26,49,12,35
30,26,6,45
46,39,12,49
2,38,36,28
17,39,25,32
22,40,36,30
13,36,40,25
1,46,14,25
22,27,46,42
1,47,30,3
21,18,12,44
16,13,35,43
43,25,28,17
14,28,27,8
37,49,19,12
19,37,34,4
12,23,24,18
31,32,15,48
12,7,36,43
3,8,31,49
13,19,2,5
2,6,40,12
46,17,30,35
28,29,39,25
48,22,24,34
24,47,39,31
20,1,12,22
34,27,12,10
41,7,19,35
48,2,38,32
13,35,12,18
6,11,10,40
46,33,3,30
3,16,17,38
15,37,12,10
46,37,27,18
14,13,35,2
37,3,47,25
3,11,24,29
28,9,31,40
30,6,20,25
5,32,45,34
16,31,3,6
47,15,22,38
34,18,15,9
40,49,17,23
9,28,19,31
29,26,33,24
17,9,30,2
17,20,3,47
10,37,1,21
32,37,18,28
12,7,10,32
10,25,23,28
