26,11
7,39
7,40
33,37
44,27
39,19
30,13
1,42
34,17
18,5
24,29
5,23
27,33
42,4
40,4
14,47
16,15
24,18
16,36
3,43
3,30
47,20
43,34
20,27
14,17
2,11
39,11
41,13
30,25
25,23
30,46
38,40
46,15
19,32
13,35
2,13
24,14
6,2
27,34
3,34
32,21
24,12
22,27
24,49
40,28
28,33
10,48
46,48
47,24
15,40
7,38
48,41
5,13
3,33
13,19
9,34
31,34
43,6
42,24
34,1
21,14
1,6
47,6
24,37
14,25
30,47
8,48
38,36
21,4
5,44
2,31
14,49
9,5
25,49
46,25
24,36
21,4
16,14
9,4
25,40
12,5
41,2
42,34
10,7
15,36
35,22
22,8
5,37
49,6
30,1
10,36
25,37
18,28
30,12
21,19
35,43
35,46
44,43
32,11
40,39
42,35
18,13
46,47
21,34
33,18
47,31
40,3
15,46
36,12
17,11
9,25
36,44
15,28
15,48
28,41
11,36
48,42
19,25
45,6
33,9
27,26
41,26
45,32
46,31
4,19
20,3
20,4
14,47
30,45
19,10
12,43
43,3
5,35
23,48
15,45
11,16
37,42
34,6
47,45
25,34
44,48
18,6
28,10
17,34
44,11
21,25
8,28
24,43
7,20
35,13
14,44
12,41
21,49
32,48
17,11
33,19
10,36
22,1
3,33
28,42
49,2
6,15
31,32
20,42
47,20
42,41
46,38
39,27
41,16
44,4
26,11
37,1
20,37
34,13
35,20
12,3
33,4
30,15
17,2
18,42
11,14
27,25
7,38
38,24
26,7
39,8
38,8
33,11
43,47
36,10
8,12
4,26
37,26
36,27
3,40
48,17
8,17
17,40
46,22
23,28
45,44
26,17
32,5
30,5
41,34
20,21
35,20
3,40
40,14
1,15
19,29
13,43
36,29
15,14
47,13
22,45
46,3
27,49
36,32
25,2
3,26
5,24
21,42
6,33
1,14
13,7
40,30
8,24
29,14
15,4
26,8
26,36
42,33
36,6
43,47
20,25
25,43
19,41
12,22
48,45
22,17
8,47
45,18
10,8
31,24
34,21
24,41
31,5
10,14
5,31
15,31
3,38
24,26
45,25
45,17
46,30
33,3
24,32
46,18
45,26
48,11
45,48
47,19
32,44
37,32
38,25
24,26
14,43
6,31
24,37
36,16
10,19
2,47
12,48
41,5
47,8
31,18
22,23
22,35
47,32
3,27
13,29
8,16
40,33
28,21
25,27
12,16
33,21
4,49
26,10
47,10
20,40
2,41
14,46
12,14
41,46
32,2
8,3
39,2
40,27
35,2
37,13
28,9
40,47
33,21
6,32
25,45
16,28
7,41
35,15
28,31
4,48
1,10
48,43
35,32
47,19
23,12
19,27
27,32
41,45
14,23
24,8
30,46
23,37
1,24
1,9
44,3
6,1
25,36
41,31
43,28
24,20
16,8
4,34
38,47
8,27
28,48
11,19
38,1
5,4
4,3
23,13
45,6
32,33
3,2
12,19
33,31
7,38
14,46
8,49
30,46
37,3
47,17
18,19
25,7
15,43
10,17
48,24
34,9
29,17
43,10
24,3
16,2
18,15
30,33
13,1
14,12
25,14
35,32
11,33
34,31
33,34
29,7
26,39
11,44
24,35
27,32
4,10
1,8
5,1
21,23
25,11
37,21
25,14
19,1
19,30
34,5
1,49
31,18
47,7
31,37
2,7
3,25
6,10
38,30
31,5
40,26
9,13
2,32
14,9
15,29
37,17
39,9
19,49
31,1
18,7
18,24
45,37
45,46
12,16
26,31
45,21
28,18
3,19
30,49
25,19
48,14
11,28
18,29
46,26
49,43
7,13
10,40
45,41
22,12
12,43
22,7
40,7
38,10
28,40
31,7
33,9
14,41
35,36
45,3
21,36
38,42
28,23
19,49
30,18
19,18
39,31
4,44
25,33
11,2
20,15
26,44
12,28
49,16
13,1
6,22
21,6
16,30
41,23
26,18
11,33
3,30
7,4
14,35
10,32
48,12
43,33
28,32
17,36
1,34
5,21
12,23
8,4
37,35
13,8
21,16
1,27
20,1
11,39
13,24
10,36
28,49
17,8
13,36
45,36
49,7
12,23
1,30
19,38
2,12
24,32
31,16
9,8
31,26
12,40
43,17
3,36
29,19
30,40
37,18
3,21
10,34
36,18
16,7
9,14
29,20
42,44
41,47
26,40
27,44
41,1
15,13
22,30
43,44
43,4
43,28
17,28
23,45
21,40
6,21
33,35
24,46
33,34
9,19
11,24
36,49
5,25
5,27
22,47
13,24
