49,44,31,20,41,5
11,40,42,18,24,26
22,27,25,48,19,49
8,6,23,39,40,3
18,44,10,27,4,31
16,40,47,1,5,36
39,3,19,17,37,24
19,4,48,6,33,8
1,31,42,37,33,17
11,42,46,4,37,2
18,49,47,36,4,43
40,26,18,6,45,47
23,19,34,39,3,11
22,1,26,18,45,9
37,42,4,13,14,35
40,47,3,26,9,31
19,21,28,32,26,23
14,45,16,36,11,47
6,26,29,47,12,2
1,4,22,10,5,39
32,6,49,14,44,24
13,49,7,6,4,9
43,16,46,40,47,14
48,9,23,25,3,34
32,19,38,4,42,23
9,38,26,44,4,11
42,37,28,29,13,31
11,33,16,28,30,22
31,45,6,12,21,3
45,6,2,26,7,17
49,34,23,48,35,13
46,37,30,44,10,14
45,2,27,42,49,43
3,31,38,22,21,40
13,34,38,26,12,29
12,36,3,16,24,45
19,10,9,4,22,3
41,8,13,2,29,7
21,47,12,32,40,23
15,31,45,11,25,33
49,21,16,32,2,10
40,9,20,48,19,35
3,42,31,44,40,48
41,21,12,3,46,5
47,32,11,26,22,35
6,8,3,36,48,1
16,9,18,24,29,23
46,29,16,33,4,48
11,30,41,16,19,24
11,1,15,49,20,16
35,31,25,15,36,24
15,37,34,7,3,35
38,20,36,3,42,35
28,30,29,5,40,44
30,16,29,22,11,46
24,9,6,7,42,23
4,36,22,19,18,24
46,1,9,25,23,3
17,9,33,24,8,22
23,36,48,19,2,9
3,35,36,33,31,5
7,46,28,1,18,8
2,34,14,15,22,18
25,7,2,18,47,20
34,8,46,22,7,10
43,7,8,46,19,34
20,33,2,44,24,9
7,44,47,11,34,8
5,48,15,9,27,42
32,48,2,15,40,45
48,28,33,37,9,43
13,2,40,26,32,29
45,30,21,14,5,8
17,41,39,21,26,22
10,18,20,19,22,25
32,40,47,9,20,1
28,47,7,15,21,40
42,11,21,1,39,16
9,14,23,16,43,42
11,5,12,22,40,29
40,36,35,16,44,1
26,16,17,24,19,5
34,40,10,2,33,31
4,33,12,2,38,35
34,32,30,48,44,49
11,9,18,23,43,3
48,12,10,8,7,44
34,5,38,27,49,13
42,44,12,33,45,32
43,42,48,36,10,13
20,7,47,17,24,41
29,2,28,37,46,22
12,11,15,31,35,10
29,33,1,49,11,19
31,44,45,16,46,29
30,1,27,48,37,24
30,33,25,24,21,26
2,27,43,22,9,26
6,30,45,9,3,22
40,13,25,37,32,8
31,22,5,33,3,1
37,17,49,23,2,13
26,32,7,40,20,43
44,14,45,17,28,13
40,44,48,23,24,21
23,30,35,31,19,24
1,5,46,31,30,25
16,12,9,39,8,42
4,47,14,13,5,37
34,48,6,7,43,22
8,16,17,42,39,38
34,30,33,42,15,47
4,33,28,49,19,12
10,43,34,36,21,44
21,43,29,46,26,32
37,29,17,20,47,38
30,17,10,27,21,31
29,14,46,11,26,18
13,12,21,40,26,29
4,40,35,29,25,9
21,39,6,35,14,30
44,9,29,38,25,37
13,19,44,49,36,40
7,2,8,35,44,22
7,40,30,27,39,10
34,22,39,31,13,35
44,24,35,29,40,7
