6,5,45,17,44
42,32,9,11,18
44,12,19,40,25
36,13,42,21,29
22,30,9,37,49
3,39,1,43,5
31,36,33,19,2
23,36,24,26,18
16,34,48,12,20
42,21,3,33,1
4,39,49,13,19
48,37,35,14,25
45,5,8,49,43
28,30,21,41,43
2,33,1,34,24
4,22,41,13,8
24,18,27,48,1
43,23,7,17,38
31,43,22,36,9
2,15,22,24,21
38,42,6,28,34
19,5,1,6,42
44,24,48,11,2
30,28,33,29,32
41,31,38,7,26
17,15,28,33,26
2,30,35,24,27
27,3,46,43,41
49,16,48,33,25
17,39,31,23,26
23,8,34,31,25
9,20,36,41,28
30,41,18,1,42
22,7,49,24,18
47,27,37,12,19
39,45,49,32,6
25,16,34,6,36
8,34,48,31,37
3,38,24,42,43
33,37,27,12,41
37,7,45,31,25
17,22,48,2,30
5,41,21,30,48
42,39,26,11,40
19,12,15,27,11
26,25,14,39,3
8,28,23,19,49
6,37,20,22,7
47,14,25,10,27
32,39,47,30,9
2,45,11,25,30
30,46,7,2,25
11,40,16,30,5
18,3,2,49,45
14,17,8,9,26
15,9,49,31,10
47,15,29,39,2
13,16,36,20,37
22,8,47,24,27
2,3,31,48,27
38,3,35,18,4
25,47,6,42,16
43,11,29,20,18
39,27,3,49,8
46,26,31,22,44
49,33,5,26,45
43,14,39,20,40
47,8,45,2,28
19,22,10,34,36
44,2,46,35,31
22,2,23,29,34
39,46,19,31,13
24,4,42,48,26
20,30,36,22,14
31,2,14,32,18
20,48,44,1,9
44,40,16,30,32
6,47,13,21,41
7,24,43,16,34
40,19,6,9,37
23,40,12,35,44
28,5,15,7,33
36,35,23,18,9
46,34,4,14,18
32,36,37,41,39
16,17,9,26,20
2,49,16,25,29
23,39,7,28,34
9,34,37,48,2
29,34,38,21,42
34,20,16,26,47
22,25,33,5,23
45,17,48,38,12
48,21,36,16,3
22,2,48,7,6
4,14,13,33,49
16,5,19,33,29
4,35,43,9,39
14,9,1,41,6
26,23,46,19,27
2,9,36,19,8
34,9,36,32,13
5,49,32,7,33
21,3,43,11,37
45,41,12,48,19
18,19,13,24,2
27,46,25,28,44
37,7,15,20,41
5,38,27,43,8
8,11,26,47,23
14,26,39,13,5
25,21,1,11,44
11,35,31,6,5
12,11,38,42,45
30,37,7,14,47
23,9,1,43,7
1,3,39,29,34
7,4,19,35,1
25,6,4,45,30
31,45,4,18,39
33,18,38,37,41
20,42,38,13,8
24,28,15,46,23
44,45,5,49,41
25,45,33,44,22
20,43,46,33,32
20,15,6,49,41
